Movie,trunc,Release Date,Distributor,Genre
Somm,Somm,"Jun 21, 2013",Samuel Goldwyn Films,Documentary
Deceptive Practice: The Mys…,Deceptive Practice: ,"Apr 17, 2013",Kino Lorber,Documentary
Snake and Mongoose,Snake and Mongoose,"Aug 9, 2013",Rocky Mountain Pi…,Drama
The Patience Stone,The Patience Stone,"Aug 14, 2013",Sony Pictures Cla…,Comedy
Narco Cultura,Narco Cultura,"Nov 22, 2013",Cinedigm,Documentary
Free the Mind,Free the Mind,"May 3, 2013",International Fil…,Documentary
John Dies at the End,John Dies at the End,"Jan 25, 2013",Magnet Pictures,Black Comedy
Good Ol' Freda,Good Ol' Freda,"Sep 6, 2013",Magnolia Pictures,Documentary
American Promise,American Promise,"Oct 18, 2013",Rada Film Group,Documentary
Ernest & Celestine,Ernest & Celestine,"Mar 1, 2013",,Adventure
Fists of Legend,Fists of Legend,"Apr 12, 2013",CJ Entertainment,Action
Is the Man Who Is Tall Happy?,Is the Man Who Is Ta,"Nov 22, 2013",IFC Films,Documentary
Free Angela & All Political…,Free Angela & All Po,"Apr 5, 2013",CODEBLACK Films/L…,Documentary
Drug War,Drug War,"Jul 26, 2013",Variance Films,Thriller/Suspense
A Band Called Death,A Band Called Death,"Jun 28, 2013",Drafthouse Films,Documentary
Europa Report,Europa Report,"Aug 2, 2013",Magnolia Pictures,Thriller/Suspense
Cutie and the Boxer,Cutie and the Boxer,"Aug 16, 2013",Radius,Documentary
Fukrey,Fukrey,"Jun 14, 2013",Excel Entertainment,Comedy
Lost and Found in Armenia,Lost and Found in Ar,"Jun 7, 2013",High Top Releasing,Comedy
Spark: A Burning Man Story,Spark: A Burning Man,"Aug 16, 2013",Paladin,Documentary
Ice Age: Continental Drift,Ice Age: Continental,"Jul 13, 2012",20th Century Fox,Adventure
Beyond the Hills,Beyond the Hills,"Mar 8, 2013",IFC Films,Drama
Storm Surfers 3D,Storm Surfers 3D,"Apr 26, 2013",XLrator Media,Documentary
The Invisible Woman,The Invisible Woman,"Dec 25, 2013",Sony Pictures Cla…,Drama
Yossi,Yossi,"Jan 25, 2013",Strand Releasing,Drama
The Punk Singer,The Punk Singer,"Nov 29, 2013",IFC Films,Documentary
Ain't in It for My Health: …,Ain't in It for My H,"Mar 31, 2013",Kino Lorber,Documentary
End of Watch,End of Watch,"Sep 21, 2012",Open Road,Thriller/Suspense
Therese Desqueyroux,Therese Desqueyroux,"Nov 30, 2012",MPI Media Group,Drama
Augustine,Augustine,"May 17, 2013",Music Box Films,Drama
Big Star: Nothing Can Hurt Me,Big Star: Nothing Ca,"Jul 3, 2013",Magnolia Pictures,Documentary
A Touch of Sin,A Touch of Sin,"Oct 4, 2013",Kino Lorber,Drama
Upside Down,Upside Down,"Mar 15, 2013",Alchemy,Romantic Comedy
Computer Chess,Computer Chess,"Jul 17, 2013",Kino Lorber,Comedy
The Broken Circle Breakdown,The Broken Circle Br,"Nov 1, 2013",TriBeca Films,Drama
Shadow Dancer,Shadow Dancer,"May 31, 2013",Magnolia Pictures,Thriller/Suspense
One Track Heart: The Story …,One Track Heart: The,"May 8, 2013",Zeitgeist,Documentary
The Silence,The Silence,"Mar 8, 2013",Music Box Films,Thriller/Suspense
Spinning Plates,Spinning Plates,"Oct 25, 2013",Film Arcade,Documentary
Gimme the Loot,Gimme the Loot,"Mar 22, 2013",IFC Films,Drama
The Investigator,The Investigator,"Sep 13, 2013",Gabriel's Messeng…,Drama
Blue Caprice,Blue Caprice,"Sep 13, 2013",IFC Films,Drama
Somebody Up There Likes Me,Somebody Up There Li,"Mar 8, 2013",TriBeca Films,Comedy
Settai,Settai,"Apr 5, 2013",UTV Communications,Comedy
Young Detective Dee: Rise o…,Young Detective Dee:,"Sep 27, 2013",AMC Independent,Adventure
Passion,Passion,"Aug 30, 2013",Entertainment One,Thriller/Suspense
Marius,Marius,"Dec 13, 2013",Mongrel Media,Drama
Byzantium,Byzantium,"Jun 28, 2013",IFC Films,Thriller/Suspense
Reality,Reality,"Mar 15, 2013",Oscilloscope Pict…,Comedy
Les beaux jours,Les beaux jours,"Oct 25, 2013",,Drama
Bettie Page Reveals All,Bettie Page Reveals ,"Nov 22, 2013",Music Box Films,Documentary
We Are What We Are,We Are What We Are,"Sep 27, 2013",Entertainment One,Thriller/Suspense
Holy Motors,Holy Motors,"Oct 17, 2012",Indomina Releasing,Drama
Una Noche,Una Noche,"Aug 23, 2013",IFC Films,Drama
Harvest of Empire,Harvest of Empire,"Sep 28, 2012",Onyx Films,Documentary
Something in the Air,Something in the Air,"May 3, 2013",IFC Films,Drama
Stuck in Love,Stuck in Love,"Jul 5, 2013",Alchemy,Comedy
The Artist and the Model,The Artist and the M,"Aug 2, 2013",Cohen Media Group,Drama
Money for Nothing: Inside t…,Money for Nothing: I,"Sep 6, 2013",Liberty Street Films,Documentary
Leviathan,Leviathan,"Mar 1, 2013",Cinema Guild,Documentary
No One Lives,No One Lives,"May 10, 2013",Anchor Bay Entert…,Horror
Any Day Now,Any Day Now,"Dec 14, 2012",Music Box Films,Drama
More Than Honey,More Than Honey,"Jun 12, 2013",Kino Lorber,Documentary
An Oversimplification of He…,An Oversimplificatio,"Apr 26, 2013",Variance Films,Drama
Seasons of Gray,Seasons of Gray,"Oct 18, 2013",Echolight Studios,Drama
The Waiting Room,The Waiting Room,"Sep 21, 2012",International Fil…,Documentary
After Tiller,After Tiller,"Sep 20, 2013",Oscilloscope Pict…,Documentary
Pandora's Promise,Pandora's Promise,"Jun 12, 2013",Abramorama Films,Documentary
Violette,Violette,"Nov 29, 2013",,Drama
Beware of Mr. Baker,Beware of Mr. Baker,"Nov 30, 2012",SnagFilms,Documentary
Becoming Traviata,Becoming Traviata,"May 15, 2013",Distrib Films,Documentary
Go For Sisters,Go For Sisters,"Nov 8, 2013",Variance Films,Thriller/Suspense
Winnie Mandela,Winnie Mandela,"Sep 6, 2013",Image Entertainment,Drama
Don't Stop Believin': Every…,Don't Stop Believin',"Mar 8, 2013",Cinedigm,Documentary
It's a Disaster,It's a Disaster,"Apr 12, 2013",Oscilloscope Pict…,Comedy
How I Live Now,How I Live Now,"Nov 8, 2013",Magnolia Pictures,Drama
The English Teacher,The English Teacher,"May 17, 2013",Cinedigm,Comedy
The Canyons,The Canyons,"Aug 2, 2013",IFC Films,Thriller/Suspense
Elle s'en va,Elle s'en va,"Nov 22, 2013",,Drama
The Wicker Man,The Wicker Man,"Aug 7, 1974",Rialto Pictures,Horror
The Trials of Muhammad Ali,The Trials of Muhamm,"Aug 23, 2013",Kino Lorber,Documentary
Billy and Buddy,Billy and Buddy,"Nov 8, 2013",Distrib Films,Adventure
Terms and Conditions May Apply,Terms and Conditions,"Jul 12, 2013",Variance Films,Documentary
C.O.G.,C.O.G.,"Sep 20, 2013",Screen Media Films,Comedy
Final: The Rapture,Final: The Rapture,"Sep 13, 2013",Riverrain,Thriller/Suspense
Leonie,Leonie,"Mar 15, 2013",Monterey Media,Drama
The Square,The Square,"Oct 25, 2013",Noujaim Films,Documentary
The Central Park Five,The Central Park Fiv,"Nov 23, 2012",IFC Films,Documentary
Venus and Serena,Venus and Serena,"May 10, 2013",Magnolia Pictures,Documentary
God Loves Uganda,God Loves Uganda,"Oct 11, 2013",Variance Films,Documentary
Né quelque part,Né quelque part,"Sep 13, 2013",Mongrel Media,
Let the Fire Burn,Let the Fire Burn,"Oct 2, 2013",Zeitgeist,Documentary
The Pervert's Guide to Ideo…,The Pervert's Guide ,"Nov 1, 2013",Zeitgeist,Documentary
Un flic,Un flic,"Apr 19, 2013",Rialto Pictures,Action
L'Homme qui rit,L'Homme qui rit,"Apr 5, 2013",Mongrel Media,
Jewtopia,Jewtopia,"Sep 20, 2013",Le Petit Canyon P…,Romantic Comedy
Wrong,Wrong,"Mar 29, 2013",Drafthouse Films,Comedy
Reaching for the Moon,Reaching for the Moo,"Nov 8, 2013",Wolfe Releasing,Documentary
American Made Movie,American Made Movie,"Aug 30, 2013",Variance Films,Documentary
Greedy Lying Bastards,Greedy Lying Bastard,"Mar 8, 2013",Lambert Releasing,Documentary
My Brother the Devil,My Brother the Devil,"Mar 22, 2013",Paladin/108 Media,Drama
The We and the I,The We and the I,"Mar 8, 2013",Paladin/108 Media,Drama
Diana Vreeland: The Eye Has…,Diana Vreeland: The ,"Sep 21, 2012",Samuel Goldwyn Films,Documentary
Holla II,Holla II,"Apr 19, 2013",Rockstone Releasing,Horror
Wish You Were Here,Wish You Were Here,"Jun 7, 2013",Entertainment One,Drama
The Human Scale,The Human Scale,"Sep 20, 2013",Mongrel Media,Documentary
Bill W.,Bill W.,"May 18, 2012",Page 124 Productions,Documentary
Sightseers,Sightseers,"May 10, 2013",IFC Films,Black Comedy
Killing Them Softly,Killing Them Softly,"Nov 30, 2012",Weinstein Co.,Thriller/Suspense
Aftershock,Aftershock,"May 10, 2013",Weinstein Co.,Horror
GMO OMG,GMO OMG,"Sep 13, 2013",Submarine Deluxe,Documentary
Escape Fire: The Fight to R…,Escape Fire: The Fig,"Oct 5, 2012",Roadside Attractions,Documentary
How to Make Money Selling D…,How to Make Money Se,"Jun 26, 2013",TriBeca Films,Documentary
Herb & Dorothy 50X50,Herb & Dorothy 50X50,"Sep 13, 2013",Fine Line,Documentary
Post Tenebras Lux,Post Tenebras Lux,"May 1, 2013",Strand Releasing,Drama
The Short Game,The Short Game,"Sep 20, 2013",Phase 4 Films Sam…,Documentary
The Wall,The Wall,"May 31, 2013",Music Box Films,Drama
Concussion,Concussion,"Oct 4, 2013",Radius,Drama
Camille Redouble,Camille Redouble,"Oct 26, 2012",Mongrel Media,
Russian Ark,Russian Ark,"Dec 13, 2002",Kino Lorber,Drama
Ip Man: The Final Fight,Ip Man: The Final Fi,"Sep 20, 2013",Well Go USA,Action
Mumia: Long Distance Revolu…,Mumia: Long Distance,"Feb 1, 2013",First Run Features,Documentary
Rising From Ashes,Rising From Ashes,"Jul 26, 2013",First Run Features,Documentary
Savannah,Savannah,"Aug 23, 2013",Ketchup Entertain…,Drama
Redemption,Redemption,"Jun 28, 2013",Roadside Attractions,Thriller/Suspense
Touchy Feely,Touchy Feely,"Sep 6, 2013",Magnolia Pictures,Drama
A Glimpse Inside the Mind o…,A Glimpse Inside the,"Feb 8, 2013",A24,Comedy
M,M,"Mar 15, 2013",Kino Lorber,Drama
Far Out Isn't Far Enough: T…,Far Out Isn't Far En,"Jun 14, 2013",First Run Features,Documentary
The Girl,The Girl,"Mar 8, 2013",Brainstorm Media,Drama
Les Salauds,Les Salauds,"Oct 11, 2013",Mongrel Media,Documentary
Underdogs,Underdogs,"Aug 16, 2013",Freestyle Releasing,Drama
I Give It a Year,I Give It a Year,"Aug 9, 2013",Magnolia Pictures,Romantic Comedy
5 Broken Cameras,5 Broken Cameras,"May 30, 2012",Kino Lorber,Documentary
Bert Stern: Original Mad Man,Bert Stern: Original,"Apr 5, 2013",First Run Features,Documentary
Les 4 soldats,Les 4 soldats,"Aug 16, 2013",,Drama
Running from Crazy,Running from Crazy,"Nov 1, 2013",Vitagraph Films,Documentary
Dislecksia: The Movie,Dislecksia: The Movi,"Oct 4, 2013",Area 23a,Documentary
Samsara,Samsara,"Aug 24, 2012",Oscilloscope Pict…,Documentary
Berberian Sound Studio,Berberian Sound Stud,"Jun 14, 2013",IFC Films,Horror
Tai Chi Hero,Tai Chi Hero,"Apr 26, 2013",Well Go USA,Action
Zaytoun,Zaytoun,"Sep 20, 2013",Strand Releasing,Adventure
Somewhere Between,Somewhere Between,"Aug 24, 2012",Long Shot Factory,Documentary
The Power of Few,The Power of Few,"Feb 15, 2013",Steelyard Pictures,Drama
Long Shot: The Kevin Laue S…,Long Shot: The Kevin,"Oct 25, 2013",Cinipix,Documentary
A Fierce Green Fire,A Fierce Green Fire,"Mar 1, 2013",First Run Features,Documentary
Dead Man's Burden,Dead Man's Burden,"May 3, 2013",Cinedigm,Western
The House I Live In,The House I Live In,"Oct 5, 2012",Abramorama Films,Documentary
Struck by Lightning,Struck by Lightning,"Jan 11, 2013",TriBeca Films,Comedy
Camille Claudel: 1915,Camille Claudel: 191,"Oct 16, 2013",Kino Lorber,Drama
Broadway Idiot,Broadway Idiot,"Oct 11, 2013",FilmBuff,Documentary
Tiger Eyes,Tiger Eyes,"Jun 7, 2013",Freestyle Releasing,Drama
Maniac,Maniac,"Jun 21, 2013",IFC Midnight,Thriller/Suspense
At Berkeley,At Berkeley,"Nov 8, 2013",Zipporah,Documentary
The Sweeney,The Sweeney,"Mar 1, 2013",Entertainment One,Action
Gregory Crewdson: Brief Enc…,Gregory Crewdson: Br,"Nov 2, 2012",Zeitgeist,Documentary
Little Fugitive,Little Fugitive,"Feb 1, 2013",APD/Cinema Conser…,Drama
Chasing Mavericks,Chasing Mavericks,"Oct 26, 2012",20th Century Fox,Drama
Graceland,Graceland,"Apr 26, 2013",Drafthouse Films,Thriller/Suspense
The Little Soldier,The Little Soldier,"Mar 8, 2013",Rialto Pictures,Drama
The Citizen,The Citizen,"Sep 20, 2013",Monterey Media,Drama
Simon Killer,Simon Killer,"Apr 5, 2013",IFC Films,Thriller/Suspense
Paradies: Liebe,Paradies: Liebe,"Apr 26, 2013",Strand Releasing,Drama
Greenwich Village: Music Th…,Greenwich Village: M,"Jan 18, 2013",Kino Lorber,Documentary
The Last Days on Mars,The Last Days on Mar,"Dec 6, 2013",Magnolia Pictures,Thriller/Suspense
Our Children,Our Children,"Aug 2, 2013",Distrib Films,Drama
Capital,Capital,"Oct 25, 2013",Cohen Media Group,Drama
Pieta,Pieta,"May 17, 2013",Drafthouse Films,Drama
V/H/S 2,V/H/S 2,"Jul 12, 2013",Magnet Pictures,Horror
The ABCs of Death,The ABCs of Death,,,Horror
The Other Son,The Other Son,"Oct 26, 2012",Cohen Media Group,Drama
Evocateur: The Morton Downe…,Evocateur: The Morto,"Jun 7, 2013",Magnolia Pictures,Documentary
Violeta Went to Heaven,Violeta Went to Heav,"Mar 29, 2013",Kino Lorber,Drama
The Intouchables,The Intouchables,"May 25, 2012",Weinstein Co.,Comedy
Brooklyn Castle,Brooklyn Castle,"Oct 19, 2012",Producers Distrib…,Documentary
The Ghosts in Our Machine,The Ghosts in Our Ma,"Nov 8, 2013","Ghosts Media, Inc.",Documentary
Viola,Viola,"Jul 12, 2013",Cinema Guild,Drama
Our Nixon,Our Nixon,"Aug 30, 2013",Cinedigm,Documentary
Hunky Dory,Hunky Dory,"Mar 22, 2013",Variance Films,Drama
Nosotros Los Nobles,Nosotros Los Nobles,"Nov 1, 2013",Lionsgate,Comedy
Bad Milo,Bad Milo,"Oct 4, 2013",Magnolia Pictures,Black Comedy
You Ain't Seen Nothin' Yet,You Ain't Seen Nothi,"Jun 7, 2013",Kino Lorber,Drama
Finding Nemo,Finding Nemo,"May 30, 2003",Walt Disney,Adventure
Language of a Broken Heart,Language of a Broken,"Mar 15, 2013",House Lights Media,Comedy
Hitler's Children,Hitler's Children,"Nov 16, 2012",Film Movement,Documentary
Robot and Frank,Robot and Frank,"Aug 17, 2012",Samuel Goldwyn Films,Drama
Smash & Grab: The Story of …,Smash & Grab: The St,"Jul 31, 2013",Doppelganger Rele…,Documentary
Nostalghia,Nostalghia,"May 31, 2013",Kino Lorber,Documentary
The Sorcerer and the White …,The Sorcerer and the,"Feb 8, 2013",Magnolia Pictures,Action
Masquerade,Masquerade,"Sep 21, 2012",CJ Entertainment,Drama
A Single Shot,A Single Shot,"Sep 20, 2013",TriBeca Films,Thriller/Suspense
Let My People Go!,Let My People Go!,"Jan 11, 2013",Zeitgeist,Comedy
Mental,Mental,"Mar 29, 2013",Dada Films,Comedy
The History of Future Folk,The History of Futur,"May 31, 2013",Variance Films,Comedy
Jamel Shabazz: Street Photo…,Jamel Shabazz: Stree,"Aug 2, 2013",Artists Public Do…,Documentary
Violet and Daisy,Violet and Daisy,"Jun 7, 2013",Cinedigm,Action
Le Pont du Nord,Le Pont du Nord,"Mar 22, 2013",The Film Desk,Comedy
All in Good Time,All in Good Time,"Feb 8, 2013",,Comedy
I Used to Be Darker,I Used to Be Darker,"Sep 27, 2013",Strand Releasing,Drama
Torn,Torn,"Oct 18, 2013",The Film Collective,Drama
Love and Honor,Love and Honor,"Mar 22, 2013",IFC Films,Drama
Dealin' with Idiots,Dealin' with Idiots,"Jul 12, 2013",IFC Films,Comedy
"Love, Marilyn","Love, Marilyn","Apr 5, 2013",Mongrel Media,Documentary
The Look of Love,The Look of Love,"Jul 5, 2013",IFC Films,Drama
The Pardon,The Pardon,"Mar 22, 2013",Self Distributed,Drama
Out of the Clear Blue Sky,Out of the Clear Blu,"Sep 6, 2013",Area 23a,Documentary
Hating Breitbart,Hating Breitbart,"Oct 19, 2012",Freestyle Releasing,Documentary
As I Lay Dying,As I Lay Dying,"Oct 11, 2013",Alchemy,Drama
I Declare War,I Declare War,"Aug 30, 2013",Drafthouse Films,Drama
Jayne Mansfield's Car,Jayne Mansfield's Ca,"Sep 13, 2013",Anchor Bay Entert…,Drama
Kiss of the Damned,Kiss of the Damned,"May 3, 2013",Magnolia Pictures,Drama
In Another Country,In Another Country,"Nov 9, 2012",Kino Lorber,Drama
A Wedding Invitation,A Wedding Invitation,"May 24, 2013",CJ Entertainment,Drama
Design is One,Design is One,"Oct 11, 2013",First Run Features,Documentary
These Birds Walk,These Birds Walk,"Nov 1, 2013",Oscilloscope Pict…,Documentary
Dorfman in Love,Dorfman in Love,"Mar 22, 2013",Brainstorm Media,Romantic Comedy
The Invisible War,The Invisible War,"Jun 22, 2012",Cinedigm,Documentary
A Green Story,A Green Story,"Nov 16, 2012",Indican Pictures,Drama
My Son,My Son,"Sep 20, 2013",FlyRock Media,Drama
Detropia,Detropia,"Sep 7, 2012",Loki Films,Documentary
The Painting,The Painting,"Jan 28, 2005",Castle Hill Produ…,Drama
Picture Day,Picture Day,"May 24, 2013",ARC Entertainment,Comedy
Greetings from Tim Buckley,Greetings from Tim B,"May 3, 2013",TriBeca Films,Drama
Diego Star,Diego Star,"Dec 6, 2013",Mongrel Media,Drama
Midget Zombie Takeover,Midget Zombie Takeov,"Feb 8, 2013",Driving With Our …,Comedy
The Selfish Giant,The Selfish Giant,"Dec 20, 2013",IFC Films,Drama
Shanghai Calling,Shanghai Calling,"Feb 15, 2013",Starz Media,Romantic Comedy
Liv & Ingmar,Liv & Ingmar,"Dec 13, 2013",Janus Films,Documentary
Evil Intent,Evil Intent,"Jun 28, 2013",,Thriller/Suspense
Shepard & Dark,Shepard & Dark,"Sep 25, 2013",Music Box Films,Documentary
Informant,Informant,"Sep 13, 2013",Music Box Films,Documentary
Red Obsession,Red Obsession,"Sep 6, 2013",Area23a/FilmBuff,Documentary
Orchestra of Exiles,Orchestra of Exiles,"Oct 26, 2012",First Run Features,Documentary
Birth of the Living Dead,Birth of the Living ,"Oct 18, 2013",First Run Features,Documentary
Caucus,Caucus,"Oct 25, 2013",Bonfire Films of …,Documentary
Il Futuro,Il Futuro,"Sep 6, 2013",Strand Releasing,Drama
Empire of Dirt,Empire of Dirt,"Nov 22, 2013",,Drama
If I Were You,If I Were You,"Mar 15, 2013",Kino Lorber,Comedy
Zero Charisma,Zero Charisma,"Oct 11, 2013",TriBeca Films,Comedy
The End of Love,The End of Love,"Mar 1, 2013",Variance Films,Drama
200 Cartas,200 Cartas,"Jun 14, 2013",Vanguardia Films,Romantic Comedy
11 Flowers,11 Flowers,"Feb 22, 2013",First Run Features,Drama
Ghost Team One,Ghost Team One,"Oct 11, 2013",Film Arcade,Comedy
The Odd Life of Timothy Green,The Odd Life of Timo,"Aug 15, 2012",Walt Disney,Drama
Galapagos,Galapagos,"Oct 29, 1999",IMAX Films,Documentary
Tchoupitoulas,Tchoupitoulas,"Dec 7, 2012",Oscilloscope Pict…,Documentary
Call Me Kuchu,Call Me Kuchu,"Jun 14, 2013",Cinedigm,Documentary
White Elephant,White Elephant,"Mar 29, 2013",Strand Releasing,Drama
La pirogue,La pirogue,"Jan 23, 2013",ArtMattan Films,Drama
Wagner & Me,Wagner & Me,"Dec 7, 2012",First Run Features,Documentary
Hello Herman,Hello Herman,"Jun 7, 2013",Freestyle Releasing,Drama
Downloaded,Downloaded,"Jun 21, 2013",Abramorama Films,Documentary
A Teacher,A Teacher,"Sep 6, 2013",Oscilloscope Pict…,Drama
Only the Young,Only the Young,"Dec 7, 2012",Oscilloscope Pict…,Documentary
Pawn Shop Chronicles,Pawn Shop Chronicles,"Jul 12, 2013",Anchor Bay Entert…,Action
La maison de la radio,La maison de la radi,"Sep 4, 2013",Kino Lorber,Documentary
Desperate Acts of Magic,Desperate Acts of Ma,"May 3, 2013",,Comedy
Nothing Left to Fear,Nothing Left to Fear,"Oct 4, 2013",Anchor Bay Entert…,Horror
Girls Against Boys,Girls Against Boys,"Feb 1, 2013",Anchor Bay Entert…,Thriller/Suspense
Maidentrip,Maidentrip,"Dec 20, 2013",First Run Features,Documentary
Assaulted: Civil Rights Und…,Assaulted: Civil Rig,"Jun 20, 2013",High Top Releasing,Documentary
Welcome to the Punch,Welcome to the Punch,"Mar 27, 2013",IFC Films,Thriller/Suspense
The Brass Teapot,The Brass Teapot,"Apr 5, 2013",Magnet Pictures,Black Comedy
Trouble Every Day,Trouble Every Day,"Nov 30, 2001",The Film Desk,Horror
Contempt,Contempt,"Mar 14, 2008",Rialto Pictures,Drama
Sal,Sal,"Nov 1, 2013",TriBeca Films,Drama
Breakfast with Curtis,Breakfast with Curti,"Dec 4, 2013",,Comedy
Down the Shore,Down the Shore,"Apr 5, 2013",Anchor Bay Entert…,Drama
Some Velvet Morning,Some Velvet Morning,"Dec 13, 2013",TriBeca Films,Drama
100 Bloody Acres,100 Bloody Acres,"Jun 28, 2013",Doppelganger Rele…,Black Comedy
The Prey,The Prey,"Jun 7, 2013",Cohen Media Group,Thriller/Suspense
The Monk,The Monk,"Mar 8, 2013",ATO Pictures,Thriller/Suspense
The Girlfriends,The Girlfriends,"Jun 18, 2010",The Film Desk,Drama
Sweetwater,Sweetwater,"Oct 11, 2013",,Thriller/Suspense
In Search of Blind Joe Deat…,In Search of Blind J,"Aug 16, 2013",First Run Features,Documentary
Welcome to Pine Hill,Welcome to Pine Hill,"Mar 1, 2013",Oscilloscope Pict…,Drama
Rangrezz,Rangrezz,"Mar 22, 2013",UTV Communications,Drama
In No Great Hurry: 13 Lesso…,In No Great Hurry: 1,,,Documentary
The Playroom,The Playroom,"Feb 8, 2013",Freestyle Releasing,Drama
The Worst Movie EVER!,The Worst Movie EVER,"Aug 19, 2011",,Comedy
Manic,Manic,"Apr 25, 2003",,Drama
Nothing But a Man (1964) (R…,Nothing But a Man (1,"Nov 9, 2012",APD/Cinema Conser…,Drama
North Sea Texas,North Sea Texas,"Nov 2, 2012",Strand Releasing,Drama
Starlet,Starlet,"Nov 9, 2012",Music Box Films,Drama
Five Dances,Five Dances,"Oct 4, 2013",Paladin,Drama
Do Not Disturb,Do Not Disturb,"Jun 14, 2013",Mongrel Media,Comedy
Northern Lights,Northern Lights,"Sep 20, 2013",Artists Public Do…,Drama
The Time Being,The Time Being,"Jul 26, 2013",TriBeca Films,Drama
My Worst Nightmare,My Worst Nightmare,"Oct 19, 2012",Strand Releasing,Comedy
A Dark Truth,A Dark Truth,"Jan 4, 2013",Magnolia Pictures,Thriller/Suspense
Brave,Brave,"Jun 22, 2012",Walt Disney,Adventure
Bidder 70,Bidder 70,"May 17, 2013",First Run Features,Documentary
Hell Baby,Hell Baby,"Sep 6, 2013",Alchemy,Black Comedy
Nuclear Nation,Nuclear Nation,"Dec 11, 2013",First Run Features,Documentary
Herman's House,Herman's House,"Apr 19, 2013",First Run Features,Documentary
Supporting Characters,Supporting Character,"Jan 25, 2013",TriBeca Films,Comedy
Revelation Road 2,Revelation Road 2,"Jul 12, 2013",Freestyle Releasing,
The Flat,The Flat,"Oct 19, 2012",IFC Films,Documentary
Ferlinghetti: A Rebirth of …,Ferlinghetti: A Rebi,"Feb 8, 2012",First Run Features,Documentary
The Man Who Shook the Hand …,The Man Who Shook th,"Dec 7, 2012",Indican Pictures,Comedy
Big Sur,Big Sur,"Nov 1, 2013",Ketchup Entertain…,Drama
All is Bright,All is Bright,"Oct 4, 2013",Anchor Bay Entert…,Comedy
Argento's Dracula 3D,Argento's Dracula 3D,"Oct 4, 2013",IFC Midnight,Horror
People of a Feather,People of a Feather,"Nov 8, 2013",First Run Features,Documentary
When the Iron Bird Flies,When the Iron Bird F,"Oct 19, 2012",Alive Mind,Documentary
Paradise: Faith,Paradise: Faith,"Aug 23, 2013",Strand Releasing,Drama
Radio Unnameable,Radio Unnameable,"Sep 19, 2012",Kino Lorber,Documentary
Inescapable,Inescapable,"Feb 22, 2013",IFC Films,Thriller/Suspense
Port of Shadows,Port of Shadows,"Sep 14, 2012",Rialto Pictures,Drama
The Revisionaries,The Revisionaries,"Oct 5, 2012",Kino Lorber,Documentary
Rubberneck,Rubberneck,"Feb 22, 2013",TriBeca Films,Thriller/Suspense
Red Flag,Red Flag,"Feb 22, 2013",TriBeca Films,Romantic Comedy
Silver Circle,Silver Circle,"Mar 22, 2013",Hybrid Pictures,Thriller/Suspense
The Kitchen,The Kitchen,"Mar 14, 2013",Monterey Media,Comedy
A Werewolf Boy,A Werewolf Boy,"Nov 30, 2012",CJ Entertainment,Drama
Morning,Morning,"Sep 27, 2013",Anchor Bay Entert…,Drama
Things Never Said,Things Never Said,"Sep 6, 2013",Ohio Street Pictures,Drama
Magnificent Desolation,Magnificent Desolati,"Sep 23, 2005",IMAX Films,Documentary
Max et les ferrailleurs,Max et les ferraille,"Aug 10, 2012",Rialto Pictures,Thriller/Suspense
Arbitrage,Arbitrage,"Sep 14, 2012",Roadside Attractions,Thriller/Suspense
Mr. Nobody,Mr. Nobody,"Nov 1, 2013",Magnolia Pictures,Drama
Tricked,Tricked,"Dec 13, 2013",Kino Lorber,Documentary
The Condemned,The Condemned,"Mar 1, 2013",Strand Releasing,Thriller/Suspense
The Happy Poet,The Happy Poet,"Mar 13, 2013",Cinema Libre,Comedy
Contracted,Contracted,"Nov 22, 2013",Arclight Films,Horror
Here Comes the Devil,Here Comes the Devil,"Dec 13, 2013",Magnolia Pictures,Horror
The Day I Was Not Born,The Day I Was Not Bo,"Apr 26, 2013",Mongrel Media,Drama
Superstar,Superstar,"Mar 8, 2013",Mongrel Media,Comedy
Plush,Plush,"Sep 13, 2013",IM Global/Blumhouse,Thriller/Suspense
Drew: The Man Behind the Po…,Drew: The Man Behind,"Aug 16, 2013",Kino Lorber,Documentary
All Together,All Together,"Oct 19, 2012",Kino Lorber,Comedy
A Girl and a Gun,A Girl and a Gun,"Jul 4, 2013",First Run Features,Documentary
Which Way is the Front Line…,Which Way is the Fro,"Jun 21, 2013",Mongrel Media,Documentary
Cornouaille,Cornouaille,"Jan 18, 2013",Mongrel Media,Drama
Pawn,Pawn,"Apr 19, 2013",Anchor Bay Entert…,Thriller/Suspense
What Richard Did,What Richard Did,"May 10, 2013",TriBeca Films,Documentary
Deadfall,Deadfall,"Dec 7, 2012",Magnolia Pictures,Thriller/Suspense
Come Out and Play,Come Out and Play,"Mar 22, 2013",,Horror
Sparrows Dance,Sparrows Dance,"Aug 23, 2013",TriBeca Films,Romantic Comedy
Last Flight of the Champion,Last Flight of the C,"Aug 30, 2013",High Top Releasing,Adventure
La migiliore offerta,La migiliore offerta,,,Drama
Axe Giant: The Wrath of Pau…,Axe Giant: The Wrath,"May 31, 2013",Cinema Purgatorio,Horror
Men at Lunch,Men at Lunch,"Sep 20, 2013",First Run Features,Documentary
The Ghastly Love of Johnny X,The Ghastly Love of ,"Oct 26, 2012",Strand Releasing,Comedy
The Happy House,The Happy House,"May 3, 2013",First Run Features,Black Comedy
