Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
175,Meitantei Conan: Senritsu no furu sukoa,"$21,997,163",,"$21,997,163",,Meitantei Conan: Sen,https://www.the-numbers.com/movie/Meitantei-Conan-Senritsu-no-furu-sukoa#tab=summary
176,Doomsday,"$21,621,188","$11,008,770","$10,612,418",50.92%,Doomsday,https://www.the-numbers.com/movie/Doomsday#tab=summary
177,Over Her Dead Body,"$21,596,074","$7,570,127","$14,025,947",35.05%,Over Her Dead Body,https://www.the-numbers.com/movie/Over-Her-Dead-Body#tab=summary
178,Desu Noto,"$21,497,802",,"$21,497,802",,Desu Noto,https://www.the-numbers.com/movie/Desu-Noto#tab=summary
179,Penelope,"$21,375,166","$10,011,996","$11,363,170",46.84%,Penelope,https://www.the-numbers.com/movie/Penelope#tab=summary
180,Happy-Go-Lucky,"$21,234,179","$3,512,016","$17,722,163",16.54%,Happy-Go-Lucky,https://www.the-numbers.com/movie/Happy-Go-Lucky#tab=summary
181,The Divine Weapon,"$21,122,661",,"$21,122,661",,The Divine Weapon,https://www.the-numbers.com/movie/Divine-Weapon-The#tab=summary
182,Die Fälscher,"$20,199,663","$5,488,570","$14,711,093",27.17%,Die Fälscher,https://www.the-numbers.com/movie/Falscher-Die#tab=summary
183,Blindness,"$20,052,958","$3,073,392","$16,979,566",15.33%,Blindness,https://www.the-numbers.com/movie/Blindness-(2008)#tab=summary
184,Gong fu guan lan,"$19,428,291",,"$19,428,291",,Gong fu guan lan,https://www.the-numbers.com/movie/Gong-fu-guan-lan#tab=summary
185,Le renard et l'enfant,"$19,317,689",,"$19,317,689",,Le renard et l'enfan,https://www.the-numbers.com/movie/Renard-et-l-enfant-Le#tab=summary
186,Auf der anderen Seite,"$19,184,629","$742,349","$18,442,280",3.87%,Auf der anderen Seit,https://www.the-numbers.com/movie/Auf-der-anderen-Seite#tab=summary
187,The Visitor,"$19,174,817","$9,427,026","$9,747,791",49.16%,The Visitor,https://www.the-numbers.com/movie/Visitor-The#tab=summary
188,Gegege no Kitarô: Sennen noroi uta,"$18,836,036",,"$18,836,036",,Gegege no Kitarô: Se,https://www.the-numbers.com/movie/Gegege-no-Kitaro-Sennen-noroi-uta-(Japan)#tab=summary
189,"Grande, grosso e Verdone","$18,725,496",,"$18,725,496",,"Grande, grosso e Ver",https://www.the-numbers.com/movie/Grande-grosso-e-Verdone#tab=summary
190,Detoroito Metaru Shiti,"$18,569,470",,"$18,569,470",,Detoroito Metaru Shi,https://www.the-numbers.com/movie/Detroit-Metal-City#tab=summary
191,Pako to Maho no Ehon,"$18,508,052",,"$18,508,052",,Pako to Maho no Ehon,https://www.the-numbers.com/movie/Pako-to-Maho-no-Ehon#tab=summary
192,City of Ember,"$17,831,558","$7,873,007","$9,958,551",44.15%,City of Ember,https://www.the-numbers.com/movie/City-of-Ember#tab=summary
193,Sarkar Raj,"$17,722,998","$1,009,065","$16,713,933",5.69%,Sarkar Raj,https://www.the-numbers.com/movie/Sarkar-Raj#tab=summary
194,Kit Kittredge: An American Girl,"$17,657,973","$17,657,973",,100.00%,Kit Kittredge: An Am,https://www.the-numbers.com/movie/Kit-Kittredge-An-American-Girl#tab=summary
195,Scusa ma ti chiamo amore,"$17,646,235",,"$17,646,235",,Scusa ma ti chiamo a,https://www.the-numbers.com/movie/Scusa-ma-ti-chiamo-amore#tab=summary
196,Swing Vote,"$17,589,867","$16,289,867","$1,300,000",92.61%,Swing Vote,https://www.the-numbers.com/movie/Swing-Vote#tab=summary
197,Rachel Getting Married,"$17,475,475","$12,796,861","$4,678,614",73.23%,Rachel Getting Marri,https://www.the-numbers.com/movie/Rachel-Getting-Married#tab=summary
198,Dolphins and Whales Tribes of the Ocean 3D,"$17,252,287","$7,714,996","$9,537,291",44.72%,Dolphins and Whales ,https://www.the-numbers.com/movie/Dolphins-and-Whales-Tribes-of-the-Ocean-3D#tab=summary
199,Jaane Tu Ya Jaane Na,"$16,869,504","$600,922","$16,268,582",3.56%,Jaane Tu Ya Jaane Na,https://www.the-numbers.com/movie/Jaane-Tu-Ya-Jaane-Na#tab=summary
200,Der Baader Meinhof Komplex,"$16,498,827","$476,270","$16,022,557",2.89%,Der Baader Meinhof K,https://www.the-numbers.com/movie/Baader-Meinhof-Komplex-Der#tab=summary
201,Dasavatharam,"$16,227,750",,"$16,227,750",,Dasavatharam,https://www.the-numbers.com/movie/Dasavatharam#tab=summary
202,Shine a Light,"$16,173,879","$5,505,267","$10,668,612",34.04%,Shine a Light,https://www.the-numbers.com/movie/Shine-a-Light#tab=summary
203,Un secret,"$16,173,558","$623,558","$15,550,000",3.86%,Un secret,https://www.the-numbers.com/movie/Secret-Un#tab=summary
204,The Haunting of Molly Hartley,"$15,318,257","$13,442,412","$1,875,845",87.75%,The Haunting of Moll,https://www.the-numbers.com/movie/Haunting-of-Molly-Hartley-The#tab=summary
205,Miss Pettigrew Lives for a Day,"$15,172,953","$12,313,694","$2,859,259",81.16%,Miss Pettigrew Lives,https://www.the-numbers.com/movie/Miss-Pettigrew-Lives-for-a-Day#tab=summary
206,Bikur Ha-Tizmoret,"$15,161,647","$3,053,823","$12,107,824",20.14%,Bikur Ha-Tizmoret,https://www.the-numbers.com/movie/Bikur-Ha-Tizmoret-(2008)#tab=summary
207,Enfin Veuve,"$14,580,557",,"$14,580,557",,Enfin Veuve,https://www.the-numbers.com/movie/Enfin-Veuve#tab=summary
208,Dostana,"$14,332,659","$1,235,028","$13,097,631",8.62%,Dostana,https://www.the-numbers.com/movie/Dostana#tab=summary
209,Tropa de Elite,"$14,319,195","$8,744","$14,310,451",0.06%,Tropa de Elite,https://www.the-numbers.com/movie/Tropa-de-Elite#tab=summary
210,Sukkar banat,"$14,253,760","$1,060,591","$13,193,169",7.44%,Sukkar banat,https://www.the-numbers.com/movie/Sukkar-banat#tab=summary
211,Waltz with Bashir,"$13,912,289","$2,283,849","$11,628,440",16.42%,Waltz with Bashir,https://www.the-numbers.com/movie/Waltz-with-Bashir#tab=summary
212,Religulous,"$13,881,317","$13,011,160","$870,157",93.73%,Religulous,https://www.the-numbers.com/movie/Religulous#tab=summary
213,"Angus, Thongs and Perfect Snogging","$13,835,569",,"$13,835,569",,"Angus, Thongs and Pe",https://www.the-numbers.com/movie/Angus-Thongs-and-Perfect-Snogging#tab=summary
214,Brideshead Revisited,"$13,432,256","$6,432,256","$7,000,000",47.89%,Brideshead Revisited,https://www.the-numbers.com/movie/Brideshead-Revisited#tab=summary
215,Die Wilden Kerle 5,"$13,300,000",,"$13,300,000",,Die Wilden Kerle 5,https://www.the-numbers.com/movie/Wilden-Kerle-5-Die#tab=summary
216,The Pirates Who Don't Do Anything: A VeggieTale…,"$13,248,444","$12,981,269","$267,175",97.98%,The Pirates Who Don',https://www.the-numbers.com/movie/Pirates-Who-Don-t-Do-Anything-A-VeggieTales-Movie-The#tab=summary
217,In the Name of the King: A Dungeon Siege Tale,"$13,233,220","$4,775,656","$8,457,564",36.09%,In the Name of the K,https://www.the-numbers.com/movie/In-the-Name-of-the-King-A-Dungeon-Siege-Tale#tab=summary
218,Deception,"$12,850,033","$4,598,506","$8,251,527",35.79%,Deception,https://www.the-numbers.com/movie/Deception#tab=summary
219,Shaolin Girl,"$12,380,512",,"$12,380,512",,Shaolin Girl,https://www.the-numbers.com/movie/Shaolin-Girl#tab=summary
220,Soul Men,"$12,345,883","$12,082,391","$263,492",97.87%,Soul Men,https://www.the-numbers.com/movie/Soul-Men#tab=summary
221,Eye for an Eye,"$12,314,832",,"$12,314,832",,Eye for an Eye,https://www.the-numbers.com/movie/Eye-for-an-Eye-(2008)#tab=summary
222,Lejdis,"$12,247,829",,"$12,247,829",,Lejdis,https://www.the-numbers.com/movie/Lejdis#tab=summary
223,Låt den rätte komma in,"$12,196,922","$2,122,085","$10,074,837",17.40%,Låt den rätte komma ,https://www.the-numbers.com/movie/Lat-den-ratte-komma-in#tab=summary
224,How to Lose Friends & Alienate People,"$12,031,443","$2,775,593","$9,255,850",23.07%,How to Lose Friends ,https://www.the-numbers.com/movie/How-to-Lose-Friends-and-Alienate-People#tab=summary
225,Cape No. 7,"$12,000,000",,"$12,000,000",,Cape No. 7,https://www.the-numbers.com/movie/Cape-No-7#tab=summary
226,"4 luni, 3 saptamani si 2 zile","$11,993,156","$1,196,321","$10,796,835",9.98%,"4 luni, 3 saptamani ",https://www.the-numbers.com/movie/4-luni-3-saptamani-si-2-zile#tab=summary
227,The Longshots,"$11,778,396","$11,511,323","$267,073",97.73%,The Longshots,https://www.the-numbers.com/movie/Longshots-The#tab=summary
228,Ca$h,"$11,738,256",,"$11,738,256",,Ca$h,https://www.the-numbers.com/movie/Cash-(2008)#tab=summary
229,Smart People,"$11,655,619","$9,511,289","$2,144,330",81.60%,Smart People,https://www.the-numbers.com/movie/Smart-People#tab=summary
230,Bhoothnath,"$11,532,795","$449,776","$11,083,019",3.90%,Bhoothnath,https://www.the-numbers.com/movie/Bhoothnath#tab=summary
231,99 francs,"$11,479,477","$79,477","$11,400,000",0.69%,99 francs,https://www.the-numbers.com/movie/99-francs#tab=summary
232,Elegy,"$11,459,039","$3,577,210","$7,881,829",31.22%,Elegy,https://www.the-numbers.com/movie/Elegy#tab=summary
233,Son of Rambow: A Home Movie,"$11,263,263","$1,785,505","$9,477,758",15.85%,Son of Rambow: A Hom,https://www.the-numbers.com/movie/Son-of-Rambow-A-Home-Movie#tab=summary
234,Stop-Loss,"$11,229,035","$10,915,744","$313,291",97.21%,Stop-Loss,https://www.the-numbers.com/movie/Stop-Loss#tab=summary
235,La Graine et le Mulet,"$11,207,864","$203,490","$11,004,374",1.82%,La Graine et le Mule,https://www.the-numbers.com/movie/Graine-et-le-Mulet-La#tab=summary
236,Kismat Konnection,"$10,903,927","$479,759","$10,424,168",4.40%,Kismat Konnection,https://www.the-numbers.com/movie/Kismat-Konnection#tab=summary
237,Make It Happen,"$10,688,486",,"$10,688,486",,Make It Happen,https://www.the-numbers.com/movie/Make-It-Happen#tab=summary
238,Rab Ne Bana Di Jodi,"$10,659,346","$2,074,346","$8,585,000",19.46%,Rab Ne Bana Di Jodi,https://www.the-numbers.com/movie/Rab-Ne-Bana-Di-Jodi#tab=summary
239,Crayon Shin-chan 16,"$10,536,987",,"$10,536,987",,Crayon Shin-chan 16,https://www.the-numbers.com/movie/Crayon-Shin-chan-16#tab=summary
240,Sex Drive,"$10,412,485","$8,402,485","$2,010,000",80.70%,Sex Drive,https://www.the-numbers.com/movie/Sex-Drive#tab=summary
241,Flowers in the Shadow,"$10,188,284",,"$10,188,284",,Flowers in the Shado,https://www.the-numbers.com/movie/Flowers-in-the-Shadow#tab=summary
242,Punisher: War Zone,"$10,157,534","$8,050,977","$2,106,557",79.26%,Punisher: War Zone,https://www.the-numbers.com/movie/Punisher-War-Zone#tab=summary
243,L'allenatore nel pallone 2,"$10,116,005",,"$10,116,005",,L'allenatore nel pal,https://www.the-numbers.com/movie/allenatore-nel-pallone-2-L#tab=summary
244,Open City,"$10,051,886",,"$10,051,886",,Open City,https://www.the-numbers.com/movie/Open-City#tab=summary
