Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
177,Ram-Leela,"$24,980,454",,"$24,980,454",,Ram-Leela,https://www.the-numbers.com/movie/Ram-Leela#tab=summary
178,Nebraska,"$24,761,360","$17,654,912","$7,106,448",71.30%,Nebraska,https://www.the-numbers.com/movie/Nebraska#tab=summary
179,Bei Tou Zou De Wu Nian,"$23,840,000",,"$23,840,000",,Bei Tou Zou De Wu Ni,https://www.the-numbers.com/movie/Bei-Tou-Zou-De-Wu-Nian#tab=summary
180,Baksoogundal,"$23,593,168",,"$23,593,168",,Baksoogundal,https://www.the-numbers.com/movie/Baksoogundal#tab=summary
181,Du zhan,"$23,396,698","$128,195","$23,268,503",0.55%,Du zhan,https://www.the-numbers.com/movie/Du-Zhan#tab=summary
182,Before Midnight,"$23,225,160","$8,110,621","$15,114,539",34.92%,Before Midnight,https://www.the-numbers.com/movie/Before-Midnight#tab=summary
183,Kuai Le Dao Jia,"$23,210,000",,"$23,210,000",,Kuai Le Dao Jia,https://www.the-numbers.com/movie/Kuai-Le-Dao-Jia#tab=summary
184,La Vie d'Adèle – Chapitres 1 & 2,"$22,887,231","$2,450,504","$20,436,727",10.71%,La Vie d'Adèle – Cha,https://www.the-numbers.com/movie/vie-d-Adele-La#tab=summary
185,Baggage Claim,"$22,885,836","$21,569,509","$1,316,327",94.25%,Baggage Claim,https://www.the-numbers.com/movie/Baggage-Claim#tab=summary
186,Seupai,"$22,614,450",,"$22,614,450",,Seupai,https://www.the-numbers.com/movie/Seupai#tab=summary
187,Bullet to the Head,"$22,597,969","$9,489,829","$13,108,140",41.99%,Bullet to the Head,https://www.the-numbers.com/movie/Bullet-to-the-Head#tab=summary
188,Trance,"$22,594,052","$2,322,593","$20,271,459",10.28%,Trance,https://www.the-numbers.com/movie/Trance-(2012)#tab=summary
189,Nosotros Los Nobles,"$22,073,311","$19,700","$22,053,611",0.09%,Nosotros Los Nobles,https://www.the-numbers.com/movie/Nosotros-Los-Nobles#tab=summary
190,Feichang Xingyun,"$21,970,000",,"$21,970,000",,Feichang Xingyun,https://www.the-numbers.com/movie/Feichang-Xingyun#tab=summary
191,Nazotoki Wa Dinner No Ato De,"$21,216,502",,"$21,216,502",,Nazotoki Wa Dinner N,https://www.the-numbers.com/movie/Nazotoki-Wa-Dinner-No-Ato-De#tab=summary
192,Khumba,"$20,898,221",,"$20,898,221",,Khumba,https://www.the-numbers.com/movie/Khumba#tab=summary
193,Tai Chi Hero,"$20,016,042","$30,830","$19,985,212",0.15%,Tai Chi Hero,https://www.the-numbers.com/movie/Tai-Chi-Hero#tab=summary
194,Soshite chichi ni naru,"$19,896,734","$333,678","$19,563,056",1.68%,Soshite chichi ni na,https://www.the-numbers.com/movie/Soshite-chichi-ni-naru#tab=summary
195,Dead Man Down,"$19,599,974","$10,895,295","$8,704,679",55.59%,Dead Man Down,https://www.the-numbers.com/movie/Dead-Man-Down#tab=summary
196,Kaguyahime no monogatari,"$19,358,071","$1,506,975","$17,851,096",7.78%,Kaguyahime no monoga,https://www.the-numbers.com/movie/Kaguyahime-no-monogatari#tab=summary
197,Admission,"$18,733,666","$18,007,317","$726,349",96.12%,Admission,https://www.the-numbers.com/movie/Admission#tab=summary
198,Machete Kills,"$18,273,009","$8,008,161","$10,264,848",43.83%,Machete Kills,https://www.the-numbers.com/movie/Machete-Kills#tab=summary
199,Boule et Bill,"$17,850,115","$56,224","$17,793,891",0.31%,Boule et Bill,https://www.the-numbers.com/movie/Boule-et-Bill#tab=summary
200,9 mois ferme,"$17,787,755","$154,485","$17,633,270",0.87%,9 mois ferme,https://www.the-numbers.com/movie/9-mois-ferme#tab=summary
201,Fruitvale Station,"$17,549,645","$16,098,998","$1,450,647",91.73%,Fruitvale Station,https://www.the-numbers.com/movie/Fruitvale-Station#tab=summary
202,Battle of the Year,"$16,723,377","$8,888,355","$7,835,022",53.15%,Battle of the Year,https://www.the-numbers.com/movie/Battle-of-the-Year-The-Dream-Team#tab=summary
203,Paranoia,"$16,340,767","$7,388,654","$8,952,113",45.22%,Paranoia,https://www.the-numbers.com/movie/Paranoia-(2012)#tab=summary
204,Le passé,"$15,752,575","$1,335,672","$14,416,903",8.48%,Le passé,https://www.the-numbers.com/movie/passe-Le#tab=summary
205,Les gamins,"$15,660,664",,"$15,660,664",,Les gamins,https://www.the-numbers.com/movie/Gamins-Les#tab=summary
206,Out of the Furnace,"$15,434,375","$11,330,849","$4,103,526",73.41%,Out of the Furnace,https://www.the-numbers.com/movie/Out-of-the-Furnace#tab=summary
207,Hwai: Goimooleul Samkin Ai,"$15,119,344",,"$15,119,344",,Hwai: Goimooleul Sam,https://www.the-numbers.com/movie/Hwai-Goimooleul-Samkin-Ai-(2021-South-Korea)#tab=summary
208,Emperor,"$14,905,469","$3,346,264","$11,559,205",22.45%,Emperor,https://www.the-numbers.com/movie/Emperor-(2012)#tab=summary
209,Journey to the South Pacific,"$14,485,173","$7,144,210","$7,340,963",49.32%,Journey to the South,https://www.the-numbers.com/movie/Journey-to-the-South-Pacific#tab=summary
210,Shootout at Wadala,"$14,038,660","$369,310","$13,669,350",2.63%,Shootout at Wadala,https://www.the-numbers.com/movie/Shootout-at-Wadala#tab=summary
211,Los amantes pasajeros,"$13,938,680","$1,359,796","$12,578,884",9.76%,Los amantes pasajero,https://www.the-numbers.com/movie/amantes-pasajeros-Los#tab=summary
212,Pulling Strings,"$13,725,819","$5,842,961","$7,882,858",42.57%,Pulling Strings,https://www.the-numbers.com/movie/Pulling-Strings#tab=summary
213,Redemption,"$13,593,473","$36,686","$13,556,787",0.27%,Redemption,https://www.the-numbers.com/movie/Redemption-(2013)#tab=summary
214,La Cage Doree,"$13,300,000",,"$13,300,000",,La Cage Doree,https://www.the-numbers.com/movie/Cage-Doree-La#tab=summary
215,Gekijoban Mahou Shojo Madoka Magica Shinpen Han…,"$12,762,048","$190,478","$12,571,570",1.49%,Gekijoban Mahou Shoj,https://www.the-numbers.com/movie/Gekijoban-Mahou-Shojo-Madoka-Magica-Shinpen-Hangyoku-no-Monogatari#tab=summary
216,The Suspect,"$12,525,348",,"$12,525,348",,The Suspect,https://www.the-numbers.com/movie/Suspect-The#tab=summary
217,Kai Po Che,"$12,432,815","$1,122,527","$11,310,288",9.03%,Kai Po Che,https://www.the-numbers.com/movie/Kai-Po-Che#tab=summary
218,The Bling Ring,"$12,407,491","$5,845,732","$6,561,759",47.11%,The Bling Ring,https://www.the-numbers.com/movie/Bling-Ring-The#tab=summary
219,Promised Land,"$12,394,562","$7,597,898","$4,796,664",61.30%,Promised Land,https://www.the-numbers.com/movie/Promised-Land-(2011)#tab=summary
220,Mongtajoo,"$12,116,647",,"$12,116,647",,Mongtajoo,https://www.the-numbers.com/movie/Mongtajoo-(South-Korea)#tab=summary
221,Stoker,"$12,034,913","$1,703,125","$10,331,788",14.15%,Stoker,https://www.the-numbers.com/movie/Stoker#tab=summary
222,Diana,"$11,946,983","$335,360","$11,611,623",2.81%,Diana,https://www.the-numbers.com/movie/Diana#tab=summary
223,Duong Gia Tuong,"$11,906,509",,"$11,906,509",,Duong Gia Tuong,https://www.the-numbers.com/movie/Duong-Gia-Tuong#tab=summary
224,Getaway,"$11,813,989","$10,501,938","$1,312,051",88.89%,Getaway,https://www.the-numbers.com/movie/Getaway#tab=summary
225,Wara No Tate,"$11,601,232",,"$11,601,232",,Wara No Tate,https://www.the-numbers.com/movie/Wara-No-Tate#tab=summary
226,Toshokan Senso,"$11,294,442",,"$11,294,442",,Toshokan Senso,https://www.the-numbers.com/movie/Toshokan-Senso#tab=summary
227,Unfinished Song,"$11,210,717","$1,698,952","$9,511,765",15.15%,Unfinished Song,https://www.the-numbers.com/movie/Unfinished-Song#tab=summary
228,Frances Ha,"$11,194,304","$4,067,398","$7,126,906",36.33%,Frances Ha,https://www.the-numbers.com/movie/Frances-Ha#tab=summary
229,Aashiqui 2,"$11,046,634",,"$11,046,634",,Aashiqui 2,https://www.the-numbers.com/movie/Aashiqui-2#tab=summary
230,Himmatwala,"$10,871,870","$270,880","$10,600,990",2.49%,Himmatwala,https://www.the-numbers.com/movie/Himmatwala#tab=summary
231,Le Week-End,"$10,600,030","$2,225,098","$8,374,932",20.99%,Le Week-End,https://www.the-numbers.com/movie/Week-End-Le#tab=summary
232,Alceste a bicyclette,"$10,569,015","$385,165","$10,183,850",3.64%,Alceste a bicyclette,https://www.the-numbers.com/movie/Alceste-a-bicyclette#tab=summary
233,Jeonseolui Joomeok,"$10,388,780","$134,213","$10,254,567",1.29%,Jeonseolui Joomeok,https://www.the-numbers.com/movie/Jeonseolui-Joomeok#tab=summary
234,All is Lost,"$10,386,814","$6,263,670","$4,123,144",60.30%,All is Lost,https://www.the-numbers.com/movie/All-is-Lost#tab=summary
235,Satyagraha,"$10,329,878","$738,525","$9,591,353",7.15%,Satyagraha,https://www.the-numbers.com/movie/Satyagraha#tab=summary
236,Septimo,"$10,145,679",,"$10,145,679",,Septimo,https://www.the-numbers.com/movie/Septimo#tab=summary
237,ABCD (Any Body Can Dance),"$10,137,234","$222,098","$9,915,136",2.19%,ABCD (Any Body Can D,https://www.the-numbers.com/movie/ABCD-(2012)#tab=summary
