Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
163,Yi wen ding qing,"$29,083,287",,"$29,083,287",,Yi wen ding qing,https://www.the-numbers.com/movie/Yi-wen-ding-qing-(China)(2019)#tab=summary
164,The Kid Who Would Be King,"$28,296,983","$16,790,790","$11,506,193",59.34%,The Kid Who Would Be,https://www.the-numbers.com/movie/Kid-Who-Would-Be-King-The-(UK)-(2019)#tab=summary
165,82 nyeonsaeng kimjiyeong,"$27,728,277",,"$27,728,277",,82 nyeonsaeng kimjiy,https://www.the-numbers.com/movie/82-nyeonsaeng-kimjiyeong-(S-Korea)#tab=summary
166,Ban Ge Xi Ju,"$27,410,000",,"$27,410,000",,Ban Ge Xi Ju,https://www.the-numbers.com/movie/Ban-Ge-Xi-Ju-(China)#tab=summary
167,No Manches Frida 2,"$26,377,799","$9,270,920","$17,106,879",35.15%,No Manches Frida 2,https://www.the-numbers.com/movie/No-Manches-Frida-2-(2019)#tab=summary
168,Akinjeon,"$25,561,514","$216,494","$25,345,020",0.85%,Akinjeon,https://www.the-numbers.com/movie/Akinjeon-(South-Korea)-(2019)#tab=summary
169,Hello World,"$25,479,860",,"$25,479,860",,Hello World,https://www.the-numbers.com/movie/Hello-World-(Japan)#tab=summary
170,The Farewell,"$25,466,013","$17,700,478","$7,765,535",69.51%,The Farewell,https://www.the-numbers.com/movie/Farewell-The-(2019)#tab=summary
171,Missing Link,"$25,393,236","$16,649,539","$8,743,697",65.57%,Missing Link,https://www.the-numbers.com/movie/Missing-Link-(2019)#tab=summary
172,Chen Mo Zheng Ren,"$25,293,852",,"$25,293,852",,Chen Mo Zheng Ren,https://www.the-numbers.com/movie/Chen-Mo-Zheng-Ren-(China)-(2019)#tab=summary
173,Booksmart,"$24,948,141","$22,680,962","$2,267,179",90.91%,Booksmart,https://www.the-numbers.com/movie/Booksmart-(2019)#tab=summary
174,Don,"$24,945,222","$155,732","$24,789,490",0.62%,Don,https://www.the-numbers.com/movie/Don-(S-Korea)(2019)#tab=summary
175,Skyfire (天·火),"$24,825,246","$1,105","$24,824,141",0.00%,Skyfire (天·火),https://www.the-numbers.com/movie/Skyfire-(2019-China)#tab=summary
176,Nous finirons ensemble,"$23,470,091",,"$23,470,091",,Nous finirons ensemb,https://www.the-numbers.com/movie/Nous-finirons-ensemble-(France)(2019)#tab=summary
177,Zhi You Yun Zhi Dao,"$23,414,292",,"$23,414,292",,Zhi You Yun Zhi Dao,https://www.the-numbers.com/movie/Zhi-You-Yun-Zhi-Dao-(China)#tab=summary
178,The Peanut Butter Falcon,"$23,191,551","$20,457,158","$2,734,393",88.21%,The Peanut Butter Fa,https://www.the-numbers.com/movie/Peanut-Butter-Falcon-The#tab=summary
179,Dark Waters,"$23,106,971","$11,136,084","$11,970,887",48.19%,Dark Waters,https://www.the-numbers.com/movie/Dark-Waters#tab=summary
180,Gekijoban Ossan zu Rabu Love or Dead,"$23,027,976",,"$23,027,976",,Gekijoban Ossan zu R,https://www.the-numbers.com/movie/Gekijoban-Ossan-zu-Rabu-Love-or-Dead-(Japan)#tab=summary
181,Start-Up (시동),"$22,940,076",,"$22,940,076",,Start-Up (시동),https://www.the-numbers.com/movie/Start-Up-(2019-South-Korea)#tab=summary
182,Shéntàn púsōng líng,"$22,799,838",,"$22,799,838",,Shéntàn púsōng líng,https://www.the-numbers.com/movie/Shentan-pusong-ling-(China)(2019)#tab=summary
183,Black and Blue,"$22,730,144","$22,012,729","$717,415",96.84%,Black and Blue,https://www.the-numbers.com/movie/Black-and-Blue-(2019)#tab=summary
184,The Prodigy,"$22,413,145","$14,856,291","$7,556,854",66.28%,The Prodigy,https://www.the-numbers.com/movie/Prodigy-The-(2019)#tab=summary
185,Late Night,"$22,373,378","$15,500,045","$6,873,333",69.28%,Late Night,https://www.the-numbers.com/movie/Late-Night-(2019)#tab=summary
186,A Rainy Day in New York,"$22,002,744","$2,744","$22,000,000",0.01%,A Rainy Day in New Y,https://www.the-numbers.com/movie/Rainy-Day-in-New-York-A-(2018)#tab=summary
187,Unplanned,"$21,413,603","$19,005,109","$2,408,494",88.75%,Unplanned,https://www.the-numbers.com/movie/Unplanned-(2019)#tab=summary
188,Shaft,"$21,360,215","$21,360,215",,100.00%,Shaft,https://www.the-numbers.com/movie/Shaft-(2019)#tab=summary
189,Kajang Botongui Yeonae,"$21,253,248",,"$21,253,248",,Kajang Botongui Yeon,https://www.the-numbers.com/movie/Kajang-Botongui-Yeonae-(S-Korea)#tab=summary
190,Hotel Mumbai,"$21,132,855","$9,619,500","$11,513,355",45.52%,Hotel Mumbai,https://www.the-numbers.com/movie/Hotel-Mumbai-(Australia)-(2019)#tab=summary
191,Malmoi,"$21,099,312",,"$21,099,312",,Malmoi,https://www.the-numbers.com/movie/Malmoi-(S-Korea)(2019)#tab=summary
192,Yedinci Koğuştaki Mucize,"$20,145,623",,"$20,145,623",,Yedinci Koğuştaki Mu,https://www.the-numbers.com/movie/Yedinci-Kogustaki-Mucize-(Turkey)#tab=summary
193,Gekijouban Fate/Stay Night: Heaven's Feel - II.…,"$19,790,000",,"$19,790,000",,Gekijouban Fate/Stay,https://www.the-numbers.com/movie/Gekijouban-Fate-Stay-Night-Heaven-s-Feel-II-Lost-Butterfly-(Japan)-(2019)#tab=summary
194,Blinded by the Light,"$19,529,914","$11,901,145","$7,628,769",60.94%,Blinded by the Light,https://www.the-numbers.com/movie/Blinded-by-the-Light-(UK)-(2019)#tab=summary
195,Hors normes,"$19,314,289",,"$19,314,289",,Hors normes,https://www.the-numbers.com/movie/Hors-normes-(France)#tab=summary
196,Xia Yi Ren: Qian Ren,"$19,005,956","$91,884","$18,914,072",0.48%,Xia Yi Ren: Qian Ren,https://www.the-numbers.com/movie/Xia-Yi-Ren-Qian-Ren-(China)-(2019)#tab=summary
197,Les invisibles,"$18,930,111",,"$18,930,111",,Les invisibles,https://www.the-numbers.com/movie/invisibles-Les-(France)-(2019)#tab=summary
198,J’accuse,"$18,875,065",,"$18,875,065",,J’accuse,https://www.the-numbers.com/movie/Jaccuse-(France)#tab=summary
199,Les misérables,"$18,849,747","$330,181","$18,519,566",1.75%,Les misérables,https://www.the-numbers.com/movie/Miserables-Les-(France)#tab=summary
200,Greta,"$18,745,868","$10,544,310","$8,201,558",56.25%,Greta,https://www.the-numbers.com/movie/Greta-(2019)#tab=summary
201,Xiao zhu pei qi guo da nian,"$18,653,041","$131,225","$18,521,816",0.70%,Xiao zhu pei qi guo ,https://www.the-numbers.com/movie/Xiao-zhu-pei-qi-guo-da-nian-(China)-(2019)#tab=summary
202,Motherless Brooklyn,"$18,577,736","$9,277,736","$9,300,000",49.94%,Motherless Brooklyn,https://www.the-numbers.com/movie/Motherless-Brooklyn-(2019)#tab=summary
203,Black Christmas,"$18,526,087","$10,429,730","$8,096,357",56.30%,Black Christmas,https://www.the-numbers.com/movie/Black-Christmas-(2019)#tab=summary
204,Kaguya-sama: Love Is War,"$18,516,460",,"$18,516,460",,Kaguya-sama: Love Is,https://www.the-numbers.com/movie/Kaguya-sama-Love-Is-War-(Japan)#tab=summary
205,Crayon Shin-chan: Honeymoon Hurricane - The Los…,"$18,321,683",,"$18,321,683",,Crayon Shin-chan: Ho,https://www.the-numbers.com/movie/Crayon-Shin-chan-Honeymoon-Hurricane-The-Lost-Hiroshi-(Japan)-(2019)#tab=summary
206,The Lighthouse,"$18,237,527","$10,867,104","$7,370,423",59.59%,The Lighthouse,https://www.the-numbers.com/movie/Lighthouse-The-(2019)#tab=summary
207,"Paw Patrol: Ready, Race, Rescue!","$17,955,101",,"$17,955,101",,"Paw Patrol: Ready, R",https://www.the-numbers.com/movie/Paw-Patrol-Ready-Race-Rescue-(Canada)#tab=summary
208,Poms,"$17,901,314","$13,631,124","$4,270,190",76.15%,Poms,https://www.the-numbers.com/movie/Poms-(UK)-(2019)#tab=summary
209,Beullaekmeoni,"$17,849,132",,"$17,849,132",,Beullaekmeoni,https://www.the-numbers.com/movie/Beullaekmeoni-(S-Korea)#tab=summary
210,Politseyskiy s Rublyovki. Novogodniy bespredel 2,"$17,318,733",,"$17,318,733",,Politseyskiy s Rubly,https://www.the-numbers.com/movie/Politseyskiy-s-Rublyovki-Novogodniy-bespredel-2-(Russia)#tab=summary
211,Lian Zheng Feng Yun,"$17,314,737",,"$17,314,737",,Lian Zheng Feng Yun,https://www.the-numbers.com/movie/Lian-Zheng-Feng-Yun-(Hong-Kong)-(2019)#tab=summary
212,Jeungin,"$17,214,392",,"$17,214,392",,Jeungin,https://www.the-numbers.com/movie/Jeungin-(S-Korea)(2019)#tab=summary
213,Padre no hay mas que uno,"$17,172,256",,"$17,172,256",,Padre no hay mas que,https://www.the-numbers.com/movie/Padre-no-hay-mas-que-uno-(Spain)#tab=summary
214,Il Primo Natale,"$17,028,644",,"$17,028,644",,Il Primo Natale,https://www.the-numbers.com/movie/Primo-Natale-Il-(Italy)#tab=summary
215,Shang Hai Bao Lei,"$16,923,672",,"$16,923,672",,Shang Hai Bao Lei,https://www.the-numbers.com/movie/Shang-Hai-Bao-Lei-(China)#tab=summary
216,Jue Sheng Shi Ke,"$16,841,504",,"$16,841,504",,Jue Sheng Shi Ke,https://www.the-numbers.com/movie/Jue-Sheng-Shi-Ke-(China)#tab=summary
217,Total Dhamaal,"$16,688,123","$2,167,632","$14,520,491",12.99%,Total Dhamaal,https://www.the-numbers.com/movie/Total-Dhamaal-(India)-(2019)#tab=summary
218,tajja: won aidey jaek,"$16,556,995","$97,655","$16,459,340",0.59%,tajja: won aidey jae,https://www.the-numbers.com/movie/ta-jja-won-a-i-dey-jaek-(South-Korea)#tab=summary
219,Svaha: The Sixth Finger (사바하),"$16,467,544",,"$16,467,544",,Svaha: The Sixth Fin,https://www.the-numbers.com/movie/Svaha-The-Sixth-Finger-(2019-South-Korea)#tab=summary
220,Xiao Q,"$16,461,652","$1,652","$16,460,000",0.01%,Xiao Q,https://www.the-numbers.com/movie/Xiao-Q-(Hong-Kong)#tab=summary
221,Archimedes no Taisen,"$16,454,674",,"$16,454,674",,Archimedes no Taisen,https://www.the-numbers.com/movie/Archimedes-no-Taisen-(Japan)#tab=summary
222,Prityazhenie 2,"$16,433,163",,"$16,433,163",,Prityazhenie 2,https://www.the-numbers.com/movie/Prityazhenie-2-(Russia)#tab=summary
223,PLAYMOBIL,"$16,288,031","$1,115,008","$15,173,023",6.85%,PLAYMOBIL,https://www.the-numbers.com/movie/Playmobil-(2019)#tab=summary
224,Nanatsu no kaigi,"$16,083,213",,"$16,083,213",,Nanatsu no kaigi,https://www.the-numbers.com/movie/Nanatsu-no-kaigi-(Japan)-(2019)#tab=summary
225,Shinui Han Soo: Gwisoopyeon,"$15,993,710","$67,578","$15,926,132",0.42%,Shinui Han Soo: Gwis,https://www.the-numbers.com/movie/Shinui-Han-Soo-Gwisoopyeon-(S-Korea)#tab=summary
226,The Kitchen,"$15,980,032","$12,180,032","$3,800,000",76.22%,The Kitchen,https://www.the-numbers.com/movie/Kitchen-The-(2019)#tab=summary
227,The Dead Don’t Die,"$15,744,054","$6,782,066","$8,961,988",43.08%,The Dead Don’t Die,https://www.the-numbers.com/movie/Dead-Dont-Die-The-(2019)#tab=summary
228,Trouble,"$15,568,692",,"$15,568,692",,Trouble,https://www.the-numbers.com/movie/Trouble-(Canada)#tab=summary
229,Au nom de la terre,"$15,528,468",,"$15,528,468",,Au nom de la terre,https://www.the-numbers.com/movie/Au-nom-de-la-terre-(France)#tab=summary
230,Nada a Perder 2,"$15,400,333",,"$15,400,333",,Nada a Perder 2,https://www.the-numbers.com/movie/Nada-a-Perder-2-(Brazil)#tab=summary
231,Miss Bala,"$15,364,632","$14,998,027","$366,605",97.61%,Miss Bala,https://www.the-numbers.com/movie/Miss-Bala-(Remake)-(2019)#tab=summary
232,The Fable,"$15,184,913",,"$15,184,913",,The Fable,https://www.the-numbers.com/movie/Fable-The-(Japan)#tab=summary
233,Recep Ivedik 6,"$14,968,633",,"$14,968,633",,Recep Ivedik 6,https://www.the-numbers.com/movie/Recep-Ivedik-6-(Turkey)#tab=summary
234,Cui mian · cai jue,"$14,917,516",,"$14,917,516",,Cui mian · cai jue,https://www.the-numbers.com/movie/Cui-mian-cai-jue-(Hong-Kong)#tab=summary
235,Nicky Larson: Le Parfum De Cupidon,"$14,866,890",,"$14,866,890",,Nicky Larson: Le Par,https://www.the-numbers.com/movie/Nicky-Larson-Le-Parfum-De-Cupidon-(France)(2019)#tab=summary
236,Naeaneui Geunom,"$14,569,310",,"$14,569,310",,Naeaneui Geunom,https://www.the-numbers.com/movie/Naeaneui-Geunom-(S-Korea)(2019)#tab=summary
237,Si yo fuera rico,"$14,240,702",,"$14,240,702",,Si yo fuera rico,https://www.the-numbers.com/movie/Si-yo-fuera-rico-(Spain)#tab=summary
238,La vie scolaire,"$14,178,920",,"$14,178,920",,La vie scolaire,https://www.the-numbers.com/movie/vie-scolaire-La-(France)#tab=summary
239,La belle époque,"$14,162,451",,"$14,162,451",,La belle époque,https://www.the-numbers.com/movie/Belle-epoque-La-(France)#tab=summary
240,Shu dan ying xiong,"$13,994,187",,"$13,994,187",,Shu dan ying xiong,https://www.the-numbers.com/movie/Shu-dan-ying-xiong-(China)#tab=summary
241,"Cheonmun: Modneunda, Doors to Heaven","$13,955,219",,"$13,955,219",,"Cheonmun: Modneunda,",https://www.the-numbers.com/movie/Cheonmun-Modneunda-Doors-to-Heaven-(S-Korea)#tab=summary
242,Kalank,"$13,932,430","$2,729,336","$11,203,094",19.59%,Kalank,https://www.the-numbers.com/movie/Kalank-(India)-(2019)#tab=summary
243,Dabangg 3,"$13,553,861","$535,000","$13,018,861",3.95%,Dabangg 3,https://www.the-numbers.com/movie/Dabangg-3-(India)#tab=summary
244,bbaengban,"$13,551,495",,"$13,551,495",,bbaengban,https://www.the-numbers.com/movie/bbaengban-(South-Korea)-(2018)#tab=summary
245,Mientras dure la guerra,"$13,475,475",,"$13,475,475",,Mientras dure la gue,https://www.the-numbers.com/movie/Mientras-dure-la-guerra-(Spain)#tab=summary
246,"Misz masz, czyli kogel-mogel 3","$13,133,367",,"$13,133,367",,"Misz masz, czyli kog",https://www.the-numbers.com/movie/Misz-masz-czyli-kogel-mogel-3-(Poland)-(2019)#tab=summary
247,Serenity,"$13,008,804","$8,547,045","$4,461,759",65.70%,Serenity,https://www.the-numbers.com/movie/Serenity-(2019)#tab=summary
248,Bring the Soul: The Movie,"$12,984,708","$4,809,800","$8,174,908",37.04%,Bring the Soul: The ,https://www.the-numbers.com/movie/Bring-the-Soul-The-Movie-(South-Korea)#tab=summary
249,Friend Zone,"$12,964,399",,"$12,964,399",,Friend Zone,https://www.the-numbers.com/movie/Friend-Zone-(Thailand)#tab=summary
250,Byeonsin,"$12,912,361",,"$12,912,361",,Byeonsin,https://www.the-numbers.com/movie/Byeonsin-(S-Korea)#tab=summary
251,Lo dejo cuando a quiera,"$12,880,024",,"$12,880,024",,Lo dejo cuando a qui,https://www.the-numbers.com/movie/Lo-dejo-cuando-a-quiera-(Spain)(2019)#tab=summary
252,The Current War: Director’s Cut,"$12,869,755","$5,978,673","$6,891,082",46.46%,The Current War: Dir,https://www.the-numbers.com/movie/Current-War-Directors-Cut-The#tab=summary
253,Promare,"$12,845,911","$2,528,913","$10,316,998",19.69%,Promare,https://www.the-numbers.com/movie/Promare-(Japan)#tab=summary
254,Donne moi des ailes,"$12,669,555",,"$12,669,555",,Donne moi des ailes,https://www.the-numbers.com/movie/Donne-moi-des-ailes-(France)#tab=summary
255,Le chant du loup,"$12,639,190",,"$12,639,190",,Le chant du loup,https://www.the-numbers.com/movie/chant-du-loup-Le-(France)-(2019)#tab=summary
256,Apollo 11,"$12,125,995","$9,040,224","$3,085,771",74.55%,Apollo 11,https://www.the-numbers.com/movie/Apollo-11-(Documentary)-(2019)#tab=summary
257,Where’d You Go Bernadette,"$12,089,658","$9,198,356","$2,891,302",76.08%,Where’d You Go Berna,https://www.the-numbers.com/movie/Whered-You-Go-Bernadette-(2019)#tab=summary
258,Girl Cops,"$12,030,796","$103,935","$11,926,861",0.86%,Girl Cops,https://www.the-numbers.com/movie/Girl-Cops-(South-Korea)-(2019)#tab=summary
259,City Hunter: Shinjuku Private Eyes,"$11,960,955",,"$11,960,955",,City Hunter: Shinjuk,https://www.the-numbers.com/movie/City-Hunter-Shinjuku-Private-Eyes-(Japan)-(2019)#tab=summary
260,Jûni-nin no shinitai kodomo-tachi,"$11,950,916",,"$11,950,916",,Jûni-nin no shinitai,https://www.the-numbers.com/movie/Juninin-no-shinitai-kodomotachi-(Japan)-(2019)#tab=summary
261,Mirreyes contra Godinez,"$11,949,192",,"$11,949,192",,Mirreyes contra Godi,https://www.the-numbers.com/movie/Mirreyes-contra-Godinez-(Mexico)-(2019)#tab=summary
262,Quan zhi gao shou zhi dian feng rong yao,"$11,840,495",,"$11,840,495",,Quan zhi gao shou zh,https://www.the-numbers.com/movie/Quan-zhi-gao-shou-zhi-dian-feng-rong-yao-(China)#tab=summary
263,Fisherman\'s Friends,"$11,800,370",,"$11,800,370",,Fisherman\'s Friends,https://www.the-numbers.com/movie/Fishermans-Friends-(2019-United-Kingdom)#tab=summary
264,Portrait de la jeune fille en feu,"$11,757,127","$3,759,854","$7,997,273",31.98%,Portrait de la jeune,https://www.the-numbers.com/movie/Portrait-de-la-jeune-fille-en-feu-(France)#tab=summary
265,Good Newwz,"$11,645,364",,"$11,645,364",,Good Newwz,https://www.the-numbers.com/movie/Good-Newwz-(India)#tab=summary
266,Violet Evergarden Gaiden: Eien to Jidou Shuki N…,"$11,631,746",,"$11,631,746",,Violet Evergarden Ga,https://www.the-numbers.com/movie/Violet-Evergarden-Gaiden-Eien-to-Jidou-Shuki-Ningyou-(Japan)#tab=summary
267,Uta no Prince-sama - Maji Love Kingdom Movie,"$11,597,863",,"$11,597,863",,Uta no Prince-sama -,https://www.the-numbers.com/movie/Uta-no-Prince-sama-Maji-Love-Kingdom-Movie-(Japan)#tab=summary
268,Soyuz spaseniya,"$11,401,318",,"$11,401,318",,Soyuz spaseniya,https://www.the-numbers.com/movie/Soyuz-spaseniya-(Russia)#tab=summary
269,Arctic Dogs,"$11,285,154","$5,801,249","$5,483,905",51.41%,Arctic Dogs,https://www.the-numbers.com/movie/Arctic-Dogs-(2019)#tab=summary
270,Ma cosa ci dice il cervello,"$11,227,421",,"$11,227,421",,Ma cosa ci dice il c,https://www.the-numbers.com/movie/Ma-cosa-ci-dice-il-cervello-(Italy)-(2019)#tab=summary
271,Yellow Rose,"$11,213,147",,"$11,213,147",,Yellow Rose,https://www.the-numbers.com/movie/Yellow-Rose-(China)#tab=summary
272,Doragon Kuesuto Yua Sutōrī,"$11,114,288",,"$11,114,288",,Doragon Kuesuto Yua ,https://www.the-numbers.com/movie/Doragon-Kuesuto-Yua-Sutori-(Japan)#tab=summary
273,Corpus Christi,"$10,951,283","$127,240","$10,824,043",1.16%,Corpus Christi,https://www.the-numbers.com/movie/Corpus-Christi-(Poland)#tab=summary
274,BTS World Tour: Love Yourself in Seoul,"$10,900,000",,"$10,900,000",,BTS World Tour: Love,https://www.the-numbers.com/movie/BTS-World-Tour-Love-Yourself-in-Seoul-(South-Korea)-(2019)#tab=summary
275,The Courier,"$10,862,201",,"$10,862,201",,The Courier,https://www.the-numbers.com/movie/Courier-The-(UK)#tab=summary
276,The White Crow,"$10,855,621","$1,827,604","$9,028,017",16.84%,The White Crow,https://www.the-numbers.com/movie/White-Crow-The-(UK)-(2019)#tab=summary
277,Saja,"$10,776,117","$102,982","$10,673,135",0.96%,Saja,https://www.the-numbers.com/movie/Saja-(South-Korea)#tab=summary
278,Jexi,"$10,601,127","$6,546,159","$4,054,968",61.75%,Jexi,https://www.the-numbers.com/movie/Jexi#tab=summary
279,Polityka,"$10,586,482",,"$10,586,482",,Polityka,https://www.the-numbers.com/movie/Polityka-(Poland)#tab=summary
280,No Longer Human,"$10,452,114",,"$10,452,114",,No Longer Human,https://www.the-numbers.com/movie/No-Longer-Human-(Japan)#tab=summary
281,The Best of Enemies,"$10,268,749","$10,205,616","$63,133",99.39%,The Best of Enemies,https://www.the-numbers.com/movie/Best-of-Enemies-The-(2019)#tab=summary
282,Naui Teukbyeolhan Hyungje,"$10,207,898",,"$10,207,898",,Naui Teukbyeolhan Hy,https://www.the-numbers.com/movie/Naui-Teukbyeolhan-Hyungje-(S-Korea)(2019)#tab=summary
283,Ženy v běhu,"$10,193,358",,"$10,193,358",,Ženy v běhu,https://www.the-numbers.com/movie/Zeny-v-behu-(CZ)(2019)#tab=summary
284,Sorry We Missed You,"$10,159,739","$28,273","$10,131,466",0.28%,Sorry We Missed You,https://www.the-numbers.com/movie/Sorry-We-Missed-You-(UK)-(2019)#tab=summary
285,Bei Guang Zhua Zou De Ren,"$10,102,949",,"$10,102,949",,Bei Guang Zhua Zou D,https://www.the-numbers.com/movie/Bei-Guang-Zhua-Zou-De-Ren-(China)#tab=summary
286,Leberkäsjunkie,"$10,057,790",,"$10,057,790",,Leberkäsjunkie,https://www.the-numbers.com/movie/Leberkasjunkie-(Germany)#tab=summary
287,The Goldfinch,"$10,032,621","$5,332,621","$4,700,000",53.15%,The Goldfinch,https://www.the-numbers.com/movie/Goldfinch-The-(2019)#tab=summary
