Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
180,Marrying the Mafia III,"$15,447,156",,"$15,447,156",,Marrying the Mafia I,https://www.the-numbers.com/movie/Marrying-the-Mafia-III#tab=summary
181,La science des rêves,"$15,137,932","$4,670,644","$10,467,288",30.85%,La science des rêves,https://www.the-numbers.com/movie/Science-des-reves-La#tab=summary
182,The Painted Veil,"$15,118,795","$8,060,487","$7,058,308",53.31%,The Painted Veil,https://www.the-numbers.com/movie/Painted-Veil-The#tab=summary
183,Trick: The Movie 2,"$15,016,774",,"$15,016,774",,Trick: The Movie 2,https://www.the-numbers.com/movie/Trick-The-Movie-2-(Japan)-(2006)#tab=summary
184,Flyboys,"$14,816,379","$13,090,630","$1,725,749",88.35%,Flyboys,https://www.the-numbers.com/movie/Flyboys#tab=summary
185,Deutschland: Ein Sommermarchen,"$14,700,000",,"$14,700,000",,Deutschland: Ein Som,https://www.the-numbers.com/movie/Deutschland-Ein-Sommermarchen#tab=summary
186,Freedomland,"$14,651,216","$12,512,886","$2,138,330",85.41%,Freedomland,https://www.the-numbers.com/movie/Freedomland#tab=summary
187,Turistas,"$14,321,070","$7,027,762","$7,293,308",49.07%,Turistas,https://www.the-numbers.com/movie/Turistas#tab=summary
188,Little Children,"$14,121,177","$5,463,019","$8,658,158",38.69%,Little Children,https://www.the-numbers.com/movie/Little-Children#tab=summary
189,Sophie Scholl - Die letzten Tage,"$13,887,199","$680,331","$13,206,868",4.90%,Sophie Scholl - Die ,https://www.the-numbers.com/movie/Sophie-Scholl-Die-letzten-Tage#tab=summary
190,One Night with the King,"$13,725,032","$13,395,961","$329,071",97.60%,One Night with the K,https://www.the-numbers.com/movie/One-Night-with-the-King#tab=summary
191,The History Boys,"$13,447,998","$2,730,296","$10,717,702",20.30%,The History Boys,https://www.the-numbers.com/movie/History-Boys-The#tab=summary
192,Tenacious D in: The Pick of Destiny,"$13,434,575","$8,334,575","$5,100,000",62.04%,Tenacious D in: The ,https://www.the-numbers.com/movie/Tenacious-D-in-The-Pick-of-Destiny#tab=summary
193,Maundy Thursday,"$13,117,555",,"$13,117,555",,Maundy Thursday,https://www.the-numbers.com/movie/Maundy-Thursday#tab=summary
194,How to Eat Fried Worms,"$13,098,996","$13,040,527","$58,469",99.55%,How to Eat Fried Wor,https://www.the-numbers.com/movie/How-to-Eat-Fried-Worms#tab=summary
195,Slither,"$12,930,343","$7,802,450","$5,127,893",60.34%,Slither,https://www.the-numbers.com/movie/Slither#tab=summary
196,Urmel aus dem Eis,"$12,799,144",,"$12,799,144",,Urmel aus dem Eis,https://www.the-numbers.com/movie/Urmel-aus-dem-Eis#tab=summary
197,"Bon Cop, Bad Cop","$12,740,705","$12,671,300","$69,405",99.46%,"Bon Cop, Bad Cop",https://www.the-numbers.com/movie/Bon-Cop-Bad-Cop#tab=summary
198,Idlewild,"$12,669,914","$12,669,914",,100.00%,Idlewild,https://www.the-numbers.com/movie/Idlewild#tab=summary
199,Zoom,"$12,506,188","$11,989,328","$516,860",95.87%,Zoom,https://www.the-numbers.com/movie/Zoom-(2006)#tab=summary
200,Material Girls,"$12,449,638","$11,449,638","$1,000,000",91.97%,Material Girls,https://www.the-numbers.com/movie/Material-Girls#tab=summary
201,Dave Chappelle's Block Party,"$12,051,924","$11,718,595","$333,329",97.23%,Dave Chappelle's Blo,https://www.the-numbers.com/movie/Dave-Chappelles-Block-Party#tab=summary
202,End of the Spear,"$11,924,041","$11,748,661","$175,380",98.53%,End of the Spear,https://www.the-numbers.com/movie/End-of-the-Spear#tab=summary
203,Kureyon Shinchan: Arashi o Yobu: Utau Ketsudake…,"$11,777,171",,"$11,777,171",,Kureyon Shinchan: Ar,https://www.the-numbers.com/movie/Kureyon-Shinchan-Arashi-o-Yobu-Utau-Ketsudake-Bakudan-(Japan)-(2007)#tab=summary
204,The Last Kiss,"$11,614,790","$11,614,790",,100.00%,The Last Kiss,https://www.the-numbers.com/movie/Last-Kiss-The-(2006)#tab=summary
205,Banlieue 13,"$11,599,903","$1,200,216","$10,399,687",10.35%,Banlieue 13,https://www.the-numbers.com/movie/Banlieue-13#tab=summary
206,Tsotsi,"$11,537,539","$2,912,606","$8,624,933",25.24%,Tsotsi,https://www.the-numbers.com/movie/Tsotsi#tab=summary
207,Something New,"$11,483,669","$11,468,568","$15,101",99.87%,Something New,https://www.the-numbers.com/movie/Something-New#tab=summary
208,Hui Buh - Das Schlossgespenst,"$11,361,720",,"$11,361,720",,Hui Buh - Das Schlos,https://www.the-numbers.com/movie/Hui-Buh-Das-Schlossgespenst#tab=summary
209,Water,"$11,322,573","$5,529,144","$5,793,429",48.83%,Water,https://www.the-numbers.com/movie/Water#tab=summary
210,Roving Mars,"$11,248,978","$10,407,978","$841,000",92.52%,Roving Mars,https://www.the-numbers.com/movie/Roving-Mars#tab=summary
211,The Night Listener,"$10,770,993","$7,836,393","$2,934,600",72.75%,The Night Listener,https://www.the-numbers.com/movie/Night-Listener-The#tab=summary
212,A Dirty Carnival,"$10,638,098",,"$10,638,098",,A Dirty Carnival,https://www.the-numbers.com/movie/Dirty-Carnival-A#tab=summary
213,Facing the Giants,"$10,243,159","$10,178,331","$64,828",99.37%,Facing the Giants,https://www.the-numbers.com/movie/Facing-the-Giants#tab=summary
