Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
154,Radical,"$21,345,891","$8,702,731","$12,643,160",40.77%,Radical,https://www.the-numbers.com/movie/Radical-(2023-Mexico)#tab=summary
155,Saltburn,"$21,025,999","$11,425,829","$9,600,170",54.34%,Saltburn,https://www.the-numbers.com/movie/Saltburn-(2023)#tab=summary
156,Nosso Lar,"$20,932,364",,"$20,932,364",,Nosso Lar,https://www.the-numbers.com/movie/Nosso-Lar#tab=summary
157,IDOLiSH7 the Movie; LIVE 4bit BEYOND THE PERiOD…,"$20,916,340",,"$20,916,340",,IDOLiSH7 the Movie; ,https://www.the-numbers.com/movie/IDOLiSH7-the-Movie-LIVE-4bit-BEYOND-THE-PERiOD-DAY-1-(2023-Japan)#tab=summary
158,Guy Ritchie’s The Covenant,"$20,703,249","$16,938,039","$3,765,210",81.81%,Guy Ritchie’s The Co,https://www.the-numbers.com/movie/Guy-Ritchies-The-Covenant-(2023-United-Kingdom)#tab=summary
159,The Last Voyage of the Demeter,"$20,397,648","$13,637,180","$6,760,468",66.86%,The Last Voyage of t,https://www.the-numbers.com/movie/Last-Voyage-of-the-Demeter-The#tab=summary
160,Be My Family (无价之宝),"$19,249,994",,"$19,249,994",,Be My Family (无价之宝),https://www.the-numbers.com/movie/Be-My-Family-(2023-China)#tab=summary
161,Tokyo Revengers 2 (東京リベンジャーズ２ 血のハロウィン編 -運命-)…,"$19,230,769",,"$19,230,769",,Tokyo Revengers 2 (東,https://www.the-numbers.com/movie/Tokyo-Revengers-2-(2023-Japan)#tab=summary
162,Champions,"$19,116,078","$16,397,335","$2,718,743",85.78%,Champions,https://www.the-numbers.com/movie/Champions-(2023)#tab=summary
163,The Blackening,"$18,563,767","$17,707,207","$856,560",95.39%,The Blackening,https://www.the-numbers.com/movie/Blackening-The-(2023)#tab=summary
164,Next Goal Wins,"$17,968,934","$6,713,826","$11,255,108",37.36%,Next Goal Wins,https://www.the-numbers.com/movie/Next-Goal-Wins-(US-Film)#tab=summary
165,Dumb Money,"$17,956,910","$13,919,484","$4,037,426",77.52%,Dumb Money,https://www.the-numbers.com/movie/Dumb-Money-(2023)#tab=summary
166,The Birth of Kitaro: The Mystery of GeGeGe (鬼太郎…,"$17,832,427",,"$17,832,427",,The Birth of Kitaro:,https://www.the-numbers.com/movie/Birth-of-Kitaro-The-The-Mystery-of-GeGeGe-(2023-Japan)#tab=summary
167,About My Father,"$17,657,217","$12,089,391","$5,567,826",68.47%,About My Father,https://www.the-numbers.com/movie/About-My-Father-(2023)#tab=summary
168,The Legend and Butterfly,"$17,527,675",,"$17,527,675",,The Legend and Butte,https://www.the-numbers.com/movie/Legend-and-Butterfly-The-(2023-Japan)#tab=summary
169,The Blind,"$17,265,487","$17,265,487",,100.00%,The Blind,https://www.the-numbers.com/movie/Blind-The-(2023)#tab=summary
170,Late Night with the Devil,"$16,765,533","$10,001,000","$6,764,533",59.65%,Late Night with the ,https://www.the-numbers.com/movie/Late-Night-with-the-Devil-(2023-Australia)#tab=summary
171,Shin Kamen Rider (シン・仮面ライダー),"$16,652,913",,"$16,652,913",,Shin Kamen Rider (シン,https://www.the-numbers.com/movie/Shin-Kamen-Rider-(2023-Japan)#tab=summary
172,Tokyo Revengers 2: Bloody Halloween — Decisive …,"$16,614,825",,"$16,614,825",,Tokyo Revengers 2: B,https://www.the-numbers.com/movie/Tokyo-Revengers-2-Bloody-Halloween-Decisive-Battle-(2023-Japan)#tab=summary
173,World\'s Greatest Dad (二手杰作),"$16,201,808",,"$16,201,808",,World\'s Greatest Da,https://www.the-numbers.com/movie/Worlds-Greatest-Dad-(2023-China)#tab=summary
174,30 il (30일),"$16,153,680",,"$16,153,680",,30 il (30일),https://www.the-numbers.com/movie/30-il-(2023-South-Korea)#tab=summary
175,Joy Ride,"$15,518,636","$12,897,789","$2,620,847",83.11%,Joy Ride,https://www.the-numbers.com/movie/Joy-Ride-(2023)#tab=summary
176,Dr. Cheon and Lost Talisman (천박사 퇴마 연구소-설경의 비밀)…,"$14,280,419","$84,362","$14,196,057",0.59%,Dr. Cheon and Lost T,https://www.the-numbers.com/movie/Dr-Cheon-and-Lost-Talisman-(2023-South-Korea)#tab=summary
177,If You Are the One 3 (非诚勿扰3),"$14,203,359",,"$14,203,359",,If You Are the One 3,https://www.the-numbers.com/movie/If-You-Are-the-One-3-(2023-China)#tab=summary
178,If We Were Lucky (不要走散好不好),"$14,162,404",,"$14,162,404",,If We Were Lucky (不要,https://www.the-numbers.com/movie/If-We-Were-Lucky-(2023-China)#tab=summary
179,Zhōng Guó Pīng Pāng (中国乒乓),"$14,085,673",,"$14,085,673",,Zhōng Guó Pīng Pāng ,https://www.the-numbers.com/movie/Zhong-Guo-Ping-Pang-(2023-China)#tab=summary
180,Ocho Apellidos Marroquís,"$14,084,388",,"$14,084,388",,Ocho Apellidos Marro,https://www.the-numbers.com/movie/Ocho-Apellidos-Marroquis-(2023-Spain)#tab=summary
181,Beyond the Clouds (我本是高山),"$14,040,868",,"$14,040,868",,Beyond the Clouds (我,https://www.the-numbers.com/movie/Beyond-the-Clouds-(2023-China)#tab=summary
182,Bursting Point (爆裂点),"$13,927,093",,"$13,927,093",,Bursting Point (爆裂点),https://www.the-numbers.com/movie/Bursting-Point-(2023-Hong-Kong)#tab=summary
183,Retribution,"$13,564,201","$6,937,696","$6,626,505",51.15%,Retribution,https://www.the-numbers.com/movie/Retribution-(2023)#tab=summary
184,His Only Son,"$13,506,715","$12,084,084","$1,422,631",89.47%,His Only Son,https://www.the-numbers.com/movie/His-Only-Son-(2023)#tab=summary
185,Gyoseob (교섭),"$13,328,013",,"$13,328,013",,Gyoseob (교섭),https://www.the-numbers.com/movie/Gyoseob-(2023-South-Korea)#tab=summary
186,Bottoms,"$12,973,482","$12,036,071","$937,411",92.77%,Bottoms,https://www.the-numbers.com/movie/Bottoms-(2023)#tab=summary
187,Campeonex,"$12,914,850",,"$12,914,850",,Campeonex,https://www.the-numbers.com/movie/Campeonex-(2023-Spain)#tab=summary
188,Tri Bogatyrya i pup zemli (Три Богатыря и пуп з…,"$12,799,769",,"$12,799,769",,Tri Bogatyrya i pup ,https://www.the-numbers.com/movie/Tri-Bogatyrya-i-pup-zemli-(2022-Russia)#tab=summary
189,Dream Scenario,"$12,502,808","$5,742,193","$6,760,615",45.93%,Dream Scenario,https://www.the-numbers.com/movie/Dream-Scenario-(2023)#tab=summary
190,The Shift,"$12,227,761","$12,118,219","$109,542",99.10%,The Shift,https://www.the-numbers.com/movie/Shift-The-(2023)#tab=summary
191,After Death,"$11,831,121","$11,478,326","$352,795",97.02%,After Death,https://www.the-numbers.com/movie/After-Death-(2024)#tab=summary
192,Backkom Bear: Mars Mission (贝肯熊：火星任务)…,"$11,762,819",,"$11,762,819",,Backkom Bear: Mars M,https://www.the-numbers.com/movie/Backkom-Bear-Mars-Mission-(2023-China)#tab=summary
193,Dunki,"$11,717,031","$7,460,159","$4,256,872",63.67%,Dunki,https://www.the-numbers.com/movie/Dunki-(2023-India)#tab=summary
194,Hypnotic,"$11,436,671","$4,500,169","$6,936,502",39.35%,Hypnotic,https://www.the-numbers.com/movie/Hypnotic-(Dir-Robert-Rodriguez)#tab=summary
195,Die Drei ??? - Erbe des Drachen,"$11,300,000",,"$11,300,000",,Die Drei ??? - Erbe ,https://www.the-numbers.com/movie/Die-Drei-Erbe-des-Drachen-(2023-Germany)#tab=summary
196,Manifesto,"$11,287,061",,"$11,287,061",,Manifesto,https://www.the-numbers.com/movie/Manifesto-(2023-China)#tab=summary
197,Just for Meeting You (念念相忘),"$11,272,849",,"$11,272,849",,Just for Meeting You,https://www.the-numbers.com/movie/Just-for-Meeting-You-(2023-China)#tab=summary
198,Beau is Afraid,"$11,174,650","$8,176,562","$2,998,088",73.17%,Beau is Afraid,https://www.the-numbers.com/movie/Beau-is-Afraid-(2023)#tab=summary
199,Super Wings: Maximum Speed (超级飞侠：乐迪加速)…,"$11,163,214",,"$11,163,214",,Super Wings: Maximum,https://www.the-numbers.com/movie/Super-Wings-Maximum-Speed-(2023-China)#tab=summary
200,Sisu,"$11,068,245","$7,265,622","$3,802,623",65.64%,Sisu,https://www.the-numbers.com/movie/Sisu-(2023-Finland)#tab=summary
201,Salaar: Cease Fire — Part 1,"$11,006,584","$8,929,282","$2,077,302",81.13%,Salaar: Cease Fire —,https://www.the-numbers.com/movie/Salaar-Cease-Fire-Part-1-(2023-India)#tab=summary
202,Àn Shā Fēng Bào (暗杀风暴),"$10,947,024",,"$10,947,024",,Àn Shā Fēng Bào (暗杀风,https://www.the-numbers.com/movie/An-Sha-Feng-Bao-(2023-China)#tab=summary
203,Love Again,"$10,726,032","$6,230,837","$4,495,195",58.09%,Love Again,https://www.the-numbers.com/movie/Love-Again-(2023)#tab=summary
204,The Machine,"$10,656,936","$10,458,331","$198,605",98.14%,The Machine,https://www.the-numbers.com/movie/Machine-The-(2023)#tab=summary
205,The Great Escaper,"$10,460,276",,"$10,460,276",,The Great Escaper,https://www.the-numbers.com/movie/Great-Escaper-The-(2023-United-Kingdom)#tab=summary
206,Sleep (잠),"$10,348,900","$34,221","$10,314,679",0.33%,Sleep (잠),https://www.the-numbers.com/movie/Sleep-(2023-South-Korea)#tab=summary
