Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
178,Pandorum,"$17,033,431","$10,330,853","$6,702,578",60.65%,Pandorum,https://www.the-numbers.com/movie/Pandorum#tab=summary
179,"I Love You, Beth Cooper","$16,382,538","$14,800,725","$1,581,813",90.34%,"I Love You, Beth Coo",https://www.the-numbers.com/movie/I-Love-You-Beth-Cooper#tab=summary
180,Two Lovers,"$16,349,034","$3,149,034","$13,200,000",19.26%,Two Lovers,https://www.the-numbers.com/movie/Two-Lovers#tab=summary
181,Running Turtle,"$16,083,981",,"$16,083,981",,Running Turtle,https://www.the-numbers.com/movie/Running-Turtle#tab=summary
182,Ajab Prem Ki Ghazab Kahani,"$15,906,411","$741,238","$15,165,173",4.66%,Ajab Prem Ki Ghazab ,https://www.the-numbers.com/movie/Ajab-Prem-Ki-Ghazab-Kahani#tab=summary
183,"The Goods: Live Hard, Sell Hard","$15,297,318","$15,122,676","$174,642",98.86%,The Goods: Live Hard,https://www.the-numbers.com/movie/Goods-Live-Hard-Sell-Hard-The#tab=summary
184,Celda 211,"$15,200,000",,"$15,200,000",,Celda 211,https://www.the-numbers.com/movie/Celda-211#tab=summary
185,Obitaemyy ostrov,"$15,000,000",,"$15,000,000",,Obitaemyy ostrov,https://www.the-numbers.com/movie/Obitaemyy-ostrov#tab=summary
186,Männersache,"$14,378,901",,"$14,378,901",,Männersache,https://www.the-numbers.com/movie/Mannersache#tab=summary
187,On His Majesty's Secret Service,"$14,303,209",,"$14,303,209",,On His Majesty's Sec,https://www.the-numbers.com/movie/On-His-Majestys-Secret-Service#tab=summary
188,Wanted,"$13,753,723","$349,637","$13,404,086",2.54%,Wanted,https://www.the-numbers.com/movie/Wanted-(2009)#tab=summary
189,Thirst,"$13,468,951","$318,574","$13,150,377",2.37%,Thirst,https://www.the-numbers.com/movie/Thirst#tab=summary
189,Thirst,"$13,468,951","$318,574","$13,150,377",2.37%,Thirst,https://www.the-numbers.com/movie/Thirst-(2009)#tab=summary
190,Chasseurs de dragons,"$13,446,115",,"$13,446,115",,Chasseurs de dragons,https://www.the-numbers.com/movie/Chasseurs-de-dragons#tab=summary
191,Thirst,"$13,159,201",,"$13,159,201",,Thirst,https://www.the-numbers.com/movie/Thirst#tab=summary
191,Thirst,"$13,159,201",,"$13,159,201",,Thirst,https://www.the-numbers.com/movie/Thirst-(2009)#tab=summary
192,Bandslam,"$12,967,829","$5,210,988","$7,756,841",40.18%,Bandslam,https://www.the-numbers.com/movie/Bandslam#tab=summary
193,Los abrazos rotos,"$12,910,360","$5,014,305","$7,896,055",38.84%,Los abrazos rotos,https://www.the-numbers.com/movie/Abrazos-rotos-Los#tab=summary
194,Street Fighter: The Legend of Chun-Li,"$12,660,287","$8,742,261","$3,918,026",69.05%,Street Fighter: The ,https://www.the-numbers.com/movie/Street-Fighter-The-Legend-of-Chun-Li#tab=summary
195,Bad Lieutenant: Port of Call New Orleans,"$12,413,949","$1,702,112","$10,711,837",13.71%,Bad Lieutenant: Port,https://www.the-numbers.com/movie/Bad-Lieutenant-Port-of-Call-New-Orleans#tab=summary
196,Whiteout,"$12,254,746","$10,275,638","$1,979,108",83.85%,Whiteout,https://www.the-numbers.com/movie/Whiteout#tab=summary
197,"McDull, Kung Fu Kindergarten","$12,031,621",,"$12,031,621",,"McDull, Kung Fu Kind",https://www.the-numbers.com/movie/McDull-Kung-Fu-Kindergarten-(China)#tab=summary
198,De Dana Dan,"$11,998,249","$944,979","$11,053,270",7.88%,De Dana Dan,https://www.the-numbers.com/movie/De-Dana-Dan#tab=summary
199,Rudo y Cursi,"$11,987,924","$1,827,660","$10,160,264",15.25%,Rudo y Cursi,https://www.the-numbers.com/movie/Rudo-y-Cursi#tab=summary
200,Katyn,"$11,882,290","$118,095","$11,764,195",0.99%,Katyn,https://www.the-numbers.com/movie/Katyn#tab=summary
201,Nae sarang nae gyeotae,"$11,701,551",,"$11,701,551",,Nae sarang nae gyeot,https://www.the-numbers.com/movie/Nae-sarang-nae-gyeotae#tab=summary
202,Faubourg 36,"$11,610,575","$850,575","$10,760,000",7.33%,Faubourg 36,https://www.the-numbers.com/movie/Faubourg-36#tab=summary
203,Doroppu,"$11,528,993",,"$11,528,993",,Doroppu,https://www.the-numbers.com/movie/Doroppu#tab=summary
204,"Hexe Lilli, der Drache und das magische Buch","$11,338,495",,"$11,338,495",,"Hexe Lilli, der Drac",https://www.the-numbers.com/movie/Hexe-Lilli-der-Drache-und-das-magische-Buch#tab=summary
205,Garfield's Pet Force,"$10,918,505",,"$10,918,505",,Garfield's Pet Force,https://www.the-numbers.com/movie/Garfields-Pet-Force#tab=summary
206,Extract,"$10,849,158","$10,823,158","$26,000",99.76%,Extract,https://www.the-numbers.com/movie/Extract#tab=summary
207,Not Easily Broken,"$10,732,909","$10,572,742","$160,167",98.51%,Not Easily Broken,https://www.the-numbers.com/movie/Not-Easily-Broken#tab=summary
208,Moon,"$10,676,073","$5,010,163","$5,665,910",46.93%,Moon,https://www.the-numbers.com/movie/Moon#tab=summary
209,De père en flic,"$10,644,453","$10,644,453",,100.00%,De père en flic,https://www.the-numbers.com/movie/De-pere-en-flic#tab=summary
210,The Boondock Saints 2: All Saints Day,"$10,629,320","$10,273,187","$356,133",96.65%,The Boondock Saints ,https://www.the-numbers.com/movie/Boondock-Saints-2-All-Saints-Day-The#tab=summary
211,The Collector,"$10,473,836","$7,712,114","$2,761,722",73.63%,The Collector,https://www.the-numbers.com/movie/Collector-The#tab=summary
212,Lyubov v bolshom gorode,"$10,439,457",,"$10,439,457",,Lyubov v bolshom gor,https://www.the-numbers.com/movie/Lyubov-v-bolshom-gorode#tab=summary
213,Next Day Air,"$10,172,519","$10,027,047","$145,472",98.57%,Next Day Air,https://www.the-numbers.com/movie/Next-Day-Air#tab=summary
214,Away We Go,"$10,108,016","$9,451,946","$656,070",93.51%,Away We Go,https://www.the-numbers.com/movie/Away-We-Go#tab=summary
215,Taking Woodstock,"$10,066,366","$7,460,204","$2,606,162",74.11%,Taking Woodstock,https://www.the-numbers.com/movie/Taking-Woodstock#tab=summary
