Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
179,Ho Voglia Di Te,"$20,000,000",,"$20,000,000",,Ho Voglia Di Te,https://www.the-numbers.com/movie/Ho-Voglia-Di-Te#tab=summary
180,A Mighty Heart,"$19,153,568","$9,176,787","$9,976,781",47.91%,A Mighty Heart,https://www.the-numbers.com/movie/Mighty-Heart-A#tab=summary
181,Detective Conan: Jolly Roger in Deep Azure,"$19,035,565",,"$19,035,565",,Detective Conan: Jol,https://www.the-numbers.com/movie/Detective-Conan-Jolly-Roger-in-Deep-Azure-(Japan)#tab=summary
182,Heyy Babyy,"$18,429,951","$1,411,065","$17,018,886",7.66%,Heyy Babyy,https://www.the-numbers.com/movie/Heyy-Babyy#tab=summary
183,Daddy Day Camp,"$18,209,872","$13,235,267","$4,974,605",72.68%,Daddy Day Camp,https://www.the-numbers.com/movie/Daddy-Day-Camp#tab=summary
184,Unfair: The Movie,"$17,657,692",,"$17,657,692",,Unfair: The Movie,https://www.the-numbers.com/movie/Unfair-The-Movie#tab=summary
185,Gegege No Kitarô,"$17,369,625",,"$17,369,625",,Gegege No Kitarô,https://www.the-numbers.com/movie/Gegege-No-Kitaro#tab=summary
186,Firehouse Dog,"$17,098,297","$13,932,383","$3,165,914",81.48%,Firehouse Dog,https://www.the-numbers.com/movie/Firehouse-Dog#tab=summary
187,Death Sentence,"$16,907,831","$9,534,258","$7,373,573",56.39%,Death Sentence,https://www.the-numbers.com/movie/Death-Sentence#tab=summary
188,Kurôzu zero,"$16,699,857",,"$16,699,857",,Kurôzu zero,https://www.the-numbers.com/movie/Kurozu-zero#tab=summary
189,Reservation Road,"$16,601,440","$101,440","$16,500,000",0.61%,Reservation Road,https://www.the-numbers.com/movie/Reservation-Road#tab=summary
190,Miracle on 1st Street,"$16,529,062",,"$16,529,062",,Miracle on 1st Stree,https://www.the-numbers.com/movie/Miracle-on-1st-Street#tab=summary
191,Die Wilden Kerle 4,"$16,400,000",,"$16,400,000",,Die Wilden Kerle 4,https://www.the-numbers.com/movie/Wilden-Kerle-4-Die#tab=summary
192,Catch and Release,"$15,432,542","$15,432,542",,100.00%,Catch and Release,https://www.the-numbers.com/movie/Catch-and-Release-(2007)#tab=summary
193,Primeval,"$15,337,855","$10,597,734","$4,740,121",69.10%,Primeval,https://www.the-numbers.com/movie/Primeval-(2007)#tab=summary
194,The Assassination of Jesse James by the Coward …,"$15,313,631","$3,909,149","$11,404,482",25.53%,The Assassination of,https://www.the-numbers.com/movie/Assassination-of-Jesse-James-by-the-Coward-Robert-Ford-The#tab=summary
195,Maiko haaaan!!!,"$15,287,683",,"$15,287,683",,Maiko haaaan!!!,https://www.the-numbers.com/movie/Maiko-haaaan#tab=summary
196,Bhool Bhulaiyaa,"$15,090,039","$1,097,797","$13,992,242",7.27%,Bhool Bhulaiyaa,https://www.the-numbers.com/movie/Bhool-Bhulaiyaa#tab=summary
197,Paradise Murdered,"$15,061,334",,"$15,061,334",,Paradise Murdered,https://www.the-numbers.com/movie/Paradise-Murdered#tab=summary
198,The Reef,"$15,037,867",,"$15,037,867",,The Reef,https://www.the-numbers.com/movie/Reef-The#tab=summary
199,Matrimonio alle Bahamas,"$14,964,621",,"$14,964,621",,Matrimonio alle Baha,https://www.the-numbers.com/movie/Matrimonio-alle-Bahamas#tab=summary
200,Chak De India,"$14,959,326","$1,113,541","$13,845,785",7.44%,Chak De India,https://www.the-numbers.com/movie/Chak-De-India#tab=summary
201,Going by the Book,"$14,800,000",,"$14,800,000",,Going by the Book,https://www.the-numbers.com/movie/Going-by-the-Book#tab=summary
202,Deux jours à Paris,"$14,521,665","$4,433,994","$10,087,671",30.53%,Deux jours à Paris,https://www.the-numbers.com/movie/Deux-jours-a-Paris#tab=summary
203,Hot Rod,"$14,371,564","$13,938,332","$433,232",96.99%,Hot Rod,https://www.the-numbers.com/movie/Hot-Rod#tab=summary
204,In the Land of Women,"$14,140,402","$11,052,958","$3,087,444",78.17%,In the Land of Women,https://www.the-numbers.com/movie/In-the-Land-of-Women#tab=summary
205,Seven Days,"$13,857,860",,"$13,857,860",,Seven Days,https://www.the-numbers.com/movie/Seven-Days#tab=summary
206,Sydney White,"$13,636,339","$11,892,415","$1,743,924",87.21%,Sydney White,https://www.the-numbers.com/movie/Sydney-White#tab=summary
207,The Comebacks,"$13,539,154","$13,349,927","$189,227",98.60%,The Comebacks,https://www.the-numbers.com/movie/Comebacks-The#tab=summary
208,I Think I Love My Wife,"$13,205,411","$12,559,771","$645,640",95.11%,I Think I Love My Wi,https://www.the-numbers.com/movie/I-Think-I-Love-My-Wife#tab=summary
209,Evening,"$12,885,574","$12,406,646","$478,928",96.28%,Evening,https://www.the-numbers.com/movie/Evening#tab=summary
210,A Love,"$12,592,135",,"$12,592,135",,A Love,https://www.the-numbers.com/movie/Love-A#tab=summary
211,Boy s tenyu 2,"$12,426,015",,"$12,426,015",,Boy s tenyu 2,https://www.the-numbers.com/movie/Boys-tenyu-2#tab=summary
212,Bella,"$12,405,473","$8,093,373","$4,312,100",65.24%,Bella,https://www.the-numbers.com/movie/Bella#tab=summary
213,I’m Not There,"$12,397,613","$4,017,609","$8,380,004",32.41%,I’m Not There,https://www.the-numbers.com/movie/Im-Not-There#tab=summary
214,Le Coeur des hommes 2,"$12,130,156",,"$12,130,156",,Le Coeur des hommes ,https://www.the-numbers.com/movie/Coeur-des-hommes-2-Le#tab=summary
215,Warum Männer nicht zuhören und Frauen schlecht …,"$11,996,501",,"$11,996,501",,Warum Männer nicht z,https://www.the-numbers.com/movie/Warum-Manner-nicht-zuhoren-und-Frauen-schlecht-einparken#tab=summary
216,Saekjeuk shigong 2,"$11,780,198",,"$11,780,198",,Saekjeuk shigong 2,https://www.the-numbers.com/movie/Saekjeuk-shigong-2#tab=summary
217,Taare Zameen Par,"$11,613,178","$1,223,869","$10,389,309",10.54%,Taare Zameen Par,https://www.the-numbers.com/movie/Taare-Zameen-Par#tab=summary
218,Beyaz Melek,"$11,323,769",,"$11,323,769",,Beyaz Melek,https://www.the-numbers.com/movie/Beyaz-Melek#tab=summary
219,Lars and the Real Girl,"$11,277,119","$5,956,480","$5,320,639",52.82%,Lars and the Real Gi,https://www.the-numbers.com/movie/Lars-and-the-Real-Girl#tab=summary
220,La Tourneuse de Pages,"$11,182,908","$208,691","$10,974,217",1.87%,La Tourneuse de Page,https://www.the-numbers.com/movie/Tourneuse-de-Pages-La#tab=summary
221,The Astronaut Farmer,"$11,141,213","$11,003,643","$137,570",98.77%,The Astronaut Farmer,https://www.the-numbers.com/movie/Astronaut-Farmer-The#tab=summary
222,Tokyo Tower: Mom and Me and Sometimes Dad,"$11,061,179",,"$11,061,179",,Tokyo Tower: Mom and,https://www.the-numbers.com/movie/Tokyo-Tower-Mom-and-Me-and-Sometimes-Dad#tab=summary
223,Black Snake Moan,"$10,951,153","$9,396,870","$1,554,283",85.81%,Black Snake Moan,https://www.the-numbers.com/movie/Black-Snake-Moan#tab=summary
224,Away From Her,"$10,787,490","$4,548,331","$6,239,159",42.16%,Away From Her,https://www.the-numbers.com/movie/Away-From-Her#tab=summary
225,The Savages,"$10,642,023","$6,623,082","$4,018,941",62.24%,The Savages,https://www.the-numbers.com/movie/Savages-The#tab=summary
226,Tengoku de kimi ni aetara,"$10,625,731",,"$10,625,731",,Tengoku de kimi ni a,https://www.the-numbers.com/movie/Tengoku-de-kimi-ni-aetara#tab=summary
227,Kabadayi,"$10,599,297",,"$10,599,297",,Kabadayi,https://www.the-numbers.com/movie/Kabadayi#tab=summary
228,Lubov Morkov,"$10,291,446",,"$10,291,446",,Lubov Morkov,https://www.the-numbers.com/movie/Lubov-Morkov#tab=summary
229,P2,"$10,186,668","$6,348,315","$3,838,353",62.32%,P2,https://www.the-numbers.com/movie/P2#tab=summary
230,Milyang,"$10,031,302",,"$10,031,302",,Milyang,https://www.the-numbers.com/movie/Milyang#tab=summary
