link,MPAA Rating,Running Time,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date,Production Budget,Franchise
https://www.the-numbers.com/movie/Real-Steel#tab=summary,"PG-13for some violence, intense action and brief language.(Rating bulletin 2160, 2/23/2011)",126 minutes,Action,Live Action,Science Fiction,"DreamWorks Pictures,Reliance BIG Entertainment,21 Laps Entertainment,Montford Murphy",United States,English,"October 07, 2011","$110,000,000",
https://www.the-numbers.com/movie/Super-8#tab=summary,"PG-13for intense sequences of sci-fi action and violence, language and some drug use.(Rating bulletin 2174, 6/1/2011)",112 minutes,Thriller/Suspense,Live Action,Science Fiction,"Amblin Entertainment,Bad Robot",United States,English,"June 09, 2011","$50,000,000",
https://www.the-numbers.com/movie/Rango#tab=summary,"PGfor rude humor, language, action and smoking.(Rating bulletin 2155, 1/19/2011)",107 minutes,Western,Digital Animation,Kids Fiction,"Paramount Pictures,Nickelodeon Films,BlindWink,GK Films",United States,English,"March 04, 2011","$135,000,000",
https://www.the-numbers.com/movie/Girl-with-the-Dragon-Tattoo-The-(2011)#tab=summary,"Rfor brutal violent content including rape and torture, strong sexuality, graphic nudity, and language.(Rating bulletin 2199, 11/23/2011)",160 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Columbia Pictures,Metro-Goldwyn-Mayer Pictures,Scott Rudin Productions,Yellow Bird",United States,English,"December 20, 2011","$90,000,000",Millennium (English)
https://www.the-numbers.com/movie/Green-Hornet-The#tab=summary,"PG-13for sequences of violent action, language, sensuality and drug content.(Rating bulletin 2152, 12/22/2010)",118 minutes,Action,Live Action,Super Hero,Original Film,United States,English,"January 14, 2011","$110,000,000",
https://www.the-numbers.com/movie/Green-Lantern-(2011)#tab=summary,PG-13For sequences of sci-fi action violence,113 minutes,Action,Animation/Live Action,Super Hero,"De Line Pictures,Warner Bros.",United States,English,"June 17, 2011","$200,000,000",
https://www.the-numbers.com/movie/Bad-Teacher#tab=summary,"Rfor sexual content, nudity, language and some drug use.(Rating bulletin 2165, 3/30/2011)",92 minutes,Comedy,Live Action,Contemporary Fiction,"Sony Pictures,Mosaic Media",United States,English,"June 24, 2011","$19,000,000",
https://www.the-numbers.com/movie/Just-Go-With-It-(2011)#tab=summary,"PG-13for frequent crude and sexual content, partial nudity, brief drug references and language.(Rating bulletin 2154, 1/12/2011)",115 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Columbia Pictures,Happy Madison",United States,English,"February 11, 2011","$80,000,000",
https://www.the-numbers.com/movie/Battle-Los-Angeles#tab=summary,"PG-13for sustained and intense sequences of war violence and destruction, and for language.(Rating bulletin 2159, 2/16/2011)",116 minutes,Action,Live Action,Science Fiction,"Columbia Pictures,Relativity Media,Original Film",United States,English,"March 11, 2011","$70,000,000",
https://www.the-numbers.com/movie/Help-The#tab=summary,"PG-13for thematic material.(Rating bulletin 2161, 3/2/2011)",137 minutes,Drama,Live Action,Historical Fiction,"DreamWorks Pictures,Participant Media,Reliance BIG Entertainment,Image Nation Abu Dhabi,1492 Pictures,Harbinger Pictures","United States,United Arab Emirates",English,"August 10, 2011","$25,000,000",
https://www.the-numbers.com/movie/Horrible-Bosses#tab=summary,"Rfor crude and sexual content, pervasive language and some drug material.(Rating bulletin 2173, 5/25/2011)",98 minutes,Comedy,Live Action,Contemporary Fiction,"New Line Cinema,Rat Entertainment",United States,English,"July 08, 2011","$35,000,000",Horrible Bosses
https://www.the-numbers.com/movie/Immortals#tab=summary,"Rfor sequences of strong bloody violence, and a scene of sexuality.(Rating bulletin 2193, 10/12/2011)",110 minutes,Action,Live Action,Fantasy,"Relativity Media,Rogue Pictures",United States,English,"November 11, 2011","$75,000,000",
https://www.the-numbers.com/movie/Paranormal-Activity-3#tab=summary,"Rfor some violence, language, brief sexuality and drug use.(Rating bulletin 2193, 10/12/2011)",81 minutes,Horror,Live Action,Contemporary Fiction,"Paramount Pictures,Blumhouse,Solana Films,Room 101",United States,English,"October 21, 2011","$5,000,000",Paranormal Activity
https://www.the-numbers.com/movie/Paranormal-Activity-3#tab=summary,"Rfor some violence, language, brief sexuality and drug use.(Rating bulletin 2193, 10/12/2011)",81 minutes,Horror,Live Action,Contemporary Fiction,"Paramount Pictures,Blumhouse,Solana Films,Room 101",United States,English,"October 21, 2011","$5,000,000",Paranormal Activity
https://www.the-numbers.com/movie/Gnomeo-and-Juliet#tab=summary,"G(Rating bulletin 2141, 10/6/2010)",84 minutes,Romantic Comedy,Digital Animation,Fantasy,"Touchstone Pictures,Rocket Pictures,Focus Features","United Kingdom,United States",English,"February 11, 2011","$36,000,000",Gnomeo and Juliet
https://www.the-numbers.com/movie/Mr-Poppers-Penguins#tab=summary,"PGfor mild rude humor and some language.(Rating bulletin 2170, 5/4/2011)",93 minutes,Comedy,Live Action,Kids Fiction,"20th Century Fox,Davis Entertainment,Dune Entertainment",United States,English,"June 17, 2011","$55,000,000",
https://www.the-numbers.com/movie/Hop-(2010)#tab=summary,"PGfor some mild rude humor.(Rating bulletin 2161, 3/2/2011)",95 minutes,Adventure,Animation/Live Action,Kids Fiction,"Relativity Media,Illumination Entertainment",United States,English,"April 01, 2011","$63,000,000",
https://www.the-numbers.com/movie/Hugo#tab=summary,"PGfor mild thematic material, some action/peril and smoking",126 minutes,Adventure,Animation/Live Action,Fantasy,"GK Films,Infinitum Nihil","United States,United Kingdom",English,"November 23, 2011","$180,000,000",
https://www.the-numbers.com/movie/Cowboys-and-Aliens#tab=summary,"PG-13for intense sequences of western and sci-fi action and violence, some partial nudity and a brief crude reference(Rating bulletin 2178, 6/29/2011)",118 minutes,Action,Live Action,Science Fiction,"DreamWorks Pictures,Reliance BIG Entertainment,Imagine Entertainment,K/O Paper Products,Fairview Entertainment,Platinum Studios,Universal Pictures,Relativity Media",United States,"English,Apache","July 29, 2011","$163,000,000",
https://www.the-numbers.com/movie/Descendants-The#tab=summary,"Rfor language including some sexual references.(Rating bulletin 2160, 2/23/2011)",110 minutes,Drama,Live Action,Contemporary Fiction,"Fox Searchlight Pictures,Ad Hominem Enterpises,Dune Entertainment,Little Blair Productions,Ingenious Film Partners",United States,English,"November 16, 2011","$20,000,000",
https://www.the-numbers.com/movie/Zookeeper#tab=summary,"PGfor some rude and suggestive humor, and language.(Rating bulletin 2143, 10/20/2010)",101 minutes,Romantic Comedy,Animation/Live Action,Fantasy,"Columbia Pictures,Metro-Goldwyn-Mayer Pictures,Broken Road,Hey Eddie,Happy Madison",United States,English,"July 08, 2011","$80,000,000",
https://www.the-numbers.com/movie/In-Time#tab=summary,"PG-13for violence, some sexuality and partial nudity, and brief strong language.(Rating bulletin 2189, 9/14/2011)",109 minutes,Thriller/Suspense,Live Action,Science Fiction,"Regency Enterprises,New Regency,Strike Entertainment",United States,English,"October 28, 2011","$35,000,000",
https://www.the-numbers.com/movie/Johnny-English-Reborn#tab=summary,"PGfor mild action violence, rude humor, some language and brief sensuality.(Rating bulletin 2175, 6/8/2011)",101 minutes,Comedy,Live Action,Contemporary Fiction,"Working Title Films,Relativity Media,StudioCanal","United Kingdom,United States,France",English,"October 21, 2011","$45,000,000",Johnny English
https://www.the-numbers.com/movie/Midnight-in-Paris#tab=summary,"PG-13for some sexual references and smoking.(Rating bulletin 2164, 3/23/2011)",94 minutes,Romantic Comedy,Live Action,Fantasy,"Mediapro,Versatil Cinema,Gravier Productions,Pontchartrain","Spain,United States",English,"May 20, 2011","$30,000,000",
https://www.the-numbers.com/movie/Muppets-The#tab=summary,"PGfor some mild rude humor.(Rating bulletin 2188, 9/7/2011)",98 minutes,Adventure,Live Action,Kids Fiction,Walt Disney Pictures,United States,English,"November 23, 2011","$45,000,000",Muppets
https://www.the-numbers.com/movie/Happy-Feet-2#tab=summary,"PGfor some rude humor and mild peril.(Rating bulletin 2195, 10/26/2011)",99 minutes,Musical,Digital Animation,Kids Fiction,VR Mumble 2 Productions Pty Ltd.,"United States,Australia",English,"November 18, 2011","$135,000,000",Happy Feet
https://www.the-numbers.com/movie/War-Horse#tab=summary,"PG-13for intense sequences of war violence.(Rating bulletin 2184, 8/10/2011)",146 minutes,Drama,Live Action,Contemporary Fiction,"DreamWorks Pictures,Reliance BIG Entertainment,Amblin Entertainment,The Kennedy/Marshall Company","United States,United Kingdom",English,"December 25, 2011","$70,000,000",
https://www.the-numbers.com/movie/Limitless-(2011)#tab=summary,"PG-13for thematic material involving a drug, violence including disturbing images, sexuality and language.(Rating bulletin 2161, 3/2/2011)",105 minutes,Thriller/Suspense,Live Action,Science Fiction,"Relativity Media,Rogue Pictures,Virgin,Many Rivers,Boy of the Year,Intermedia Film",United States,English,"March 18, 2011","$27,000,000",
https://www.the-numbers.com/movie/Final-Destination-5#tab=summary,"Rfor strong violent/gruesome accidents, and some language.(Rating bulletin 2179, 7/6/2011)",95 minutes,Horror,Live Action,Contemporary Fiction,"New Line Cinema,Practical Pictures,Zide Pictures",United States,English,"August 12, 2011","$40,000,000",Final Destination
https://www.the-numbers.com/movie/Jack-and-Jill#tab=summary,"PGfor crude and sexual humor, language, comic violence and brief smoking.(Rating bulletin 2178, 6/29/2011)PGfor crude material including suggestive references, language, comic violence and brief smoking.(Rating bulletin 2181, 7/20/2011)",90 minutes,Comedy,Live Action,Contemporary Fiction,"Columbia Pictures,Happy Madison,Broken Road",United States,English,"November 11, 2011","$79,000,000",
https://www.the-numbers.com/movie/Tower-Heist#tab=summary,"PG-13for language and sexual content(Rating bulletin 2190, 9/21/2011)",104 minutes,Comedy,Live Action,Contemporary Fiction,"Imagine Entertainment,Relativity Media,Brian Grazer Productions",United States,English,"November 04, 2011","$85,000,000",
https://www.the-numbers.com/movie/No-Strings-Attached#tab=summary,"Rfor sexual content, language and some drug material.(Rating bulletin 2152, 12/22/2010)",106 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Cold Springs Pictures,Spyglass Entertainment,Montecito Picture Company",United States,English,"January 21, 2011","$25,000,000",
https://www.the-numbers.com/movie/Arthur-Christmas#tab=summary,"PGfor some mild rude humor.(Rating bulletin 2189, 9/14/2011)",100 minutes,Adventure,Digital Animation,Kids Fiction,"Aardman Animations,Columbia Pictures,Sony Pictures Animation","United Kingdom,United States",English,"November 11, 2011","$85,000,000",
https://www.the-numbers.com/movie/New-Years-Eve#tab=summary,"PG-13for language including some sexual references.(Rating bulletin 2196, 11/2/2011)",117 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"New Line Cinema,Wayne Rice,Karz Entertainment",United States,English,"December 09, 2011","$26,000,000",Garry Marshall's Holiday Franchise
https://www.the-numbers.com/movie/Friends-with-Benefits#tab=summary,"Rfor sexual content and language.(Rating bulletin 2177, 6/22/2011)",109 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Sony Pictures,Screen Gems,Castle Rock Entertainment,Olive Bridge Entertainment",United States,English,"July 22, 2011","$35,000,000",
https://www.the-numbers.com/movie/Crazy-Stupid-Love#tab=summary,"PG-13for coarse humor, sexual content and language.(Rating bulletin 2152, 12/22/2010)",118 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Warner Bros.,Carousel Films,Di Novi Pictures",United States,English,"July 29, 2011","$50,000,000",
https://www.the-numbers.com/movie/I-am-Number-Four#tab=summary,"PG-13for intense sequences of violence and action, and for language.(Rating bulletin 2151, 12/15/2010)PG-13for intense sequences of violence and action, and for brief language.(Rating bulletin 2152, 12/22/2010)",114 minutes,Adventure,Live Action,Science Fiction,"Reliance BIG Entertainment,Bay Films,DreamWorks Pictures",United States,English,"February 18, 2011","$50,000,000",
https://www.the-numbers.com/movie/Source-Code#tab=summary,"PG-13for some violence including disturbing images, and for language.(Rating bulletin 2147, 11/17/2010)",93 minutes,Thriller/Suspense,Live Action,Science Fiction,"Vendome Pictures,The Mark Gordon Company","United States,France",English,"April 01, 2011","$32,000,000",
https://www.the-numbers.com/movie/Three-Musketeers-The#tab=summary,"PG-13for sequences of adventure action violence.(Rating bulletin 2178, 6/29/2011)",102 minutes,Adventure,Live Action,Historical Fiction,"Constantin Film,Impact Pictures,NEF Productions,New Legacy Film,Babelsberg Film","United States,United Kingdom,France,Germany",English,"October 21, 2011","$90,000,000",
https://www.the-numbers.com/movie/Contagion#tab=summary,"PG-13for disturbing content and some language.(Rating bulletin 2182, 7/27/2011)",105 minutes,Thriller/Suspense,Live Action,Science Fiction,"Warner Bros.,Participant Media,Image Nation Abu Dhabi,Double Feature Films","United States,United Arab Emirates",English,"September 09, 2011","$60,000,000",
https://www.the-numbers.com/movie/Unknown-(2011)#tab=summary,"PG-13for some intense sequences of violence and action, and brief sexual content.(Rating bulletin 2150, 12/8/2010)",108 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Warner Bros.,Dark Castle Entertainment","United States,Germany,United Kingdom",English,"February 18, 2011","$40,000,000",
https://www.the-numbers.com/movie/Artist-The#tab=summary,"PG-13for a disturbing image and a crude gesture.(Rating bulletin 2193, 10/12/2011)",100 minutes,Drama,Live Action,Historical Fiction,"Le Petit Reine,Studio 37,La Classe Americaine,JD Productions,France 3 Cinema,Jouror Productions,uFilm,Canal Plus",France,Silent,"October 12, 2011","$16,000,000",
https://www.the-numbers.com/movie/Adjustment-Bureau-The#tab=summary,"PG-13for brief strong language, some sexuality and a violent image.(Rating bulletin 2144, 10/27/2010)",105 minutes,Thriller/Suspense,Live Action,Science Fiction,"Gambit Pictures,Electric Shepherd,Universal Pictures,Media Rights Capital",United States,English,"March 04, 2011","$50,200,000",
https://www.the-numbers.com/movie/We-Bought-a-Zoo#tab=summary,"PGfor language and some thematic elements.(Rating bulletin 2197, 11/9/2011)",124 minutes,Drama,Live Action,Dramatization,"20th Century Fox,Dune Entertainment,LBI Entertainment,Vinyl Films",United States,English,"November 26, 2011","$50,000,000",
https://www.the-numbers.com/movie/Water-for-Elephants-(2011)#tab=summary,"PG-13for moments of intense violence and sexual content.(Rating bulletin 2166, 4/6/2011)",120 minutes,Drama,Live Action,Historical Fiction,"Fox 2000 Pictures,Dune Entertainment,Ingenious Media,Big Screen Prods,3 Arts Entertainment,Gil Netter Productions,Flashpoint Entertainment",United States,English,"April 22, 2011","$38,000,000",
https://www.the-numbers.com/movie/Moneyball-(2011)#tab=summary,"PG-13for some strong language.(Rating bulletin 2189, 9/14/2011)",133 minutes,Drama,Live Action,Dramatization,Columbia Pictures,United States,English,"September 23, 2011","$50,000,000",
https://www.the-numbers.com/movie/Sanctum#tab=summary,"Rfor language, some violence and disturbing images.(Rating bulletin 2148, 11/24/2010)",109 minutes,Action,Live Action,Dramatization,"Relativity Media,Wayfare Entertainment","United States,Australia",English,"February 04, 2011","$30,000,000",
https://www.the-numbers.com/movie/Paul#tab=summary,"Rfor language including sexual references, and some drug use.(Rating bulletin 2146, 11/10/2010)",105 minutes,Comedy,Live Action,Science Fiction,"Relativity Media,Working Title Films,Big Talk Pictures","United States,United Kingdom","English,English","March 18, 2011","$40,000,000",
https://www.the-numbers.com/movie/Insidious-(2010)#tab=summary,"Rfor thematic material, violence, terror and frightening images, and brief strong language.(Rating bulletin 2156, 1/26/2011)",101 minutes,Horror,Live Action,Contemporary Fiction,"Alliance Films,Blumhouse","Canada,United States",English,"April 01, 2011","$1,500,000",Insidious
https://www.the-numbers.com/movie/Justin-Bieber-Never-Say-Never#tab=summary,"G(Rating bulletin 2156, 1/26/2011)",105 minutes,Concert/Performance,Live Action,Factual,"Scooter Braun Films,L.A. Reid Media,AEG Live",United States,English,"February 09, 2011","$13,000,000",
https://www.the-numbers.com/movie/Rite-The#tab=summary,"PG-13for disturbing thematic material, violence, frightening images, and language including sexual references.(Rating bulletin 2154, 1/12/2011)",114 minutes,Horror,Live Action,Dramatization,"New Line Cinema,Contrafilm",United States,English,"January 28, 2011","$37,000,000",
https://www.the-numbers.com/movie/Dolphin-Tale#tab=summary,"PGfor some mild thematic elements.(Rating bulletin 2179, 7/6/2011)",112 minutes,Drama,Live Action,Dramatization,Alcon Entertainment,United States,English,"September 23, 2011","$37,000,000",Dolphin Tale
https://www.the-numbers.com/movie/Scream-4#tab=summary,"Rfor strong bloody violence, language and some teen drinking.(Rating bulletin 2161, 3/2/2011)",110 minutes,Horror,Live Action,Contemporary Fiction,"Corvus Corax Productions,Dimension Films,Outerbanks Entertainment",United States,English,"April 15, 2011","$40,000,000",Scream
https://www.the-numbers.com/movie/Red-Riding-Hood#tab=summary,"PG-13for violence and creature terror, and some sensuality.(Rating bulletin 2158, 2/9/2011)PG-13for violence and creature terror, and some sensuality.(Rating bulletin 2167, 4/13/2011)",120 minutes,Thriller/Suspense,Live Action,Fantasy,"Warner Bros.,Appian Way","United States,Canada",English,"March 11, 2011","$42,000,000",
https://www.the-numbers.com/movie/Season-of-the-Witch#tab=summary,"PG-13for thematic elements, violence and disturbing content(Rating bulletin 2103, 1/13/2010)PG-13for thematic elements, violence and disturbing content.(Rating bulletin 2147, 11/17/2010)",98 minutes,Action,Live Action,Fantasy,"Rogue Pictures,Atlas Entertainment",United States,English,"January 07, 2011","$40,000,000",
https://www.the-numbers.com/movie/Rien-a-declarer-(France)#tab=summary,Not Rated,108 minutes,Comedy,Live Action,Contemporary Fiction,,"France,Belgium",French,"May 27, 2011",,
https://www.the-numbers.com/movie/Suckerpunch#tab=summary,"RFor violence, language and some sexual contentPG-13for thematic material involving sexuality, violence and combat sequences, and for language.(Rating bulletin 2161, 3/2/2011)Rfor sexual content, some violence and brief language.(Rating bulletin 2170, 5/4/2011)",110 minutes,Action,Live Action,Fantasy,"Warner Bros.,Cruel and Unusual Films,Lennox House Films,Legendary Pictures","United States,Canada",English,"March 25, 2011","$75,000,000",
https://www.the-numbers.com/movie/Hall-Pass#tab=summary,"Rfor crude and sexual humor throughout, language, some graphic nudity and drug use.(Rating bulletin 2159, 2/16/2011)Rfor crude and sexual humor throughout, language, some graphic nudity and drug use.(Rating bulletin 2169, 4/27/2011)",106 minutes,Comedy,Live Action,Contemporary Fiction,"New Line Cinema,Conundrum Entertainment",United States,English,"February 25, 2011","$68,000,000",
https://www.the-numbers.com/movie/Lincoln-Lawyer-The#tab=summary,"Rfor some violence, sexual content and language.(Rating bulletin 2158, 2/9/2011)",119 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Lionsgate,Lakeshore Entertainment,Sidney Kimmel Entertainment,Stone Village",United States,English,"March 18, 2011","$40,000,000",
https://www.the-numbers.com/movie/Abduction#tab=summary,"PG-13for sequences of intense violence and action, brief language, some sexual content and teen partying.(Rating bulletin 2182, 7/27/2011)",106 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Gotham Entertainment,Lionsgate,Vertigo Films,Quick Six Entertainment",United States,English,"September 23, 2011","$35,000,000",
https://www.the-numbers.com/movie/J-Edgar#tab=summary,"Rfor brief strong language.(Rating bulletin 2185, 8/17/2011)",137 minutes,Drama,Live Action,Dramatization,"Warner Bros.,Imagine Entertainment,Malpaso Productions",United States,English,"November 09, 2011","$35,000,000",
https://www.the-numbers.com/movie/Priest-(2010)#tab=summary,"PG-13for intense sequences of violence and action, disturbing images and brief strong language.(Rating bulletin 2164, 3/23/2011)",87 minutes,Horror,Live Action,Fantasy,"Screen Gems,Michael De Luca Productions,Stars Road Entertainment,TokyoPop",United States,English,"May 13, 2011","$60,000,000",
https://www.the-numbers.com/movie/Big-Mommas-Like-Father-Like-Son#tab=summary,"PG-13for some sexual humor and brief violence.(Rating bulletin 2143, 10/20/2010)",107 minutes,Comedy,Live Action,Contemporary Fiction,"Regency Enterprises,New Regency,Friendly Films,Runteldat Entertainment,Collective",United States,English,"February 18, 2011","$32,000,000",Big Momma's House
https://www.the-numbers.com/movie/Tinker-Tailor-Soldier-Spy-(2011-United-Kingdom)#tab=summary,"Rfor violence, some sexuality/nudity and language.(Rating bulletin 2183, 8/3/2011)",128 minutes,Thriller/Suspense,Live Action,Historical Fiction,"StudioCanal,Karla Films,Paradis Film,Kinowelt Filmproduction,Canal Plus,Cinecinema,Working Title Films","United Kingdom,France,Germany","English,Hungarian,Russian,Turkish","December 09, 2011","$21,000,000",
https://www.the-numbers.com/movie/Drive-(2012)#tab=summary,"Rfor strong brutal bloody violence, language and some nudity.(Rating bulletin 2175, 6/8/2011)",100 minutes,Action,Live Action,Contemporary Fiction,"Bold Films,OddLot Entertainment,Marc Platt Productions,Motel Movies",United States,English,"September 16, 2011","$15,000,000",
https://www.the-numbers.com/movie/Spy-Kids-4-All-the-Time-in-the-World#tab=summary,"PGfor mild action and rude humor.(Rating bulletin 2175, 6/8/2011)",89 minutes,Adventure,Live Action,Kids Fiction,Troublemaker Studios,United States,English,"August 19, 2011","$27,000,000",Spy Kids
https://www.the-numbers.com/movie/Ides-of-March-The#tab=summary,"Rfor pervasive language.(Rating bulletin 2186, 8/26/2011)",101 minutes,Drama,Live Action,Contemporary Fiction,"Exclusive Media Group,Smoke House Pictures,Cross Creek Pictures,Appian Way",United States,English,"October 07, 2011","$23,000,000",
https://www.the-numbers.com/movie/Mechanic-The-(2011)#tab=summary,"Rfor strong brutal violence throughout, language, some sexual content and nudity.(Rating bulletin 2146, 11/10/2010)",93 minutes,Action,Live Action,Contemporary Fiction,"Millennium Films,Chartoff Winkler Productions,Nu Image",United States,English,"January 28, 2011","$42,500,000",The Mechanic
https://www.the-numbers.com/movie/Change-Up-The#tab=summary,"Rfor pervasive strong crude sexual content and language, some graphic nudity and drug use.(Rating bulletin 2180, 7/13/2011)",114 minutes,Comedy,Live Action,Contemporary Fiction,"Relativity Media,Universal Pictures,Original Film,Big Kid Pictures",United States,English,"August 05, 2011","$52,000,000",
https://www.the-numbers.com/movie/Diary-of-A-Wimpy-Kid-Rodrick-Rules#tab=summary,"PGfor some mild rude humor and mischief.(Rating bulletin 2159, 2/16/2011)",99 minutes,Adventure,Live Action,Contemporary Fiction,"Fox 2000 Pictures,Color Force",United States,English,"March 25, 2011","$18,000,000",Diary of a Wimpy Kid
https://www.the-numbers.com/movie/Colombiana#tab=summary,"PG-13for violence, disturbing images, intense sequences of action, sexuality and brief strong language.(Rating bulletin 2182, 7/27/2011)",107 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"EuropaCorp,TF1 Film Productions,Grive Productions,Canal Plus,Cinecinema",France,"English,Spanish","August 26, 2011","$40,000,000",
https://www.the-numbers.com/movie/Dilemma-The#tab=summary,"PG-13for mature thematic elements involving sexual content.(Rating bulletin 2148, 11/24/2010)",110 minutes,Comedy,Live Action,Contemporary Fiction,"Wild West Picture Show,Imagine Entertainment,Spyglass Entertainment,Brian Grazer Productions",United States,English,"January 14, 2011","$70,000,000",
https://www.the-numbers.com/movie/Killer-Elite#tab=summary,"Rfor strong violence, language and some sexuality/nudity.(Rating bulletin 2184, 8/10/2011)",105 minutes,Action,Live Action,Contemporary Fiction,"Omnilab Media Group,Ambience Entertainment,Sighvatsson Films,Current Entertainment,Film Victoria,The Wales Creative IP Fund","United States,Australia",English,"September 23, 2011","$70,000,000",
https://www.the-numbers.com/movie/Hanna#tab=summary,"PG-13for intense sequences of violence and action, some sexual material and language.(Rating bulletin 2151, 12/15/2010)",111 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Holleran Company,Sechzehnte Babelsberg/Neunte Babelsberg Films,Twins Financing","United Kingdom,Germany","English,French","April 08, 2011","$30,000,000",
https://www.the-numbers.com/movie/Something-Borrowed-(2011)#tab=summary,"PG-13for sexual content including dialogue, and some drug material.(Rating bulletin 2155, 1/19/2011)",103 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Alcon Entertainment,2S Films,Wild Oceans Films",United States,English,"May 06, 2011","$35,000,000",
https://www.the-numbers.com/movie/Darkest-Hour-The#tab=summary,"PG-13for sci-fi action violence and some language.(Rating bulletin 2169, 4/27/2011)",89 minutes,Action,Live Action,Science Fiction,"Regency Enterprises,Summit Entertainment,New Regency,Bazelevs Company,Jacobson Company","United States,Russian Federation","English,Russian","December 25, 2011","$34,800,000",
https://www.the-numbers.com/movie/Tropa-de-Elite-2-(2010-Brazil)#tab=summary,Not Rated,116 minutes,Action,Live Action,Contemporary Fiction,"Touchstone Pictures,Miravista,Zazen Producoes",Brazil,Portuguese,"November 11, 2011",,Tropa de Elite
https://www.the-numbers.com/movie/Conan-the-Barbarian(2011)#tab=summary,"Rfor strong bloody violence, some sexuality and nudity.(Rating bulletin 2177, 6/22/2011)",112 minutes,Action,Live Action,Fantasy,"Lionsgate,Millennium Films,Conan Properties International,Emmett/Furla Films",United States,English,"August 19, 2011","$90,000,000",Conan
https://www.the-numbers.com/movie/Footloose-(2011)#tab=summary,"PG-13for some teen drug and alcohol use, sexual content, violence and language.(Rating bulletin 2192, 10/5/2011)",113 minutes,Drama,Live Action,Contemporary Fiction,"Paramount Pictures,Spyglass Entertainment,Meron Weston Pictures",United States,English,"October 14, 2011","$24,000,000",
https://www.the-numbers.com/movie/Tree-of-Life-The-(2011)#tab=summary,"PG-13for some thematic material(Rating bulletin 2128, 7/7/2010)PG-13for some thematic material (re-rated)(Rating bulletin 2148, 11/24/2010)",138 minutes,Drama,Live Action,Historical Fiction,"River Road Entertainment,Sovereign Films",United States,English,"May 27, 2011","$35,000,000",
https://www.the-numbers.com/movie/Larry-Crowne-(2011)#tab=summary,"PG-13for brief strong language and some sexual content.(Rating bulletin 2158, 2/9/2011)",98 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Vendome Pictures,Playtone",United States,English,"July 01, 2011","$30,000,000",
https://www.the-numbers.com/movie/Jian-Dang-Wei-Ye#tab=summary,Not Rated,118 minutes,Drama,Live Action,Dramatization,,China,Mandarin,"June 24, 2011",,
https://www.the-numbers.com/movie/One-Day#tab=summary,"PG-13for sexual content, partial nudity, language, some violence and substance abuse.(Rating bulletin 2163, 3/16/2011)",107 minutes,Drama,Live Action,Contemporary Fiction,"Random House Films,Film 4,Color Force",United States,English,"June 23, 2011","$15,000,000",
https://www.the-numbers.com/movie/Extremely-Loud-and-Incredibly-Close#tab=summary,"PG-13for emotional thematic material, some disturbing images, and language.(Rating bulletin 2197, 11/9/2011)",129 minutes,Drama,Live Action,Historical Fiction,"Warner Bros.,Scott Rudin Productions",United States,English,"December 25, 2011","$40,000,000",
https://www.the-numbers.com/movie/Shi-Lian-33-tian-(2011-China)#tab=summary,,110 minutes,Romantic Comedy,Live Action,Contemporary Fiction,perfect world (Beijing) Pictures Co,China,Mandarin,"August 11, 2011",,
https://www.the-numbers.com/movie/Madeas-Big-Happy-Family-(2011)#tab=summary,"PG-13for drug content, language and some mature thematic material.(Rating bulletin 2162, 3/9/2011)",106 minutes,Comedy,Live Action,Contemporary Fiction,"Tyler Perry Studios,Lionsgate,Reuben Cannon Productions",United States,English,"April 22, 2011","$25,000,000",Madea Cinematic Universe
https://www.the-numbers.com/movie/Choi-jong-byeong-gi-hwal#tab=summary,"Rfor bloody violence.(Rating bulletin 2206, 1/18/2012)",128 minutes,Action,Live Action,Historical Fiction,"Dasepo Club,DCG Plus,SOVIK Venture Capital",Republic of Korea,Korean,"August 10, 2011",,
https://www.the-numbers.com/movie/Roommate-The#tab=summary,"PG-13for violence and menace, sexual content, some language and teen partying.(Rating bulletin 2153, 1/5/2011)",91 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Screen Gems,Vertigo Films",United States,English,"February 04, 2011","$16,000,000",
https://www.the-numbers.com/movie/Bodyguard-(2011-India)#tab=summary,Not Rated,132 minutes,Action,Live Action,Contemporary Fiction,Reliance BIG Entertainment,India,Hindi,"August 11, 2011",,
https://www.the-numbers.com/movie/Gekijouban-Pokketo-monsuta-Besuto-wisshu-Pikutini-to-kuroku-eiyuu-Zekuromu-(2011-Japan)#tab=summary,,97 minutes,Adventure,Hand Animation,Kids Fiction,,Japan,Japanese,,,Pokemon
