link,Running Time,Franchise,Genre,Production Method,Creative Type,Production Countries,Languages,Release Date,Production Budget,MPAA Rating,Production/Financing Companies
https://www.the-numbers.com/movie/Backkom-Bear-Agent-008-(China)#tab=summary,86 minutes,,Adventure,Digital Animation,Kids Fiction,China,Mandarin,"January 13, 2017",,,
https://www.the-numbers.com/movie/Jue-zhan-shi-shen-(China)#tab=summary,97 minutes,,Drama,Live Action,Contemporary Fiction,"Hong Kong,China","Mandarin,Cantonese","February 10, 2017",,,
https://www.the-numbers.com/movie/Jiao-Zhu-Chuan-(China)#tab=summary,108 minutes,,Action,Live Action,Fantasy,China,"Mandarin,English","August 11, 2017",,Not Rated,"Media Asia Films,Shanghai Film Group"
https://www.the-numbers.com/movie/Fate-Stay-night-Heavens-Feel-I-Presage-Flower-(Japan)-(2017)#tab=summary,120 minutes,,Adventure,Digital Animation,Fantasy,Japan,Japanese,"October 13, 2017",,,
https://www.the-numbers.com/movie/Bullyparade-Der-Film-(Germany)#tab=summary,100 minutes,,Comedy,Live Action,Contemporary Fiction,Germany,German,"August 17, 2017",,,
https://www.the-numbers.com/movie/Jaesim-(South-Korea)#tab=summary,119 minutes,,Drama,Live Action,Contemporary Fiction,Republic of Korea,Korean,"January 23, 2017",,,
https://www.the-numbers.com/movie/Salyut-7-(Russia)#tab=summary,111 minutes,,Action,Live Action,Dramatization,Russian Federation,Russian,"October 12, 2017",,,
https://www.the-numbers.com/movie/Space-Between-Us-The#tab=summary,121 minutes,,Drama,Live Action,Science Fiction,United States,English,"January 04, 2017","$30,000,000","PG-13for brief sensuality and language.(Rating bulletin 2425 (Cert #50466), 5/18/2016)","STX Entertainment,Huayi Brothers Pictures Ltd,Los Angeles Media Fund,Southpaw Entertainment,Scarlet Films"
https://www.the-numbers.com/movie/Shi-Ba-Dong-Cun-(China)#tab=summary,124 minutes,,Drama,Live Action,Contemporary Fiction,China,Mandarin,"October 13, 2017",,,
https://www.the-numbers.com/movie/Parkyeol-(S-Korea)#tab=summary,129 minutes,,Drama,Live Action,Historical Fiction,Republic of Korea,Korean,"June 09, 2017",,,
https://www.the-numbers.com/movie/Fukrey-Returns-(India)#tab=summary,131 minutes,Fukrey,Comedy,Live Action,Contemporary Fiction,India,Hindi,"December 08, 2017",,,
https://www.the-numbers.com/movie/Au-revoir-la-haut-(France)#tab=summary,117 minutes,,Drama,Live Action,Historical Fiction,France,French,"October 27, 2017",,,
https://www.the-numbers.com/movie/Qi-Shi-Qi-Tian-(China)#tab=summary,90 minutes,,Adventure,Live Action,Contemporary Fiction,China,Mandarin,"November 03, 2017",,,
https://www.the-numbers.com/movie/Seer-Movie-6-Invincible-Puni-(China)#tab=summary,97 minutes,Seer,Adventure,Digital Animation,Kids Fiction,China,Mandarin,"August 05, 2017",,,
https://www.the-numbers.com/movie/Yolki-novye-(Russia)-(2017)#tab=summary,85 minutes,,Comedy,Live Action,Contemporary Fiction,Russian Federation,Russian,"December 22, 2017",,,
https://www.the-numbers.com/movie/Aile-Arasinda-(Turkey)-(2017)#tab=summary,125 minutes,,Comedy,Live Action,Contemporary Fiction,Turkey,Turkish,"December 01, 2017",,,
https://www.the-numbers.com/movie/Teiichi-no-kuni-(Japan)#tab=summary,118 minutes,,Drama,Live Action,,Japan,,"April 28, 2017",,,
https://www.the-numbers.com/movie/Suburbicon#tab=summary,105 minutes,,Black Comedy,Live Action,Contemporary Fiction,United States,English,"October 27, 2017","$25,000,000","Rfor violence, language and some sexuality.(Rating bulletin 2476 (Cert #51059), 5/17/2017)","Black Bear,Silver Pictures,Smoke House Pictures"
https://www.the-numbers.com/movie/Paris-Can-Wait#tab=summary,92 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"May 12, 2017",,"PGfor thematic elements, smoking and some language.(Rating bulletin 2460 (Cert #50866), 1/25/2017)","Lifetime Films,American Zoetrope,Corner Piece Capital LLC,Protagonist Pictures,Tohokushinsha Film Corporation"
https://www.the-numbers.com/movie/Loving-Pablo-(Spain)#tab=summary,123 minutes,,Drama,Live Action,Dramatization,"Spain,Bulgaria",English,"October 12, 2017",,"Rfor strong violent content, some sexuality, language and drug use.(Rating bulletin 2492 (Cert #51197), 9/6/2017)",
https://www.the-numbers.com/movie/Woody-Woodpecker-(2017)#tab=summary,94 minutes,,Adventure,Animation/Live Action,Kids Fiction,United States,English,"October 06, 2017",,"PGfor some action, rude humor and language.(Rating bulletin 2492 (Cert #51173), 9/6/2017)",
https://www.the-numbers.com/movie/Kureyon-Shinchan-Shurai-Uchujin-Shiriri-(Japan)#tab=summary,107 minutes,Crayon Shin Chan,Action,Digital Animation,Contemporary Fiction,Japan,Japanese,"April 15, 2017",,,
https://www.the-numbers.com/movie/Mix-(Japan)#tab=summary,120 minutes,,Drama,Live Action,Contemporary Fiction,Japan,Japanese,"October 20, 2017",,,
https://www.the-numbers.com/movie/North-East-Past-Po-Ma-Zhang-Fei-(China)#tab=summary,,,Action,Live Action,Contemporary Fiction,"China,Hong Kong","Mandarin,Cantonese","February 03, 2017",,,
https://www.the-numbers.com/movie/Partners-The-Movie-IV-(Japan)#tab=summary,120 minutes,Partners (AIBOU),Thriller/Suspense,Live Action,,Japan,,"February 10, 2017",,,
https://www.the-numbers.com/movie/Jue-Shi-Gao-Shou-(China)#tab=summary,116 minutes,,Comedy,Live Action,Contemporary Fiction,China,Mandarin,"July 01, 2017",,,
https://www.the-numbers.com/movie/ecole-buissonniere-L-(France)#tab=summary,116 minutes,,Comedy,Live Action,Historical Fiction,France,French,"October 13, 2017",,Not Rated,"Radar Films.,France 2 Cinema,StudioCanal"
https://www.the-numbers.com/movie/Game-Changer-The-(China)#tab=summary,126 minutes,,Action,Live Action,Historical Fiction,China,Mandarin,"January 28, 2017",,,
https://www.the-numbers.com/movie/Megan-Leavey#tab=summary,116 minutes,,Drama,Live Action,Dramatization,United States,English,"June 09, 2017",,"PG-13for war violence, language, suggestive material, and thematic elements.(Rating bulletin 2446 (Cert #50716), 10/12/2016)","LD Entertainment,Liddell Entertainment"
https://www.the-numbers.com/movie/Botoks-(Poland)#tab=summary,135 minutes,,Drama,Live Action,Contemporary Fiction,Poland,Polish,"September 29, 2017",,,
https://www.the-numbers.com/movie/Sac-de-Billes-Un-(France)#tab=summary,113 minutes,,Drama,Live Action,Historical Fiction,"France,Canada,Czech Republic",French,"January 20, 2017","$20,000,000",PG,"Main Journey,Quad Productions"
https://www.the-numbers.com/movie/Tri-bogatyrya-i-printsessa-Egipta-(Russia)#tab=summary,75 minutes,,Adventure,Digital Animation,Kids Fiction,Russian Federation,Russian,"December 22, 2017",,,
https://www.the-numbers.com/movie/Droles-de-petites-betes-(France)#tab=summary,77 minutes,,Adventure,Digital Animation,Kids Fiction,"France,Luxembourg",French,"December 15, 2017",,"PGfor some thematic elements.(Rating bulletin 2549 (Cert #51860), 10/17/2018)",Viva Pictures
https://www.the-numbers.com/movie/Missing-The-(China-2017)#tab=summary,95 minutes,,Action,Live Action,Contemporary Fiction,China,Mandarin,"March 30, 2017",,,
https://www.the-numbers.com/movie/Shen-Mo-Dao-Ji-Gong-(China)#tab=summary,90 minutes,,Comedy,Live Action,Fantasy,China,Mandarin,"November 17, 2017",,,
https://www.the-numbers.com/movie/Their-Finest#tab=summary,117 minutes,,Romantic Comedy,Live Action,Historical Fiction,United Kingdom,English,"March 24, 2017",,"Rfor some language and a scene of sexuality.(Rating bulletin 2459 (Cert #50856), 1/18/2017)","EuropaCorp,BBC Films,The Welsh Government,Pinewood Pictures,Ingenious Media,HanWay Films,Wildgaze Films,Number 9 Films"
https://www.the-numbers.com/movie/Wonder-Wheel-(2017)#tab=summary,101 minutes,,Drama,Live Action,Historical Fiction,United States,English,"December 01, 2017",,"PG-13for thematic content including some sexuality, language and smoking.(Rating bulletin 2482 (Cert #50899), 6/28/2017)",
https://www.the-numbers.com/movie/Hazlo-Como-Hombre-(Chile)#tab=summary,109 minutes,,Comedy,Live Action,Contemporary Fiction,Chile,Spanish,"August 11, 2017",,"Rfor sexual content throughout.(Rating bulletin 2489 (Cert #51133), 8/16/2017)",
https://www.the-numbers.com/movie/Nomoohyeonibnida-(South-Korea)#tab=summary,109 minutes,,Documentary,Live Action,Factual,Republic of Korea,Korean,"May 23, 2017",,,
https://www.the-numbers.com/movie/Sandome-no-satsujin-(Japan)#tab=summary,124 minutes,,Thriller/Suspense,Live Action,Contemporary Fiction,Japan,Japanese,"September 08, 2017",,Not Rated,"Fuji Television Network,Amuse Entertainment,GAGA Corporation"
https://www.the-numbers.com/movie/Storks-Journey-A-(2017)#tab=summary,85 minutes,Richard the Stork,Adventure,Digital Animation,Kids Fiction,"Luxembourg,Belgium,Germany,Norway,United States",English,"February 17, 2017",,"PGfor some mild peril.(Rating bulletin 2472 (Cert #51022), 4/19/2017)",
https://www.the-numbers.com/movie/Da-hu-Fa-(China)#tab=summary,95 minutes,,Adventure,Digital Animation,Kids Fiction,China,Mandarin,"July 14, 2017",,,
https://www.the-numbers.com/movie/Roman-J-Israel-Esq#tab=summary,129 minutes,,Drama,Live Action,Contemporary Fiction,United States,English,"November 17, 2017","$22,000,000","PG-13for language and some violence.(Rating bulletin 2497 (Cert #51019), 10/11/2017)","Columbia Pictures,Macro Media,Topic,Cross Creek Pictures,Bron Creative,Image Nation Abu Dhabi,Escape Artists"
https://www.the-numbers.com/movie/Mubarakan-(India)#tab=summary,156 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,India,Hindi,"July 27, 2017",,"PG-13for some drug material.(Rating bulletin 2485 (Cert #51142), 7/19/2017)",
https://www.the-numbers.com/movie/Boolhandang-Nabbeun-Nomdeului-Sesang-(S-Korea)-(2017)#tab=summary,120 minutes,,Action,Live Action,Contemporary Fiction,Republic of Korea,Korean,"May 02, 2017",,,
https://www.the-numbers.com/movie/Meri-Pyaari-Bindu-(India)#tab=summary,119 minutes,,Comedy,Live Action,Contemporary Fiction,India,Hindi,"May 12, 2017",,Not Rated,Yash Raj Films
https://www.the-numbers.com/movie/secreto-de-Marrowbone-El-(Spain)-(2017)#tab=summary,110 minutes,,Horror,Live Action,Contemporary Fiction,Spain,English,"October 27, 2017",,"Rfor some violence.(Rating bulletin 2519 (Cert #51521), 3/21/2018)",
https://www.the-numbers.com/movie/Earth-One-Amazing-Day-(UK)#tab=summary,95 minutes,,Documentary,Live Action,Factual,United Kingdom,"English,Mandarin","August 11, 2017",,G,"BBC Earth Films,Earth Film Productions Ltd,SMG Pictures"
https://www.the-numbers.com/movie/Gold-(2016)#tab=summary,121 minutes,,Drama,Live Action,Contemporary Fiction,United States,English,"January 27, 2017",,"Rfor language throughout and some sexuality/nudity.(Rating bulletin 2450 (Cert #50723), 11/9/2016)","Black Bear,Hwy 61 Films,Sierra Films,Affinity"
https://www.the-numbers.com/movie/Gold-(2016)#tab=summary,121 minutes,,Drama,Live Action,Contemporary Fiction,United States,English,"January 27, 2017",,"Rfor language throughout and some sexuality/nudity.(Rating bulletin 2450 (Cert #50723), 11/9/2016)","Black Bear,Hwy 61 Films,Sierra Films,Affinity"
https://www.the-numbers.com/movie/Outrage-Coda-(Japan)-(2018)#tab=summary,104 minutes,,Action,Live Action,,Japan,,"October 06, 2017",,,
https://www.the-numbers.com/movie/Viceroys-House-(UK)#tab=summary,90 minutes,,Drama,Live Action,Historical Fiction,"United Kingdom,India",English,"March 03, 2017",,Not Rated,"Pathe,Reliance Entertainment,BBC Films,Ingenious Media,BFI,Bend It Films"
https://www.the-numbers.com/movie/Maudie#tab=summary,117 minutes,,Drama,Live Action,Historical Fiction,"Canada,Ireland",English,"April 14, 2017",,"PG-13for some thematic content and brief sexuality.(Rating bulletin 2461 (Cert #50891), 2/1/2017)","Parallel Films,Rink Rat,Mongrel Media,Telefilm Canada,Newfoundland and Labrador Film Development,Ontario Media Development Corporation,Harold Greenberg Fund,Irish Film Board,Corner Piece Capital LLC,Citadel Canadian Films,Screen Door"
https://www.the-numbers.com/movie/Belko-Experiment-The#tab=summary,88 minutes,,Horror,Live Action,Contemporary Fiction,United States,English,"March 17, 2017","$5,000,000","Rfor strong bloody violence throughout, language including sexual references, 
and some drug use.(Rating bulletin 2395, 10/14/2015)","Orion Pictures,Troll Court Entertainment,The Safran Company,Blumhouse"
https://www.the-numbers.com/movie/Fala-Serio-Mae-(Brazil)#tab=summary,79 minutes,,Comedy,Live Action,,Brazil,,"December 29, 2017",,,
https://www.the-numbers.com/movie/Battle-Of-Xiangjiang-River-(China)#tab=summary,90 minutes,,Drama,Live Action,Dramatization,China,Mandarin,"June 30, 2017",,,
https://www.the-numbers.com/movie/Come-Un-Gatto-in-Tangenziale-(Italy)-(2017)#tab=summary,98 minutes,,Comedy,Live Action,Contemporary Fiction,Italy,Italian,"December 29, 2017",,,
https://www.the-numbers.com/movie/As-de-la-Jungle-Les-(France)#tab=summary,97 minutes,Aces of the Jungle,Adventure,Digital Animation,Kids Fiction,France,French,"July 28, 2017",,Not Rated,
https://www.the-numbers.com/movie/Overdrive#tab=summary,93 minutes,,Action,Live Action,Contemporary Fiction,"United States,France","English,French,German","June 16, 2017","$30,000,000","PG-13for violence, action, some sexual material and language.(Rating bulletin 2478 (Cert #50986), 5/31/2017)",
https://www.the-numbers.com/movie/Kings-Case-Note-The-(South-Korea)#tab=summary,114 minutes,,Comedy,Live Action,Contemporary Fiction,Republic of Korea,Korean,"April 17, 2017",,Not Rated,
https://www.the-numbers.com/movie/Florida-Project-The#tab=summary,115 minutes,,Drama,Live Action,Contemporary Fiction,United States,English,"October 06, 2017","$2,000,000","Rfor language throughout, disturbing behavior, sexual references and some drug material.(Rating bulletin 2485 (Cert #51148), 7/19/2017)","Cre Films,Freestyle Picture Co.,June Pictures"
https://www.the-numbers.com/movie/Es-Por-Tu-Bien-(Spain)#tab=summary,93 minutes,,Comedy,Live Action,Contemporary Fiction,Spain,Spanish,"February 24, 2017",,,
https://www.the-numbers.com/movie/Kiseki-Anohi-no-sobito-(Japan)#tab=summary,111 minutes,,Drama,,,Japan,,"January 27, 2017",,,
https://www.the-numbers.com/movie/Jab-Harry-Met-Sejal-(2017-India)#tab=summary,144 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,India,Hindi,"August 04, 2017",,Not Rated,
https://www.the-numbers.com/movie/Xin-Yong-Bu-Xiao-Shi-De-Dian-Bo-(China)#tab=summary,100 minutes,,Drama,Live Action,Historical Fiction,China,Mandarin,"November 03, 2017",,,
https://www.the-numbers.com/movie/Yuen-Loeng-Taa-77-Chi-(Hong-Kong)-(2017)#tab=summary,97 minutes,77 Heartbreaks,Drama,Live Action,Contemporary Fiction,Hong Kong,Cantonese,"June 23, 2017",,,
https://www.the-numbers.com/movie/Ora-Legale-L-(Italy)#tab=summary,92 minutes,,Comedy,Live Action,Contemporary Fiction,Italy,Italian,"January 20, 2017",,,
https://www.the-numbers.com/movie/High-and-Low-The-Movie-2-End-of-Sky-(Japan)#tab=summary,124 minutes,High and Low,Action,Live Action,Contemporary Fiction,Japan,Japanese,"August 18, 2017",,,
https://www.the-numbers.com/movie/brio-Le-(France-2017)#tab=summary,95 minutes,,Drama,Live Action,Contemporary Fiction,"France,Belgium",French,"November 24, 2017",,,
https://www.the-numbers.com/movie/Buradeo-(S-Korea)#tab=summary,102 minutes,,Comedy,Live Action,Contemporary Fiction,Republic of Korea,Korean,"October 17, 2017",,,
https://www.the-numbers.com/movie/You-Were-Never-Really-Here-(UK)-(2017)#tab=summary,89 minutes,,Drama,Live Action,Contemporary Fiction,"United Kingdom,France,United States",English,"November 10, 2017",,"Rfor strong violence, disturbing and grisly images, language, and brief nudity.(Rating bulletin 2504 (Cert #51274), 11/29/2017)","Why Not Productions,Film4,BFI,Amazon Studios,Sixteen Films,JWFilms"
https://www.the-numbers.com/movie/Mister-Felicita-(Italy)#tab=summary,90 minutes,,Comedy,Live Action,Contemporary Fiction,Italy,Italian,"January 01, 2017",,,
https://www.the-numbers.com/movie/Ajin-(Japan)#tab=summary,109 minutes,,Action,Live Action,Fantasy,Japan,Japanese,"September 29, 2017",,,
https://www.the-numbers.com/movie/Killing-of-a-Sacred-Deer-The#tab=summary,109 minutes,,Horror,Live Action,Contemporary Fiction,"Ireland,United Kingdom,United States",English,"October 06, 2017",,"Rfor disturbing violent and sexual content, some graphic nudity and language.(Rating bulletin 2487 (Cert #51024), 8/2/2017)","Element Pictures,Film4,New Sparta Films,HanWay Films,Irish Film Board,Limp"
https://www.the-numbers.com/movie/Promise-The-(2017)#tab=summary,134 minutes,,Drama,Live Action,Historical Fiction,"United States,Spain",English,"April 21, 2017","$90,000,000","PG-13for thematic material including war atrocities, violence and disturbing images, and for some sexuality.(Rating bulletin 2443 (Cert #50604), 9/21/2016)","Survival Pictures,Mike Medavoy Productions"
https://www.the-numbers.com/movie/Baadshaho-(India)#tab=summary,124 minutes,,Action,Live Action,Contemporary Fiction,India,Hindi,"September 01, 2017",,,
https://www.the-numbers.com/movie/Kolovrat-(Russia)#tab=summary,117 minutes,,Action,Live Action,Historical Fiction,Russian Federation,Russian,"December 01, 2017",,,
https://www.the-numbers.com/movie/High-Society-(Germany)#tab=summary,100 minutes,,Comedy,Live Action,Contemporary Fiction,Germany,German,"September 14, 2017",,,
https://www.the-numbers.com/movie/Deep-(Spain)#tab=summary,92 minutes,,Adventure,Digital Animation,Kids Fiction,"Spain,United States,Belgium",English,"May 12, 2017",,"PGfor some mild rude humor and action/peril.(Rating bulletin 2478 (Cert #51076), 5/31/2017)",
https://www.the-numbers.com/movie/Bookshop-The-(Spain)#tab=summary,113 minutes,,Drama,Live Action,Historical Fiction,"Spain,United Kingdom,Germany",English,"November 10, 2017",,"PGfor some thematic elements, language, and brief smoking.(Rating bulletin 2531 (Cert #51654), 6/13/2018)","Contracorriente Films,Diagonal TV,Zephyr Films Limited,One Two Films,Green Films Co,Saarlandischer Rundfunk,Arte,Northern Ireland Screen,Corporacion Radiotelevision Espanola S.A.U.,Movistar Plus,Telecable,Instituto de la Cinematographia y Artes Audiovisuales,Department de cultura de la Generalitat de Catalunya,Natixis Coficine,Creasgr"
https://www.the-numbers.com/movie/Kamen-Raida-Heisei-Jenereshonzu-Fainaru-Birudo-ando-Eguzeido-wizu-Rejendo-Raida-(Japan)#tab=summary,91 minutes,,Action,Digital Animation,,Japan,,"December 08, 2017",,,
https://www.the-numbers.com/movie/Fan-zhuan-ren-sheng-(China)#tab=summary,110 minutes,,Comedy,Multiple Production Methods,Fantasy,China,Mandarin,"June 28, 2017",,,
https://www.the-numbers.com/movie/Kuang-Shou-(Hong-Kong)#tab=summary,90 minutes,,Action,Live Action,Contemporary Fiction,Hong Kong,Cantonese,"November 10, 2017",,Not Rated,
https://www.the-numbers.com/movie/Marshall#tab=summary,118 minutes,,Drama,Live Action,Dramatization,United States,English,"October 13, 2017","$12,000,000","PG-13for mature thematic content, sexuality, violence and some strong language.(Rating bulletin 2482 (Cert #50806), 6/28/2017)","Chestnut Ridge Productions,Starlight Media,Hudlin Entertainment"
https://www.the-numbers.com/movie/Bibi-and-Tina-Tohuwabohu-total-(Germany)-(2017)#tab=summary,106 minutes,,Adventure,Live Action,Contemporary Fiction,Germany,German,"February 23, 2017",,,
https://www.the-numbers.com/movie/Avengers-Infinity-War-(2017)#tab=summary,156 minutes,Marvel Cinematic UniverseAvengers,Action,Animation/Live Action,Super Hero,United States,English,"April 25, 2018","$300,000,000","PG-13for intense sequences of sci-fi violence and action throughout, language and some crude references.(Rating bulletin 2522 (Cert #51517), 4/11/2018)",Marvel Studios
