link,Production Budget,Running Time,Genre,Production Method,Production/Financing Companies,Production Countries,Languages,Release Date
https://www.the-numbers.com/movie/Am-I-Racist-(2024)#tab=summary,"$3,000,000",101 minutes,Documentary,Live Action,"The Daily Wire,SDG,Digital Astronaut",United States,English,"September 13, 2024"
https://www.the-numbers.com/movie/Love-Lies-Bleeding-(2024-United-Kingdom)#tab=summary,,104 minutes,Thriller/Suspense,Live Action,"Lobo Films,A24,Film 4,Escape Plan Productions","United Kingdom,United States",English,"March 08, 2024"
https://www.the-numbers.com/movie/Article-370-(2024-India)#tab=summary,,,Action,Live Action,,India,Hindi,"February 23, 2024"
https://www.the-numbers.com/movie/Megalopolis-(2024)#tab=summary,,138 minutes,Drama,Live Action,"American Zoetrope,Caesar Film LLC,Lionsgate",United States,English,"September 25, 2024"
https://www.the-numbers.com/movie/Handsome-Guys-(2024-South-Korea)#tab=summary,,101 minutes,Comedy,Live Action,,Republic of Korea,Korean,"June 26, 2024"
https://www.the-numbers.com/movie/Mrs-Green-Apple-The-White-Lounge-in-Cinema-(2024-Japan)#tab=summary,,89 minutes,Concert/Performance,Live Action,,Japan,Japanese,"June 28, 2024"
https://www.the-numbers.com/movie/Comte-de-Monte-Cristo-Le-(2024-France)#tab=summary,,178 minutes,Drama,Live Action,,France,French,"June 28, 2024"
https://www.the-numbers.com/movie/Maria-(2024-Italy)#tab=summary,,121 minutes,Drama,Live Action,,"Italy,Germany,Chile",English,"November 27, 2024"
https://www.the-numbers.com/movie/Ognivo-(2024-Russia)#tab=summary,,,Adventure,,,Russian Federation,Russian,"October 24, 2024"
https://www.the-numbers.com/movie/Citizen-of-a-Kind-(2024-South-Korea)#tab=summary,,114 minutes,Drama,Live Action,,Republic of Korea,Korean,"January 24, 2024"
https://www.the-numbers.com/movie/Sound-of-Hope-The-Story-of-Possum-Trot-(2024)#tab=summary,"$8,500,000",129 minutes,Drama,Live Action,"Angel Studios,Peacetree Productions,The Daily Wire",United States,English,"July 04, 2024"
https://www.the-numbers.com/movie/Dernier-Jaguar-Le-(2024-France)#tab=summary,,100 minutes,Adventure,Live Action,"StudioCanal,Mai Juin Productions,Wishing Tree Productions,Adler Entertainment,Sodec,Cavco,Canal Plus,Cine Plus",France,French,"February 01, 2024"
https://www.the-numbers.com/movie/Cells-at-Work-(2024-Japan)#tab=summary,,,,,,Japan,Japanese,"December 13, 2024"
https://www.the-numbers.com/movie/Infiltrada-La-(2024-Spain)#tab=summary,,118 minutes,Thriller/Suspense,Live Action,,Spain,Spanish,"October 11, 2024"
https://www.the-numbers.com/movie/Legend-A-(2024-China)#tab=summary,,129 minutes,Action,Live Action,,China,Mandarin,"July 10, 2024"
https://www.the-numbers.com/movie/All-About-Suomi-(2024-Japan)#tab=summary,,,,,,Japan,Japanese,
https://www.the-numbers.com/movie/Eine-Million-Minuten-(2024-Germany)#tab=summary,,125 minutes,Drama,Live Action,,Germany,German,"February 01, 2024"
https://www.the-numbers.com/movie/Domovyonok-Kuzya-(2024-Russia)#tab=summary,,,Comedy,,,Russian Federation,Russian,"December 19, 2024"
https://www.the-numbers.com/movie/Maharaja-(2024-India)#tab=summary,,,Action,Live Action,,India,Tamil,"June 13, 2024"
https://www.the-numbers.com/movie/Muroi-Shinji-Ikitsuzukeru-Mono-(2024-Japan)#tab=summary,,,,Live Action,,Japan,Japanese,"November 15, 2024"
https://www.the-numbers.com/movie/Piece-by-Piece-(2024)#tab=summary,,93 minutes,Documentary,Digital Animation,,"United States,Denmark",English,"October 11, 2024"
https://www.the-numbers.com/movie/I-Am-What-I-Am-2-(2024-China)#tab=summary,,133 minutes,Action,Digital Animation,,China,Mandarin,"December 14, 2024"
https://www.the-numbers.com/movie/Small-Things-Like-These-(2024-Ireland)#tab=summary,,96 minutes,Drama,Live Action,"Roadside Attractions,Lionsgate,Artists Equity","Ireland,Belgium",English,"November 01, 2024"
https://www.the-numbers.com/movie/Alienoid-The-Return-to-the-Future-(2024-South-Korea)#tab=summary,,122 minutes,Action,Live Action,,Republic of Korea,Korean,"January 10, 2024"
https://www.the-numbers.com/movie/Ragazzo-dai-Pantaloni-Rosa-Il-(2024-Italy)#tab=summary,,,Drama,Live Action,,Italy,Italian,"November 07, 2024"
https://www.the-numbers.com/movie/Parthenope-(2024-Italy)#tab=summary,,137 minutes,Drama,Live Action,,"Italy,France",Italian,"October 24, 2024"
https://www.the-numbers.com/movie/Suga-Agust-D-Tour-D-Day-The-Movie-(2024-South-Korea)#tab=summary,,,Concert/Performance,Live Action,,Republic of Korea,Korean,"April 10, 2024"
https://www.the-numbers.com/movie/Land-of-Broken-Hearts-(2024-China)#tab=summary,,100 minutes,Drama,Live Action,,China,Mandarin,"August 10, 2024"
https://www.the-numbers.com/movie/Ne-Zha-2-(2025-China)#tab=summary,"$80,000,000",143 minutes,Action,Digital Animation,"Chengdu Coco Cartoon,Beijing Enlight Pictures,Beijing Enlight Media,Beijing Coloroom Technology,Chengdu Zizai Jingjie Culture Media,A24,CMC Pictures",China,Mandarin,"January 29, 2025"
https://www.the-numbers.com/movie/Lilo-and-Stitch-(2025)#tab=summary,"$100,000,000",108 minutes,Adventure,Animation/Live Action,"Walt Disney Pictures,Rideback",United States,English,"May 16, 2025"
https://www.the-numbers.com/movie/Minecraft-Movie-A-(2025)#tab=summary,"$150,000,000",100 minutes,Adventure,Live Action,"Legendary Pictures,Warner Bros.,Vertigo Entertainment,Domain Entertainment,On The Roam,Mojang Studios",United States,English,"April 02, 2025"
https://www.the-numbers.com/movie/Jurassic-World-Rebirth-(2025)#tab=summary,"$225,000,000",134 minutes,Action,Live Action,"87North,Universal Pictures,Amblin Entertainment",United States,English,"July 01, 2025"
https://www.the-numbers.com/movie/Demon-Slayer-Kimetsu-no-Yaiba-The-Movie-Infinity-Castle-(2025-Japan)#tab=summary,,155 minutes,Action,Digital Animation,Ufotable,Japan,Japanese,"July 18, 2025"
https://www.the-numbers.com/movie/How-to-Train-Your-Dragon-(2025)#tab=summary,"$150,000,000",125 minutes,Adventure,Animation/Live Action,"DreamWorks Animation,Marc Platt Productions,Universal Pictures",United States,English,"June 06, 2025"
https://www.the-numbers.com/movie/F1-The-Movie-(2025)#tab=summary,,156 minutes,Action,Live Action,"Plan B Entertainment,Apple Original Films",United States,English,"June 25, 2025"
https://www.the-numbers.com/movie/Superman-(2025)#tab=summary,"$225,000,000",129 minutes,Action,Live Action,"DC Films,Troll Court Entertainment,Warner Bros.,The Safran Company",United States,English,"July 09, 2025"
https://www.the-numbers.com/movie/Mission-Impossible-The-Final-Reckoning-(2025)#tab=summary,"$400,000,000",169 minutes,Action,Live Action,"Paramount Pictures,Tom Cruise Productions,Skydance Productions",United States,English,"May 17, 2025"
https://www.the-numbers.com/movie/Fantastic-Four-The-First-Steps-(2025)#tab=summary,"$200,000,000",115 minutes,Action,Live Action,,United States,English,"July 23, 2025"
https://www.the-numbers.com/movie/Conjuring-The-Last-Rites-(2025)#tab=summary,"$55,000,000",135 minutes,Horror,Live Action,"Atomic Monster,New Line Cinema,The Safran Company","United States,United Kingdom",English,"August 28, 2025"
https://www.the-numbers.com/movie/Detective-Chinatown-1900-(2025-China)#tab=summary,,,Comedy,Live Action,"As One Pictures Co., LTD.",China,Mandarin,"January 29, 2025"
https://www.the-numbers.com/movie/Captain-America-Brave-New-World-(2025)#tab=summary,"$180,000,000",118 minutes,Action,Live Action,"Marvel Studios,Walt Disney Pictures",United States,English,"February 12, 2025"
https://www.the-numbers.com/movie/Thunderbolts-(2025)#tab=summary,"$180,000,000",126 minutes,Action,Live Action,Marvel Studios,United States,English,"April 30, 2025"
https://www.the-numbers.com/movie/Dead-To-Rights-(2025-China)#tab=summary,,137 minutes,Drama,Live Action,"Niu Vision Media,Echelon Studios",China,Mandarin,"July 25, 2025"
https://www.the-numbers.com/movie/Sinners-(2025)#tab=summary,"$90,000,000",137 minutes,Horror,Live Action,"Warner Bros.,Proximity Media",United States,English,"April 16, 2025"
https://www.the-numbers.com/movie/Final-Destination-Bloodlines-(2025)#tab=summary,"$50,000,000",109 minutes,Horror,Live Action,"New Line Cinema,Fireside Film Company,Freshman Year,Practical Pictures",United States,English,"May 09, 2025"
https://www.the-numbers.com/movie/Weapons-(2025)#tab=summary,"$38,000,000",128 minutes,Horror,Live Action,"New Line Cinema,Vertigo Entertainment,BoulderLight Pictures,Subconscious,Warner Bros.",United States,English,"August 06, 2025"
https://www.the-numbers.com/movie/Evil-Unbound-(2025-China)#tab=summary,,125 minutes,Drama,Live Action,,China,Mandarin,"September 18, 2025"
https://www.the-numbers.com/movie/Bad-Guys-2-The-(2025)#tab=summary,"$80,000,000",104 minutes,Comedy,Digital Animation,"DreamWorks Animation,Universal Pictures",United States,English,"July 23, 2025"
https://www.the-numbers.com/movie/Nobody-(2025-China)#tab=summary,,118 minutes,Comedy,Digital Animation,,China,Mandarin,"August 02, 2025"
https://www.the-numbers.com/movie/Disneys-Snow-White-(2025)#tab=summary,"$269,400,000",109 minutes,Musical,Animation/Live Action,"Walt Disney Pictures,Marc Platt Productions",United States,English,"March 19, 2025"
https://www.the-numbers.com/movie/Detective-Conan-One-eyed-Flashback-(2025-Japan)#tab=summary,,115 minutes,Action,Digital Animation,,Japan,Japanese,"April 18, 2025"
https://www.the-numbers.com/movie/Creation-of-the-Gods-II-Demonic-Confrontation-(2025-China)#tab=summary,,145 minutes,Action,Live Action,,China,Mandarin,"January 29, 2025"
https://www.the-numbers.com/movie/Shadows-Edge-The-(2025-Hong-Kong)#tab=summary,,,Action,Live Action,"IQIYI Motion Pictures,Tao Tickets,Beijing Hairun Pictures LTD,China ChenXiang",Hong Kong,Cantonese,"August 16, 2025"
https://www.the-numbers.com/movie/Elio-(2025)#tab=summary,"$150,000,000",98 minutes,Adventure,Digital Animation,"Walt Disney Pictures,Disney-Pixar",United States,English,"June 13, 2025"
https://www.the-numbers.com/movie/Freakier-Friday-(2025)#tab=summary,"$42,000,000",111 minutes,Comedy,Live Action,"Walt Disney Pictures,Gunnfilms,Burr! Productions",United States,English,"August 06, 2025"
https://www.the-numbers.com/movie/28-Years-Later-(2025)#tab=summary,"$60,000,000",115 minutes,Horror,Live Action,Decibel Films,"United Kingdom,United States",English,"June 18, 2025"
https://www.the-numbers.com/movie/Dog-Man-(2025)#tab=summary,"$40,000,000",89 minutes,Adventure,Digital Animation,DreamWorks Animation,United States,English,"January 23, 2025"
https://www.the-numbers.com/movie/One-Battle-After-Another-(2025)#tab=summary,"$140,000,000",161 minutes,Action,Live Action,Ghoulardi Film Company,United States,English,"September 24, 2025"
https://www.the-numbers.com/movie/Mickey-17-(2025)#tab=summary,"$118,000,000",139 minutes,Black Comedy,Live Action,"Warner Bros.,Plan B Entertainment,Offscreen,Kate Street Picture Company,Domain Entertainment",United States,English,"February 28, 2025"
https://www.the-numbers.com/movie/From-the-World-of-John-Wick-Ballerina-(2025)#tab=summary,"$90,000,000",125 minutes,Action,Live Action,"Thunder Road Film,87Eleven Inc.,Lionsgate",United States,English,"June 04, 2025"
https://www.the-numbers.com/movie/Bridget-Jones-Mad-About-The-Boy-(2025)#tab=summary,"$50,000,000",90 minutes,Romantic Comedy,Live Action,"Universal Pictures,StudioCanal,Miramax Films,Working Title Films","United Kingdom,United States,France",English,"February 12, 2025"
https://www.the-numbers.com/movie/Smurfs-(2025)#tab=summary,"$58,000,000",92 minutes,Adventure,Animation/Live Action,"Paramount Animation,Nickelodeon Films,Marcy Media",United States,English,"July 10, 2025"
https://www.the-numbers.com/movie/Karate-Kid-Legends-(2025)#tab=summary,"$45,000,000",118 minutes,Drama,Live Action,,United States,English,"May 08, 2025"
https://www.the-numbers.com/movie/Boonie-Bears-Future-Reborn-(2025-China)#tab=summary,,,Adventure,Live Action,,China,Mandarin,"January 29, 2025"
https://www.the-numbers.com/movie/Materialists-(2025)#tab=summary,"$20,000,000",117 minutes,Romantic Comedy,Live Action,"2AM,Killer Films,A24,Access Entertainment,IPR.VC",United States,English,"June 12, 2025"
https://www.the-numbers.com/movie/Accountant-2-The-(2025)#tab=summary,"$80,000,000",125 minutes,Thriller/Suspense,Live Action,Amazon MGM Studios,United States,English,"April 23, 2025"
https://www.the-numbers.com/movie/Naked-Gun-The-(2025)#tab=summary,,85 minutes,Comedy,Live Action,"Paramount Pictures,Domain Entertainment,Fuzzy Door",United States,English,"July 17, 2025"
https://www.the-numbers.com/movie/Working-Man-A-(2025)#tab=summary,"$40,000,000",116 minutes,Action,Live Action,"Balboa Productions,Cedar Park Entertainment,Punch Palace Productions,CAT5,Black Bear,Amazon MGM Studios,Eastern Film Investments,Fifth Season","United States,United Kingdom",English,"March 26, 2025"
https://www.the-numbers.com/movie/Downton-Abbey-The-Grand-Finale-(2025-United-Kingdom)#tab=summary,,123 minutes,Drama,Live Action,"Focus Features,Carnival Films","United Kingdom,United States",English,"September 10, 2025"
https://www.the-numbers.com/movie/Amateur-The-(2025)#tab=summary,"$60,000,000",123 minutes,Thriller/Suspense,Live Action,"20th Century Studios,Hutch Parker,Joel B. Michaels","United States,Canada",English,"April 09, 2025"
https://www.the-numbers.com/movie/Kokuho-(2025-Japan)#tab=summary,,175 minutes,Drama,Live Action,"Myriagon Studio,GKIDS",Japan,Japanese,"June 06, 2025"
https://www.the-numbers.com/movie/Legends-of-the-Condor-Heroes-The-Gallants-(2025-China)#tab=summary,,146 minutes,Action,Live Action,,China,Mandarin,"January 29, 2025"
https://www.the-numbers.com/movie/Lychee-Road-The-(2025-China)#tab=summary,,122 minutes,Drama,Live Action,,China,Mandarin,"July 18, 2025"
https://www.the-numbers.com/movie/King-of-Kings-The-(2025-South-Korea)#tab=summary,"$25,000,000",101 minutes,Drama,Digital Animation,"Mofac Animation,Angel Studios",Republic of Korea,English,"April 10, 2025"
https://www.the-numbers.com/movie/Tron-Ares-(2025)#tab=summary,"$180,000,000",119 minutes,Action,Live Action,"Walt Disney Pictures,Biscayne Pictures",United States,English,"October 08, 2025"
https://www.the-numbers.com/movie/Legend-of-Hei-2-The-(2025-China)#tab=summary,,119 minutes,Adventure,Digital Animation,,China,Mandarin,"July 18, 2025"
https://www.the-numbers.com/movie/Volunteers-Peace-at-Last-The-(2025-China)#tab=summary,,143 minutes,Drama,Live Action,,China,Mandarin,"September 30, 2025"
https://www.the-numbers.com/movie/Monkey-The-(2025)#tab=summary,"$11,000,000",98 minutes,Black Comedy,Live Action,Automatik,United States,English,"February 19, 2025"
https://www.the-numbers.com/movie/I-Know-What-You-Did-Last-Summer-(2025)#tab=summary,"$18,000,000",111 minutes,Horror,Live Action,Sony Pictures,United States,English,"June 19, 2025"
https://www.the-numbers.com/movie/Chainsaw-Man-The-Movie-Reze-Arc-(2025-Japan)#tab=summary,,100 minutes,Action,Digital Animation,"Toho Co,Columbia Pictures,MAPPA",Japan,Japanese,"September 19, 2025"
https://www.the-numbers.com/movie/Den-of-Thieves-2-Pantera-(2025)#tab=summary,"$40,000,000",144 minutes,Action,Live Action,"Diamond Film Productions,G-Base,G Unit Films",United States,English,"January 08, 2025"
https://www.the-numbers.com/movie/Dumpling-Queen-The-(2025-China)#tab=summary,,,Drama,Live Action,,"China,Hong Kong",Mandarin,"April 30, 2025"
https://www.the-numbers.com/movie/Shes-Got-No-Name-(2025-China)#tab=summary,,96 minutes,Drama,Live Action,,China,Mandarin,"June 21, 2025"
https://www.the-numbers.com/movie/Stage-The-(2025-China)#tab=summary,,117 minutes,Drama,Live Action,,China,Mandarin,"July 25, 2025"
https://www.the-numbers.com/movie/One-of-Them-Days-(2025)#tab=summary,"$14,000,000",97 minutes,Comedy,Live Action,,United States,English,"January 17, 2025"
https://www.the-numbers.com/movie/Roses-The-(2025-United-Kingdom)#tab=summary,,105 minutes,Black Comedy,Live Action,"Searchlight Pictures,South of the River Pictures,Delirious Media,Sunny March","United Kingdom,United States",English,"August 27, 2025"
https://www.the-numbers.com/movie/Until-Dawn-(2025)#tab=summary,"$15,000,000",94 minutes,Horror,Live Action,,United States,English,"April 23, 2025"
https://www.the-numbers.com/movie/Dongji-Island-(2025-China)#tab=summary,,133 minutes,Drama,Live Action,,China,Mandarin,"August 08, 2025"
https://www.the-numbers.com/movie/Taylor-Swift-The-Official-Release-Party-of-a-Showgirl-(2025)#tab=summary,,89 minutes,Documentary,Live Action,,United States,,"October 03, 2025"
https://www.the-numbers.com/movie/Operation-Hadal-(2025-China)#tab=summary,,145 minutes,Action,Live Action,,China,Mandarin,"January 29, 2025"
https://www.the-numbers.com/movie/Gabbys-Dollhouse-The-Movie-(2025)#tab=summary,"$32,000,000",85 minutes,Musical,Animation/Live Action,"DreamWorks Pictures,Universal Pictures","United States,Canada",English,"September 18, 2025"
https://www.the-numbers.com/movie/Flight-Risk-(2025)#tab=summary,"$25,000,000",91 minutes,Thriller/Suspense,Live Action,"Davis Entertainment,Icon Productions,Hammerstone Studios,Media Capital Technologies,Lionsgate,Blue Rider Media",United States,English,"January 22, 2025"
https://www.the-numbers.com/movie/Long-Walk-The-(2025)#tab=summary,"$20,000,000",108 minutes,Thriller/Suspense,Live Action,Media Capital Technologies,United States,English,"September 11, 2025"
https://www.the-numbers.com/movie/Black-Bag-(2025)#tab=summary,"$60,000,000",93 minutes,Thriller/Suspense,Live Action,Focus Features,United States,English,"March 12, 2025"
https://www.the-numbers.com/movie/Writers-Odyssey-2-A-(2025-China)#tab=summary,,133 minutes,Drama,Live Action,,China,Mandarin,"October 01, 2025"
https://www.the-numbers.com/movie/Phoenician-Scheme-The-(2025)#tab=summary,,101 minutes,Black Comedy,Live Action,"American Empirical,Studio Babelsberg","United States,Germany",English,"May 23, 2025"
https://www.the-numbers.com/movie/Nobody-2-(2025)#tab=summary,"$25,000,000",89 minutes,Thriller/Suspense,Live Action,"87North,Eighty Two Films,Odenkirk-Provissiero",United States,English,"August 13, 2025"
https://www.the-numbers.com/movie/Bring-Her-Back-(2025)#tab=summary,"$17,500,000",104 minutes,Horror,Live Action,"Causeway Films,A24,RackaRacka","United States,Australia",English,"May 29, 2025"
https://www.the-numbers.com/movie/M3GAN-2-0-(2025)#tab=summary,"$25,000,000",120 minutes,Horror,Live Action,"Blumhouse,Atomic Monster,Universal Pictures",United States,English,"June 25, 2025"
https://www.the-numbers.com/movie/Volshebnik-Izumrudnogo-goroda-(2025-Russia)#tab=summary,,104 minutes,Adventure,Live Action,,Russian Federation,Russian,"January 01, 2025"
https://www.the-numbers.com/movie/Gilded-Game-A-(2025-China)#tab=summary,,110 minutes,Drama,Live Action,,China,Mandarin,"May 01, 2025"
https://www.the-numbers.com/movie/My-Daughter-is-a-Zombie-(2025-South-Korea)#tab=summary,,113 minutes,Comedy,Live Action,,Republic of Korea,Korean,"July 23, 2025"
https://www.the-numbers.com/movie/Companion-(2025)#tab=summary,"$10,000,000",97 minutes,Black Comedy,Live Action,"BoulderLight Pictures,New Line Cinema,Warner Bros.,Vertigo Entertainment,Subconscious",United States,English,"January 09, 2025"
https://www.the-numbers.com/movie/Wolf-Man-(2025)#tab=summary,"$25,000,000",103 minutes,Horror,Live Action,"Blumhouse,Motel Movies",United States,English,"January 15, 2025"
https://www.the-numbers.com/movie/Row-to-Win-(2025-China)#tab=summary,,123 minutes,Comedy,Live Action,,China,Mandarin,"September 30, 2025"
https://www.the-numbers.com/movie/Novocaine-(2025)#tab=summary,"$18,000,000",110 minutes,Action,Live Action,"Infra-Red Films,Circle of Confusion,Safehouse Pictures",United States,English,"March 12, 2025"
https://www.the-numbers.com/movie/Warfare-(2025)#tab=summary,"$20,000,000",95 minutes,Drama,Live Action,A24,"United States,United Kingdom",English,"April 10, 2025"
https://www.the-numbers.com/movie/Heart-Eyes-(2025-New-Zealand)#tab=summary,"$18,000,000",90 minutes,Horror,Live Action,"Screen Gems,Spyglass Media Group,Sony Pictures",New Zealand,English,"February 07, 2025"
https://www.the-numbers.com/movie/Together-(2025)#tab=summary,,102 minutes,Horror,Live Action,"Neon Films,Picturestart,Tango Films,30 West,Princess Pictures",United States,English,"July 30, 2025"
https://www.the-numbers.com/movie/Malice-(2025-China)#tab=summary,,100 minutes,Drama,Live Action,,China,Mandarin,"July 05, 2025"
https://www.the-numbers.com/movie/Finist-Pervyy-bogatyr-(2025-Russia)#tab=summary,,112 minutes,Adventure,Live Action,,Russian Federation,Russian,"January 01, 2025"
https://www.the-numbers.com/movie/Curious-Tales-of-a-Temple-(2025-China)#tab=summary,,152 minutes,Drama,Digital Animation,,China,Mandarin,"July 12, 2025"
https://www.the-numbers.com/movie/We-Girls-(2025-China)#tab=summary,,,Drama,Live Action,,China,Mandarin,"April 04, 2025"
https://www.the-numbers.com/movie/Drop-(2025)#tab=summary,"$11,000,000",95 minutes,Thriller/Suspense,Live Action,"Blumhouse,Universal Pictures,Platinum Dunes",United States,English,"April 09, 2025"
https://www.the-numbers.com/movie/Caught-Stealing-(2025)#tab=summary,,109 minutes,Thriller/Suspense,Live Action,"Sony Pictures,Protozoa Pictures",United States,English,"August 27, 2025"
https://www.the-numbers.com/movie/Him-(2025)#tab=summary,"$27,000,000",96 minutes,Horror,Live Action,"Universal Pictures,Monkeypaw Pictures",United States,English,"September 18, 2025"
https://www.the-numbers.com/movie/Endless-Journey-of-Love-(2025-China)#tab=summary,,107 minutes,Adventure,Digital Animation,,China,Mandarin,"May 30, 2025"
https://www.the-numbers.com/movie/Sound-of-Silence-(2025-China)#tab=summary,,125 minutes,Drama,Live Action,,China,Mandarin,"October 04, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-1-(2025)#tab=summary,,,Drama,Live Action,5&2 Studios,"United States,Canada",English,"March 27, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-1-(2025)#tab=summary,,,Drama,Live Action,5&2 Studios,"United States,Canada",English,"March 27, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-1-(2025)#tab=summary,,,Drama,Live Action,5&2 Studios,"United States,Canada",English,"March 27, 2025"
https://www.the-numbers.com/movie/Last-Breath-(2025-United-Kingdom)#tab=summary,,96 minutes,Thriller/Suspense,Live Action,"Focus Features,Dark Castle Entertainment,Longshot Features,Metfilm,FilmNation Entertainment,Aperture Media Partners,Thing 44,Floating Harbour",United Kingdom,English,"February 27, 2025"
https://www.the-numbers.com/movie/Yadang-The-Snitch-(2025-South-Korea)#tab=summary,,122 minutes,Action,Live Action,,Republic of Korea,Korean,"April 16, 2025"
https://www.the-numbers.com/movie/Woman-in-the-Yard-The-(2025)#tab=summary,"$12,000,000",87 minutes,Horror,Live Action,Blumhouse,United States,English,"March 27, 2025"
https://www.the-numbers.com/movie/Adventure-The-(2025-China)#tab=summary,,129 minutes,Comedy,Live Action,,China,Mandarin,"August 08, 2025"
https://www.the-numbers.com/movie/Follemente-(2025-Italy)#tab=summary,,97 minutes,Comedy,Live Action,,Italy,Italian,"February 20, 2025"
https://www.the-numbers.com/movie/Attack-on-Titan-the-Movie-The-Last-Attack-(2024-Japan)#tab=summary,,145 minutes,Action,Digital Animation,,Japan,Japanese,"November 08, 2024"
https://www.the-numbers.com/movie/Batya-2-Ded-(2025-Russia)#tab=summary,,,Comedy,Live Action,,Russian Federation,Russian,"April 03, 2025"
https://www.the-numbers.com/movie/Adventure-Island-(2025-China)#tab=summary,,,Adventure,Digital Animation,,China,Mandarin,"May 31, 2025"
https://www.the-numbers.com/movie/Big-Bold-Beautiful-Journey-A-(2025)#tab=summary,"$45,000,000",139 minutes,Drama,Live Action,"Imperative Entertainment,30 West,Columbia Pictures",United States,English,"September 18, 2025"
https://www.the-numbers.com/movie/Prorok-Istoriya-Aleksandra-Pushkina-(2024-Russia)#tab=summary,,,Drama,Live Action,,Russian Federation,Russian,"February 14, 2025"
https://www.the-numbers.com/movie/KPop-Demon-Hunters-(2025)#tab=summary,,95 minutes,Musical,Digital Animation,,United States,"English,Korean","June 20, 2025"
https://www.the-numbers.com/movie/Mumu-(2025-China)#tab=summary,,111 minutes,Drama,Live Action,,China,Mandarin,"April 03, 2025"
https://www.the-numbers.com/movie/No-Other-Choice-(2025-South-Korea)#tab=summary,,,Black Comedy,Live Action,,Republic of Korea,Korean,"September 24, 2025"
https://www.the-numbers.com/movie/Love-Hurts-(2025)#tab=summary,"$18,000,000",83 minutes,Action,Live Action,87North,United States,English,"February 06, 2025"
https://www.the-numbers.com/movie/Salt-Path-The-(2025-United-Kingdom)#tab=summary,,115 minutes,Drama,Live Action,"Black Bear,BBC Films,Rocket Science,Lipsync Productions,Shadowplay Features,Number 9 Films",United Kingdom,English,"April 30, 2025"
https://www.the-numbers.com/movie/Open-Door-The-(2025-China)#tab=summary,,114 minutes,Comedy,Live Action,,China,Mandarin,"May 01, 2025"
https://www.the-numbers.com/movie/Friendship-(2025)#tab=summary,,97 minutes,Black Comedy,Live Action,A24,United States,English,"May 09, 2025"
https://www.the-numbers.com/movie/Strangers-The-Chapter-2-(2025)#tab=summary,"$8,500,000",96 minutes,Horror,Live Action,"Lionsgate,Fifth Element Productions,Stream Media,Sherborne Media,Lipsync Productions",United States,English,"September 25, 2025"
https://www.the-numbers.com/movie/Hitman-2-(2025-South-Korea)#tab=summary,,,Action,Live Action,,Republic of Korea,Korean,"January 22, 2025"
https://www.the-numbers.com/movie/Death-of-a-Unicorn-(2025)#tab=summary,"$15,000,000",104 minutes,Black Comedy,Live Action,"A24,Ley Line",United States,English,"March 28, 2025"
https://www.the-numbers.com/movie/Padre-No-Hay-Mas-Que-Uno-5-(2025-Spain)#tab=summary,,100 minutes,Comedy,Live Action,,Spain,Spanish,"June 26, 2025"
https://www.the-numbers.com/movie/Last-Rodeo-The-(2025)#tab=summary,,118 minutes,Drama,Live Action,,United States,English,"May 23, 2025"
https://www.the-numbers.com/movie/Doraemon-Nobitas-Art-World-Tales-(2025-Japan)#tab=summary,,104 minutes,,Digital Animation,,Japan,Japanese,"March 07, 2025"
https://www.the-numbers.com/movie/Smashing-Machine-The-(2025)#tab=summary,,123 minutes,Drama,Live Action,"A24,Seven Bucks Productions",United States,English,"October 01, 2025"
https://www.the-numbers.com/movie/Match-The-(2025-South-Korea)#tab=summary,,114 minutes,Drama,Live Action,,Republic of Korea,Korean,"March 26, 2025"
https://www.the-numbers.com/movie/Kraken-(2025-Russia)#tab=summary,,,Adventure,Live Action,,Russian Federation,Russian,"April 17, 2025"
https://www.the-numbers.com/movie/Boss-(2025-South-Korea)#tab=summary,,,Comedy,Live Action,,Republic of Korea,Korean,"October 03, 2025"
https://www.the-numbers.com/movie/Becoming-Led-Zeppelin-(2025)#tab=summary,,121 minutes,Documentary,Live Action,"Sony Pictures Classics,Paradise Pictures,Big Beach","United Kingdom,United States",English,"February 06, 2025"
https://www.the-numbers.com/movie/Hi-Five-(2025-South-Korea)#tab=summary,,119 minutes,Action,Live Action,,Republic of Korea,Korean,"May 30, 2025"
https://www.the-numbers.com/movie/Eddington-(2025)#tab=summary,,148 minutes,Black Comedy,Live Action,"A24,Square Peg,IPR.VC",United States,English,"July 16, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-2-(2025)#tab=summary,,,Drama,Live Action,,,,"April 04, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-2-(2025)#tab=summary,,,Drama,Live Action,,,,"April 04, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-2-(2025)#tab=summary,,,Drama,Live Action,,,,"April 04, 2025"
https://www.the-numbers.com/movie/Roofman-(2025)#tab=summary,,126 minutes,Black Comedy,Live Action,"51 Entertainment,High Frequency Entertainment,Hunting Lane Films,Limelight,Paramount Pictures,Miramax Films,FilmNation Entertainment",United States,English,"October 03, 2025"
