link,Production Budget,MPAA Rating,Running Time,Franchise,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date
https://www.the-numbers.com/movie/Amazing-Grace-(2007)#tab=summary,,"PGfor thematic material involving slavery, and some mild language.",118 minutes,,Drama,Live Action,Dramatization,"Samuel Goldwyn Films,Roadside Attractions,Bristol Bay Productions,Sunflower Productions","United Kingdom,United States",English,"February 23, 2007"
https://www.the-numbers.com/movie/Sunshine-(2007)#tab=summary,"$40,000,000",Rfor violent content and language,107 minutes,,Thriller/Suspense,Live Action,Science Fiction,"Fox Searchlight Pictures,DNA Films,UK Film Council,Ingenious Film Partners",United Kingdom,English,"April 06, 2007"
https://www.the-numbers.com/movie/Seeker-The-Dark-is-Rising-The-(2007)#tab=summary,"$45,000,000",PGfor fantasy action and some scary images,99 minutes,,Adventure,Live Action,Fantasy,,United States,English,"October 05, 2007"
https://www.the-numbers.com/movie/Daddys-Little-Girls-(2007)#tab=summary,,"PG-13for thematic material, drug and sexual content, some violence and language.",99 minutes,,Drama,Live Action,Contemporary Fiction,"Lionsgate,Tyler Perry Studios,Reuben Cannon Productions",United States,English,"February 14, 2007"
https://www.the-numbers.com/movie/Sky-of-Love-(2007-Japan)#tab=summary,,,129 minutes,,Drama,Live Action,Contemporary Fiction,,Japan,Japanese,
https://www.the-numbers.com/movie/Love-in-the-Time-of-Cholera#tab=summary,"$45,000,000",Rfor sexual content/nudity and brief language,133 minutes,,Drama,Live Action,Historical Fiction,,United States,English,"November 16, 2007"
https://www.the-numbers.com/movie/Pathfinder#tab=summary,,Rfor strong brutal violence throughout.,99 minutes,,Action,Live Action,Historical Fiction,,United States,English,"April 13, 2007"
https://www.the-numbers.com/movie/Nancy-Drew-(2007)#tab=summary,"$20,000,000","PGfor mild violence, thematic elements and brief language.",97 minutes,,Adventure,Live Action,Contemporary Fiction,"Warner Bros.,Virtual Studios,Jerry Weintraub",United States,English,"June 15, 2007"
https://www.the-numbers.com/movie/Great-Debaters-The#tab=summary,"$15,000,000","PG-13for depiction of strong thematic material including violence and disturbing images, and for language and brief sexuality",123 minutes,,Drama,Live Action,Dramatization,Harpo Films,United States,English,"December 25, 2007"
https://www.the-numbers.com/movie/Moglie-Bellissima-Una#tab=summary,,,,,,,,,Italy,,
https://www.the-numbers.com/movie/Across-the-Universe#tab=summary,"$45,000,000","PG-13for some drug content, nudity, sexuality, violence and language.",133 minutes,,Musical,Live Action,Historical Fiction,"Revolution Studios,Team Todd","United Kingdom,United States",English,"September 14, 2007"
https://www.the-numbers.com/movie/Last-Mimzy-The#tab=summary,,"PGfor some thematic elements, mild peril and language.",94 minutes,,Adventure,Live Action,Science Fiction,,United States,English,"March 23, 2007"
https://www.the-numbers.com/movie/Samyy-luchshiy-film#tab=summary,,,110 minutes,,Comedy,Live Action,Contemporary Fiction,,Russian Federation,"Russian,French,German",
https://www.the-numbers.com/movie/Ji-Jie-Hao#tab=summary,,,,,,,,,China,,
https://www.the-numbers.com/movie/Welcome-(2007-India)#tab=summary,,,,,Comedy,Live Action,Contemporary Fiction,,India,Hindi,"December 21, 2007"
https://www.the-numbers.com/movie/Zwartboek#tab=summary,"$22,000,000","Rfor some strong violence, graphic nudity, sexuality and language",145 minutes,,Thriller/Suspense,Live Action,Historical Fiction,"Fu Works,Egoli Tossell Film,Clockwork Pictures,Marmont Film Financing,Studio Babelsberg,Motel Films,Hector BV,VIP Medienfonds 4","United Kingdom,Netherlands,Germany,Belgium",Dutch,"April 06, 2007"
https://www.the-numbers.com/movie/Rendition#tab=summary,"$27,500,000",Rfor torture/violence and language,122 minutes,,Thriller/Suspense,Live Action,Contemporary Fiction,,"United States,South Africa",English,"October 19, 2007"
https://www.the-numbers.com/movie/Doraemon-Nobitas-Great-Adventure-into-the-Underworld#tab=summary,,,,Doraemon,,,,,Japan,Japanese,
https://www.the-numbers.com/movie/Shoot-Em-Up#tab=summary,"$39,000,000","Rfor pervasive strong bloody violence, sexuality and some language.",87 minutes,,Action,Live Action,Contemporary Fiction,,United States,English,"September 07, 2007"
https://www.the-numbers.com/movie/Bratz#tab=summary,,PGfor thematic elements,110 minutes,Bratz,Comedy,Live Action,Kids Fiction,,United States,English,"August 03, 2007"
https://www.the-numbers.com/movie/Tale-of-Mari-and-Three-Puppies-A#tab=summary,,,,,,Live Action,Dramatization,,Japan,Japanese,
https://www.the-numbers.com/movie/Persepolis#tab=summary,"$7,300,000","PG-13for mature thematic material including violent images, sexual references, language and brief drug content",95 minutes,,Drama,Digital Animation,Dramatization,2.4.7. Films,"United States,France",English,"December 25, 2007"
https://www.the-numbers.com/movie/Last-Legion-The#tab=summary,"$67,000,000",PG-13for sequences of intense action violence,110 minutes,,Action,Live Action,Historical Fiction,"Dino De Laurentiis,Quinta Communications,Ingenious Film Partners","United States,United Kingdom,France",English,"August 17, 2007"
https://www.the-numbers.com/movie/Before-the-Devil-Knows-Youre-Dead#tab=summary,,"Rfor a scene of strong graphic sexuality, nudity, violence, drug use and language.",117 minutes,,Drama,Live Action,Contemporary Fiction,"THINKFilm,Funky Buddha Group,Capitol Films,Unity Entertainment,Linsefilm",United States,English,"October 26, 2007"
https://www.the-numbers.com/movie/Bushi-no-ichibun#tab=summary,,Not Rated,,,Drama,Live Action,Historical Fiction,,Japan,Japanese,"November 02, 2007"
https://www.the-numbers.com/movie/In-the-Valley-of-Elah#tab=summary,"$23,000,000","Rfor violent and disturbing content, language and some sexuality/nudity",121 minutes,,Drama,Live Action,Dramatization,"Warner Independent Pictures,Nala Films,Summit Entertainment,Samuels Media,BlackFriar's Bridge",United States,English,"September 14, 2007"
https://www.the-numbers.com/movie/Vacancy#tab=summary,,"Rfor brutal violence and terror, brief nudity and language",85 minutes,Vacancy,Thriller/Suspense,Live Action,Contemporary Fiction,,United States,English,"April 20, 2007"
https://www.the-numbers.com/movie/Lissi-und-der-wilde-Kaiser#tab=summary,,,,,Adventure,Digital Animation,,,Germany,,
https://www.the-numbers.com/movie/Invisible-The#tab=summary,,"PG-13for violence, criminality, sensuality and language - all involving teens.",97 minutes,,Thriller/Suspense,Live Action,Contemporary Fiction,,United States,English,"April 27, 2007"
https://www.the-numbers.com/movie/Rec-(Spain-2007)#tab=summary,"$2,100,000",Rfor bloody horror violence and language.,78 minutes,[REC],Horror,Live Action,Contemporary Fiction,,Spain,"Spanish,Japanese","November 23, 2007"
https://www.the-numbers.com/movie/Once#tab=summary,"$160,000",Rfor language.,82 minutes,,Drama,Live Action,Contemporary Fiction,,Ireland,English,"May 16, 2007"
https://www.the-numbers.com/movie/Alatriste#tab=summary,"$28,000,000",,145 minutes,,Adventure,Live Action,Historical Fiction,,Spain,"Spanish,Dutch",
https://www.the-numbers.com/movie/Scaphandre-et-le-Papillon-Le#tab=summary,"$14,000,000","PG-13for nudity, sexual content and some language",112 minutes,,Drama,Live Action,Dramatization,"The Kennedy/Marshall Company,Jon Kilik","United States,France","English,French","November 30, 2007"
https://www.the-numbers.com/movie/Waitress#tab=summary,"$1,500,000","PG-13for sexual content, language and thematic elements",107 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,,United States,English,"May 02, 2007"
https://www.the-numbers.com/movie/Partner#tab=summary,,Not Rated,136 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,,India,Hindi,"July 20, 2007"
https://www.the-numbers.com/movie/Reno-911-Miami#tab=summary,"$10,000,000","Rfor sexual content, nudity, crude humor, language and drug use.",80 minutes,,Comedy,Live Action,Contemporary Fiction,"Double Feature Films,Jersey Films",United States,English,"February 23, 2007"
https://www.the-numbers.com/movie/Arn-Tempelriddaren#tab=summary,"$16,500,000","Rfor violence(Rating bulletin 2118, 4/28/2010)",139 minutes,Arn,Action,Live Action,Historical Fiction,,"Sweden,Denmark,Norway,Finland,Germany","Swedish,English,Latin,Arabic,French",
https://www.the-numbers.com/movie/Banquet-The#tab=summary,,,131 minutes,,,,,,China,Mandarin,
https://www.the-numbers.com/movie/Hitcher-The-(2007)#tab=summary,,"Rfor strong bloody violence, terror and language.",84 minutes,,Thriller/Suspense,Live Action,Contemporary Fiction,,United States,English,"January 19, 2007"
https://www.the-numbers.com/movie/Georgia-Rule#tab=summary,"$20,000,000",Rfor sexual content and some language.,113 minutes,,Drama,Live Action,Contemporary Fiction,Morgan Creek Productions,United States,English,"May 11, 2007"
https://www.the-numbers.com/movie/Grand-Chef-Le#tab=summary,,,,,Drama,Live Action,Contemporary Fiction,,Republic of Korea,Korean,
https://www.the-numbers.com/movie/Dead-Silence#tab=summary,"$20,000,000",Rfor horror violence and images.,90 minutes,,Horror,Live Action,Contemporary Fiction,,United States,English,"March 16, 2007"
https://www.the-numbers.com/movie/Walk-Hard-The-Dewey-Cox-Story-(2017)#tab=summary,"$35,000,000","Rfor sexual content, graphic nudity, drug use and language.",96 minutes,,Comedy,Live Action,Historical Fiction,"Columbia Pictures,Relativity Media,Nominated Films",United States,English,"December 21, 2007"
https://www.the-numbers.com/movie/Namesake-The#tab=summary,"$8,500,000","PG-13for sexuality/nudity, a scene of drug use, some disturbing images and brief language.",122 minutes,,Drama,Live Action,Contemporary Fiction,,United States,English,"March 09, 2007"
https://www.the-numbers.com/movie/Reign-Over-Me#tab=summary,"$20,000,000",Rfor language and some sexual references,124 minutes,,Drama,Live Action,Historical Fiction,,United States,English,"March 23, 2007"
https://www.the-numbers.com/movie/Saawariya#tab=summary,,"PGfor thematic elements, brief nudity, some language and incidental smoking.",,,Drama,Live Action,Contemporary Fiction,,India,,"November 09, 2007"
https://www.the-numbers.com/movie/Ho-Voglia-Di-Te#tab=summary,,,,,,,,,Italy,,
https://www.the-numbers.com/movie/Mighty-Heart-A#tab=summary,"$15,000,000",Rfor language,108 minutes,,Drama,Live Action,Dramatization,"Plan B Entertainment,Revolution Films,Paramount Vantage",United States,English,"June 22, 2007"
https://www.the-numbers.com/movie/Detective-Conan-Jolly-Roger-in-Deep-Azure-(Japan)#tab=summary,,,95 minutes,Detective Conan,Adventure,Hand Animation,Kids Fiction,,Japan,Japanese,"April 21, 2007"
https://www.the-numbers.com/movie/Heyy-Babyy#tab=summary,,Not Rated,120 minutes,,Comedy,Live Action,Contemporary Fiction,,India,Hindi,"August 24, 2007"
https://www.the-numbers.com/movie/Daddy-Day-Camp#tab=summary,"$6,000,000",PGfor mild bodily humor and language.,93 minutes,Daddy Day Care,Comedy,Live Action,Contemporary Fiction,"Davis Entertainment,Revolution Studios,Tri-Star Pictures,Blue Star Entertainment",United States,English,"August 08, 2007"
https://www.the-numbers.com/movie/Unfair-The-Movie#tab=summary,,,,,,,,,Japan,,
https://www.the-numbers.com/movie/Gegege-No-Kitaro#tab=summary,,,105 minutes,,Adventure,Digital Animation,Fantasy,,Japan,Japanese,
https://www.the-numbers.com/movie/Firehouse-Dog#tab=summary,,"PGfor sequences of action peril, some mild crude humor and language.",111 minutes,,Comedy,Live Action,Contemporary Fiction,"Regency Enterprises,New Regency",United States,English,"April 04, 2007"
https://www.the-numbers.com/movie/Death-Sentence#tab=summary,"$20,000,000",Rfor strong bloody brutal violence and pervasive language.,105 minutes,,Action,Live Action,Contemporary Fiction,,United States,English,"August 31, 2007"
https://www.the-numbers.com/movie/Kurozu-zero#tab=summary,,,,,,,,,Japan,,
https://www.the-numbers.com/movie/Reservation-Road#tab=summary,,Rfor language and some disturbing images,,,Drama,Live Action,Contemporary Fiction,,United States,,"October 19, 2007"
https://www.the-numbers.com/movie/Miracle-on-1st-Street#tab=summary,,,113 minutes,,Comedy,Live Action,Contemporary Fiction,,Republic of Korea,Korean,
https://www.the-numbers.com/movie/Wilden-Kerle-4-Die#tab=summary,,,,Wilden Kerle,,,,,Germany,,
https://www.the-numbers.com/movie/Catch-and-Release-(2007)#tab=summary,,"PG-13for sexual content, language and some drug use.",111 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,Relativity Media,United States,English,"January 26, 2007"
https://www.the-numbers.com/movie/Primeval-(2007)#tab=summary,,"Rfor strong graphic violence, brutality, terror and language",94 minutes,,Horror,Live Action,Dramatization,"Hollywood Pictures,Pariah Productions",United States,English,"January 12, 2007"
https://www.the-numbers.com/movie/Assassination-of-Jesse-James-by-the-Coward-Robert-Ford-The#tab=summary,"$30,000,000",Rfor some strong violence and brief sexual references,160 minutes,,Western,Live Action,Dramatization,JJ Pictures,United States,English,"September 21, 2007"
https://www.the-numbers.com/movie/Maiko-haaaan#tab=summary,,,,,Comedy,Live Action,Contemporary Fiction,,Japan,,
https://www.the-numbers.com/movie/Bhool-Bhulaiyaa#tab=summary,,Not Rated,154 minutes,Bhool Bhulaiyaa,Comedy,Live Action,Contemporary Fiction,,India,Hindi,"October 12, 2007"
https://www.the-numbers.com/movie/Paradise-Murdered#tab=summary,,,,,Thriller/Suspense,Live Action,Contemporary Fiction,,Republic of Korea,,
https://www.the-numbers.com/movie/Reef-The#tab=summary,"$10,000,000",,77 minutes,,Adventure,Digital Animation,Kids Fiction,,"Republic of Korea,United States",English,
https://www.the-numbers.com/movie/Matrimonio-alle-Bahamas#tab=summary,,,,,Comedy,Live Action,Contemporary Fiction,,Italy,,
https://www.the-numbers.com/movie/Chak-De-India#tab=summary,,Not Rated,148 minutes,,Drama,Live Action,Contemporary Fiction,,India,"Hindi,English","August 10, 2007"
https://www.the-numbers.com/movie/Going-by-the-Book#tab=summary,,,102 minutes,,Comedy,Live Action,Contemporary Fiction,,Republic of Korea,Korean,
https://www.the-numbers.com/movie/Deux-jours-a-Paris#tab=summary,,"Rfor sexual content, some nudity and language.",96 minutes,2 Days In,Comedy,Live Action,Contemporary Fiction,,"France,Germany","English,French","August 10, 2007"
https://www.the-numbers.com/movie/Hot-Rod#tab=summary,"$25,000,000","PG-13for crude humor, language, some comic drug-related and violent content.",88 minutes,,Comedy,Live Action,Contemporary Fiction,,United States,English,"August 03, 2007"
https://www.the-numbers.com/movie/In-the-Land-of-Women#tab=summary,"$10,500,000","PG-13for sexual content, thematic elements and language",97 minutes,,Comedy,Live Action,Contemporary Fiction,"Castle Rock Entertainment,Anonymous Content",United States,English,"April 20, 2007"
https://www.the-numbers.com/movie/Seven-Days#tab=summary,,,,,Thriller/Suspense,Live Action,Contemporary Fiction,,Republic of Korea,,
https://www.the-numbers.com/movie/Sydney-White#tab=summary,"$16,500,000","PG-13for some language, sexual humor and partying.",108 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,,United States,English,"September 21, 2007"
https://www.the-numbers.com/movie/Comebacks-The#tab=summary,,"PG-13for some thematic elements, mild language and brief rude humor.",84 minutes,,Comedy,Live Action,Contemporary Fiction,Tapestry Films,United States,English,"October 19, 2007"
https://www.the-numbers.com/movie/I-Think-I-Love-My-Wife#tab=summary,"$14,000,000",Rfor pervasive language and some sexual content,94 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,,United States,English,"March 16, 2007"
https://www.the-numbers.com/movie/Evening#tab=summary,"$30,000,000","PG-13for some thematic elements, sexual material, a brief accident scene and language.",117 minutes,,Drama,Live Action,Contemporary Fiction,,United States,English,"June 29, 2007"
https://www.the-numbers.com/movie/Love-A#tab=summary,,,,,Drama,Live Action,Contemporary Fiction,,Republic of Korea,Korean,
https://www.the-numbers.com/movie/Boys-tenyu-2#tab=summary,,,,Boy s tenyu,Action,Live Action,Contemporary Fiction,,Russian Federation,"Russian,English",
https://www.the-numbers.com/movie/Bella#tab=summary,"$3,300,000",PG-13for thematic elements and brief disturbing images.,91 minutes,,Drama,Live Action,Contemporary Fiction,,United States,English,"October 26, 2007"
https://www.the-numbers.com/movie/Im-Not-There#tab=summary,"$20,000,000","Rfor language, some sexuality and nudity.",135 minutes,,Drama,Live Action,Dramatization,,"United States,Germany",English,"November 21, 2007"
https://www.the-numbers.com/movie/Coeur-des-hommes-2-Le#tab=summary,,,,Le cœur des hommes,Romantic Comedy,Live Action,Contemporary Fiction,,France,French,
https://www.the-numbers.com/movie/Warum-Manner-nicht-zuhoren-und-Frauen-schlecht-einparken#tab=summary,,,,,Comedy,Live Action,Contemporary Fiction,,Germany,,
https://www.the-numbers.com/movie/Saekjeuk-shigong-2#tab=summary,,,,,,,,,Republic of Korea,,
